record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"853402640","626400032","159520764","0.4","57.39999999999998","0.0","35.0","48.0","597.0","0.87","50.71","717.0","300","75","48","25","1","0.5","57.39999999999998","0.0",
"853402641","626400032","159520829","0.76","57.39999999999998","0.037","37.0","48.0","597.0","3.4","50.71","334.0","300","76","59","25","6","0.5","57.39999999999998","0.037",
"853402642","626399984","159520982","1.73","57.60000000000002","0.065","67.2","45.5","265.0","21.65","51.37","311.0","300","77","91","25","1","0.5","57.60000000000002","0.065","0","0","0","0.0",
"853402643","626399938","159521117","2.6","57.60000000000002","0.065","68.2","41.5","251.0","21.18","51.28","303.0","300","84","93","25","1","0.0","57.60000000000002","0.065","0","0","0","0.0",
"853402644","626399825","159521391","4.46","58.200000000000045","1.129","68.2","40.5","252.0","21.18","51.03","301.0","300","87","93","25","1","0.0","58.200000000000045","1.129","0","0","0","0.0","55","0","0.0",
"853402645","626399792","159521595","5.48","58.0","1.297","69.2","40.25","252.0","22.75","50.43","290.0","300","91","93","25","1","0.0","58.0","1.297","0","34","0","0.0","39","0","0.0",
"853402646","626399787","159521900","7.09","58.60000000000002","1.633","69.2","39.75","251.0","28.59","50.09","266.0","300","91","93","25","1","0.0","58.60000000000002","1.633","16","38","0","0.0","39","16","0.0",
"853402647","626399798","159522132","8.35","58.60000000000002","1.819","69.2","39.5","251.0","23.03","49.71","303.0","300","91","93","25","1","0.0","58.60000000000002","1.819","41","95","66","0.0","39","41","0.0",
"853402648","626399825","159522333","9.48","58.39999999999998","1.689","69.2","39.25","250.0","21.09","49.71","344.0","300","94","93","25","1","0.5","58.39999999999998","1.689","282","95","256","0.0","39","41","0.0",
"853402649","626399781","159522581","10.95","58.200000000000045","1.689","73.0","39.25","251.0","18.34","49.62","469.0","300","102","93","25","1","0.0","58.200000000000045","1.689","254","95","254","5.125","39","71","12.875",
"853402650","626399721","159522796","12.29","58.200000000000045","1.661","73.0","39.5","253.0","17.06","49.43","472.0","300","105","93","25","1","0.0","58.200000000000045","1.661","255","91","250","5.0","39","71","13.25",
"853402651","626399664","159523012","13.63","58.200000000000045","1.614","73.0","39.5","253.0","16.59","49.43","473.0","300","108","93","25","1","0.0","58.200000000000045","1.614","255","92","252","5.5","39","74","13.5",
"853402652","626399525","159523359","15.98","58.0","1.624","73.0","39.25","251.0","16.18","49.43","473.0","300","110","93","25","1","0.0","58.0","1.624","251","92","260","5.625","39","74","12.875",
"853402653","626399368","159523724","18.53","57.799999999999955","1.624","73.0","39.25","253.0","15.9","49.31","474.0","300","112","92","25","1","0.5","57.799999999999955","1.624","246","93","262","5.375","39","72","12.875",
"853402654","626399207","159524112","21.2","57.60000000000002","2.006","72.2","39.25","253.0","15.4","49.21","474.0","300","113","92","25","1","0.0","57.60000000000002","2.006","243","92","262","5.25","39","72","13.0",
