record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.activity_type,
"854614773","626395532","159533490","95.05","57.799999999999955","2.706","100","147","91","22","0.0","57.799999999999955","2.706","0","0","0","0.0",
"854614774","626395239","159533740","98.14","57.799999999999955","2.706","100","145","91","22","0.0","57.799999999999955","2.706","0","0","0","0.0",
"854614775","626394954","159533996","101.17","57.799999999999955","2.706","100","143","90","22","0.0","57.799999999999955","2.706","0","0","0","0.0",
"854614776","626394713","159534245","103.81","57.799999999999955","2.669","100","144","89","22","0.0","57.799999999999955","2.669","0","0","0","0.0",
"854614777","626394421","159534518","106.95","58.0","2.669","100","145","89","22","0.0","58.0","2.669","0","0","0","0.0",
"854614778","626394165","159534734","109.63","58.0","2.566","100","146","89","22","0.0","58.0","2.566","0","0","0","0.0",
"854614779","626393862","159534983","112.79","58.0","2.557","100","149","89","22","0.0","58.0","2.557","0","0","0","0.0",
"854614780","626393526","159535250","116.27","58.200000000000045","2.566","100","150","89","22","0.0","58.200000000000045","2.566","0","0","0","0.0",
"854614781","626393208","159535494","119.55","58.200000000000045","2.575","100","150","89","22","0.0","58.200000000000045","2.575","0","0","0","0.0",
"854614782","626392782","159535691","123.61","58.200000000000045","2.594","100","148","89","22","0.0","58.200000000000045","2.594","0","0","0","0.0",
"854614783","626392392","159535939","127.19","58.39999999999998","2.603","100","149","90","22","0.0","58.39999999999998","2.603","0","0","0","0.0",
"854614784","626392068","159536243","130.54","58.60000000000002","2.631","100","145","90","22","0.0","58.60000000000002","2.631","0","0","0","0.0",
"854614785","626391775","159536545","133.62","58.39999999999998","2.65","100","137","90","22","0.0","58.39999999999998","2.65","0","0","0","0.0",
"854614786","626391473","159536850","136.88","58.39999999999998","2.65","100","133","89","22","0.0","58.39999999999998","2.65","0","0","0","0.0",
"854614787","626391269","159537163","139.48","58.39999999999998","2.622","100","128","87","22","0.0","58.39999999999998","2.622","0","0","0","0.0",
"854614788","626391025","159537401","142.11","58.39999999999998","2.575","100","129","87","22","0.0","58.39999999999998","2.575","0","0","0","0.0",
"854614789","626390758","159537736","145.25","58.39999999999998","2.239","100","127","88","22","0.0","58.39999999999998","2.239","0","0","0","0.0",
"854614790","626390434","159538086","148.86","58.200000000000045","2.239","100","129","89","22","0.0","58.200000000000045","2.239","0","0","0","0.0",
"854614791","626390169","159538455","152.09","58.200000000000045","2.613","100","134","89","22","0.0","58.200000000000045","2.613","0","0","0","0.0",
"854614792","626389957","159538796","154.85","58.0","2.613","100","139","89","21","0.0","58.0","2.613","0","0","0","0.0",
"854614793","626389824","159539028","154.85","58.0","2.547","100","141","89","21","0.0","58.0","2.547","0","0","0","0.0",
"854614794","626389809","159539277","155.88","57.799999999999955","2.118","100","140","89","21","0.0","57.799999999999955","2.118","0","0","0","0.0",
"854614795","626389809","159539496","156.22","57.799999999999955","1.941","100","140","89","21","0.0","57.799999999999955","1.941","0","0","0","0.0",
"854614796","626389798","159539858","158.05","57.39999999999998","1.362","100","137","90","21","0.0","57.39999999999998","1.362","0","0","0","0.0",
"854614797","626389829","159540305","160.53","57.39999999999998","1.362","100","136","90","21","0.0","57.39999999999998","1.362","0","0","0","0.0",
"854614798","626389855","159540756","163.08","57.200000000000045","2.053","100","137","90","21","0.0","57.200000000000045","2.053","0","0","0","0.0",
"854614799","626389892","159541228","165.72","57.200000000000045","2.323","100","139","89","21","0.0","57.200000000000045","2.323","0","0","0","0.0",
"854614800","626389935","159541713","168.5","57.200000000000045","2.351","100","139","89","21","0.0","57.200000000000045","2.351","0","0","0","0.0",
"854614801","626389967","159542202","171.29","57.200000000000045","2.389","100","139","89","21","0.0","57.200000000000045","2.389","0","0","0","0.0",
"854614802","626389882","159542593","173.65","57.0","2.473","100","139","90","21","0.0","57.0","2.473","0","0","0","0.0",
"854614803","626389767","159542956","175.95","57.0","2.473","100","139","90","21","0.0","57.0","2.473","0","0","0","0.0",
"854614804","626389437","159543297","179.56","57.0","2.463","100","139","89","21","0.0","57.0","2.463","0","0","0","0.0",
"854614805","626389128","159543652","183.07","57.0","2.473","100","139","88","21","0.0","57.0","2.473","0","0","0","0.0",
"854614806","626388864","159543980","186.16","57.0","2.65","100","139","87","21","0.0","57.0","2.65","0","0","0","0.0",
"854614807","626388621","159544219","188.8","57.200000000000045","2.725","100","139","87","21","0.0","57.200000000000045","2.725","0","0","0","0.0",
"854614808","626388597","159544755","191.32","57.200000000000045","2.725","100","140","87","21","0.0","57.200000000000045","2.725","0","0","0","0.0",
"854614809","626388565","159545295","193.97","57.200000000000045","2.725","100","140","88","21","0.0","57.200000000000045","2.725","0","0","0","0.0",
"854614810","626388368","159545585","196.37","57.39999999999998","2.725","100","140","88","21","0.0","57.39999999999998","2.725","0","0","0","0.0",
"854614811","626388146","159545856","198.93","57.39999999999998","2.725","100","139","89","21","0.0","57.39999999999998","2.725","0","0","0","0.0",
"854614812","626387848","159546093","201.99","57.60000000000002","2.697","100","139","89","21","0.0","57.60000000000002","2.697","0","0","0","0.0",
"854614813","626387619","159546349","204.56","57.799999999999955","2.697","100","139","89","21","0.0","57.799999999999955","2.697","0","0","0","0.0",
"854614814","626387424","159546595","206.8","57.799999999999955","2.678","100","138","88","21","0.0","57.799999999999955","2.678","0","0","0","0.0",
"854614815","626387233","159546826","208.95","58.0","2.659","100","138","88","21","0.0","58.0","2.659","0","0","0","0.0",
"854614816","626387058","159547065","210.94","58.0","2.603","100","137","87","20","0.0","58.0","2.603","0","0","0","0.0",
"854614817","626386887","159547338","212.97","58.200000000000045","2.557","100","137","87","20","0.0","58.200000000000045","2.557","0","0","0","0.0",
"854614818","626386803","159547732","214.85","58.200000000000045","2.519","100","137","88","20","0.0","58.200000000000045","2.519","0","0","0","0.0",
"854614819","626386062","159549955","226.67","58.0","2.501","100","137","89","20","0.0","58.0","2.501","0","0","0","0.0",
"854614820","626386237","159551377","226.67","58.0","2.501","100","137","89","20","0.0","58.0","2.501","0","0","0","0.0",
"854614821","626386164","159552082","229.67","57.799999999999955","2.538","100","137","89","20","0.0","57.799999999999955","2.538","0","0","0","0.0",
"854614822","626385741","159552099","233.61","57.60000000000002","2.585","100","137","89","20","0.0","57.60000000000002","2.585","0","0","0","0.0",
"854614823","626385412","159552294","236.86","57.60000000000002","2.995","100","138","89","20","0.0","57.60000000000002","2.995","0","0","0","0.0",
"854614824","626385098","159552880","240.88","57.60000000000002","2.995","100","138","89","20","0.0","57.60000000000002","2.995","0","0","0","0.0",
"854614825","626384580","159553700","247.24","57.60000000000002","2.995","100","138","89","20","0.0","57.60000000000002","2.995","0","0","0","0.0",
"854614826","626384090","159554288","252.74","57.39999999999998","2.846","100","139","88","20","0.0","57.39999999999998","2.846","0","0","0","0.0",
"854614827","626383565","159554600","257.91","57.39999999999998","2.809","100","139","88","20","0.0","57.39999999999998","2.809","0","0","0","0.0",
"854614828","626383233","159554752","261.12","57.60000000000002","2.706","100","139","89","20","0.0","57.60000000000002","2.706","0","0","0","0.0",
"854614829","626382799","159554898","265.24","57.60000000000002","2.706","100","139","89","20","0.0","57.60000000000002","2.706","0","0","0","0.0",
"854614830","626382412","159555001","268.9","57.60000000000002","2.781","100","139","90","20","0.0","57.60000000000002","2.781","0","0","0","0.0",
"854614831","626382341","159554480","271.02","57.60000000000002","3.042","100","139","90","20","0.0","57.60000000000002","3.042","0","0","0","0.0",
"854614832","626382024","159554305","273.97","57.60000000000002","3.042","100","138","90","20","0.0","57.60000000000002","3.042","0","0","0","0.0",
"854614833","626381776","159554105","276.38","57.799999999999955","2.976","100","138","89","20","0.0","57.799999999999955","2.976","0","0","0","0.0",
"854614834","626381475","159554066","279.15","58.0","2.921","100","139","89","20","0.0","58.0","2.921","0","0","0","0.0",
"854614835","626380987","159553732","283.82","58.200000000000045","2.837","100","139","89","20","0.0","58.200000000000045","2.837","0","0","0","0.0",
"854614836","626380508","159553527","288.23","58.39999999999998","2.781","100","140","89","20","0.0","58.39999999999998","2.781","0","0","0","0.0",
"854614837","626380054","159553415","292.39","58.39999999999998","2.743","100","140","89","20","0.0","58.39999999999998","2.743","0","0","0","0.0",
"854614838","626379650","159553337","296.12","58.39999999999998","2.706","100","141","89","20","0.0","58.39999999999998","2.706","0","0","0","0.0",
"854614839","626379275","159553210","299.66","58.60000000000002","2.706","100","141","89","20","0.0","58.60000000000002","2.706","0","0","0","0.0",
"854614840","626378920","159553086","303.03","58.60000000000002","2.771","100","141","89","20","0.0","58.60000000000002","2.771","0","0","0","0.0",
"854614841","626378589","159552925","306.23","58.799999999999955","2.837","100","141","89","20","0.0","58.799999999999955","2.837","0","0","0","0.0",
"854614842","626378278","159552745","309.29","58.60000000000002","2.855","100","140","89","19","0.0","58.60000000000002","2.855","0","0","0","0.0",
"854614843","626377963","159552575","312.37","58.799999999999955","2.855","100","140","88","19","0.0","58.799999999999955","2.855","0","0","0","0.0",
"854614844","626377644","159552412","315.47","58.39999999999998","2.855","100","139","88","19","0.0","58.39999999999998","2.855","0","0","0","0.0",
"854614845","626377361","159552283","318.2","58.60000000000002","2.846","100","139","88","19","0.0","58.60000000000002","2.846","0","0","0","0.0",
"854614846","626377079","159552161","320.91","58.39999999999998","2.846","100","138","89","19","0.0","58.39999999999998","2.846","0","0","0","0.0",
"854614847","626376803","159552015","323.6","58.39999999999998","2.827","100","138","90","19","0.0","58.39999999999998","2.827","0","0","0","0.0",
"854614848","626376543","159551877","326.14","58.39999999999998","2.79","100","138","90","19","0.0","58.39999999999998","2.79","0","0","0","0.0",
"854614849","626376269","159551723","328.84","58.39999999999998","2.771","100","138","90","19","0.0","58.39999999999998","2.771","0","0","0","0.0",
