record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"854261558","626388791","159543570","181.04","57.60000000000002","0.83","56.5","37.5","405.0","6.25","50.0","1213.0","300","133","53","23","1","0.0","57.60000000000002","0.83","0","0","0","0.0",
"854261559","626388860","159543680","181.73","57.60000000000002","0.83","63.2","27.5","481.0","8.46","49.87","958.0","300","133","50","23","1","0.5","57.60000000000002","0.83","0","0","0","0.0",
"854261560","626389033","159543837","183.56","57.60000000000002","0.952","84.7","36.5","250.0","21.28","49.4","348.0","300","132","92","23","1","0.0","57.60000000000002","0.952","0","0","0","0.0",
"854261561","626389316","159543969","186.31","57.60000000000002","1.082","78.0","37.5","254.0","22.25","49.18","333.0","300","133","89","23","1","0.5","57.60000000000002","1.082","0","0","0","0.0",
"854261562","626389542","159544244","188.91","57.39999999999998","1.68","75.0","38.75","262.0","19.62","49.28","419.0","300","133","90","23","1","0.5","57.39999999999998","1.68","0","0","0","0.0",
"854261563","626389535","159544579","190.82","57.200000000000045","2.249","75.0","37.75","258.0","11.81","49.37","733.0","300","132","90","23","1","0.5","57.200000000000045","2.249","0","0","0","0.0",
"854261564","626389469","159545023","193.41","56.799999999999955","2.249","76.0","38.25","259.0","10.25","49.46","773.0","300","131","90","23","1","0.0","56.799999999999955","2.249","0","0","0","0.0",
"854261565","626389308","159545495","196.48","56.799999999999955","2.435","74.0","38.5","259.0","10.15","49.56","749.0","300","132","90","23","1","0.0","56.799999999999955","2.435","0","0","0","0.0",
"854261566","626389093","159545960","199.8","56.60000000000002","2.445","72.2","39.25","263.0","9.93","49.56","729.0","300","132","90","23","1","0.0","56.60000000000002","2.445","0","0","0","0.0",
"854261567","626388861","159546394","203.08","56.799999999999955","2.799","71.2","39.0","261.0","9.75","49.56","740.0","300","131","90","23","1","0.0","56.799999999999955","2.799","0","0","0","0.0",
"854261568","626388630","159546811","206.29","56.799999999999955","2.921","71.2","38.75","260.0","9.06","49.56","869.0","300","131","90","23","1","0.0","56.799999999999955","2.921","0","0","0","0.0",
"854261569","626388402","159547194","209.31","57.0","2.921","71.2","39.0","259.0","8.87","49.56","861.0","300","131","90","22","1","0.5","57.0","2.921","0","0","0","0.0",
"854261570","626387996","159547637","213.86","57.0","2.911","71.2","39.25","260.0","8.46","49.65","888.0","300","131","90","22","1","0.5","57.0","2.911","0","0","0","0.0",
"854261571","626387635","159547893","217.52","57.200000000000045","2.911","70.2","39.25","261.0","8.28","49.65","900.0","300","131","90","22","1","0.5","57.200000000000045","2.911","0","0","0","0.0",
"854261572","626387288","159548158","221.1","57.200000000000045","3.116","69.2","40.0","263.0","7.9","49.75","909.0","300","132","91","22","1","0.0","57.200000000000045","3.116","0","0","0","0.0",
"854261573","626386941","159548386","224.58","57.200000000000045","3.116","68.2","39.5","259.0","7.5","49.75","936.0","300","133","92","22","1","0.0","57.200000000000045","3.116","0","0","0","0.0",
"854261574","626386599","159548582","227.96","57.200000000000045","3.088","69.2","39.25","258.0","7.4","49.75","976.0","300","133","91","22","1","0.5","57.200000000000045","3.088","0","0","0","0.0",
"854261575","626386245","159548782","231.44","57.39999999999998","3.079","69.2","39.5","261.0","7.21","49.75","988.0","300","133","91","22","1","0.0","57.39999999999998","3.079","0","0","0","0.0",
"854261576","626385887","159548894","234.82","57.39999999999998","3.07","69.2","40.0","264.0","7.03","49.65","988.0","300","134","90","22","1","0.5","57.39999999999998","3.07","0","0","0","0.0",
"854261577","626385532","159548950","238.15","57.60000000000002","3.07","69.2","40.0","265.0","6.9","49.53","989.0","300","134","90","22","1","0.5","57.60000000000002","3.07","0","0","0","0.0",
"854261578","626385197","159548891","241.28","57.39999999999998","3.079","68.2","40.0","265.0","6.81","49.43","987.0","300","134","90","22","1","0.5","57.39999999999998","3.079","0","0","0","0.0",
"854261579","626384865","159548830","244.4","57.60000000000002","3.079","67.2","40.25","266.0","6.71","49.34","991.0","300","134","91","22","1","0.0","57.60000000000002","3.079","0","0","0","0.0",
"854261580","626384530","159548715","247.59","57.60000000000002","3.07","67.2","40.25","266.0","6.71","49.34","991.0","300","135","91","22","1","0.0","57.60000000000002","3.07","0","0","0","0.0",
"854261581","626384179","159548638","250.89","57.799999999999955","3.06","68.2","40.25","266.0","6.81","49.34","990.0","300","136","91","22","1","0.0","57.799999999999955","3.06","0","0","0","0.0",
"854261582","626383843","159548520","254.09","57.799999999999955","3.06","69.2","40.0","265.0","6.81","49.34","988.0","300","136","90","22","1","0.5","57.799999999999955","3.06","0","0","0","0.0",
"854261583","626383498","159548441","257.33","58.0","3.06","69.2","39.75","266.0","6.71","49.34","994.0","300","137","90","22","1","0.5","58.0","3.06","0","0","0","0.0",
"854261584","626383143","159548367","260.67","57.799999999999955","3.07","68.2","40.0","267.0","6.71","49.34","994.0","300","137","90","22","1","0.0","57.799999999999955","3.07","0","0","0","0.0",
"854261585","626382810","159548289","263.8","58.0","3.079","67.2","40.0","265.0","6.62","49.43","993.0","300","137","90","22","1","0.5","58.0","3.079","0","0","0","0.0",
"854261586","626382501","159548161","266.77","58.0","3.088","67.2","40.0","265.0","6.62","49.43","995.0","300","137","90","22","1","0.5","58.0","3.088","0","0","0","0.0",
"854261587","626382129","159548188","270.18","58.0","3.088","67.2","40.0","263.0","6.62","49.43","995.0","300","137","91","22","1","0.0","58.0","3.088","0","0","0","0.0",
"854261588","626381761","159548153","273.59","58.200000000000045","3.098","66.2","40.0","264.0","6.62","49.43","994.0","300","137","91","22","1","0.0","58.200000000000045","3.098","0","0","0","0.0",
"854261589","626381432","159548114","276.64","58.200000000000045","3.098","66.2","40.25","264.0","6.53","49.43","996.0","300","138","91","22","1","0.0","58.200000000000045","3.098","0","0","0","0.0",
"854261590","626381098","159548041","279.76","58.200000000000045","3.116","66.2","40.5","266.0","6.53","49.43","996.0","300","138","91","22","1","0.5","58.200000000000045","3.116","0","0","0","0.0",
"854261591","626380787","159547997","282.64","58.39999999999998","3.126","67.2","40.75","267.0","6.53","49.43","1000.0","300","138","91","22","1","0.5","58.39999999999998","3.126","0","0","0","0.0",
"854261592","626380478","159547903","285.54","58.39999999999998","3.116","67.2","40.75","267.0","6.53","49.43","1001.0","300","138","91","22","1","0.5","58.39999999999998","3.116","0","0","0","0.0",
"854261593","626380181","159547800","288.36","58.39999999999998","3.098","67.2","40.5","265.0","6.62","49.34","1000.0","300","139","91","22","1","0.5","58.39999999999998","3.098","0","0","0","0.0",
"854261594","626379854","159547821","291.33","58.39999999999998","3.088","68.2","40.5","266.0","6.62","49.34","1000.0","300","139","91","22","1","0.5","58.39999999999998","3.088","0","0","0","0.0",
"854261595","626379588","159547690","293.91","58.39999999999998","3.079","68.2","40.5","266.0","6.62","49.25","1001.0","300","139","91","22","1","0.0","58.39999999999998","3.079","0","0","0","0.0",
"854261596","626379352","159547506","296.35","58.39999999999998","3.07","68.2","40.0","265.0","6.71","49.25","997.0","300","139","91","21","1","0.0","58.39999999999998","3.07","0","0","0","0.0",
"854261597","626379106","159547337","298.85","58.39999999999998","3.051","68.2","40.0","266.0","6.62","49.25","999.0","300","140","90","21","1","0.5","58.39999999999998","3.051","0","0","0","0.0",
"854261598","626378847","159547191","301.39","58.39999999999998","3.014","67.2","40.5","267.0","6.62","49.25","988.0","300","139","90","21","1","0.5","58.39999999999998","3.014","0","0","0","0.0",
"854261599","626378574","159547081","304.01","58.200000000000045","2.986","67.2","40.5","267.0","6.81","49.25","938.0","300","139","90","21","1","0.5","58.200000000000045","2.986","0","0","0","0.0",
"854261600","626378321","159546859","306.68","58.200000000000045","2.967","66.2","40.5","268.0","6.9","49.25","930.0","300","140","91","21","1","0.0","58.200000000000045","2.967","0","0","0","0.0",
"854261601","626378079","159546635","309.26","58.200000000000045","2.958","67.2","40.5","269.0","6.9","49.25","930.0","300","140","90","21","1","0.5","58.200000000000045","2.958","0","0","0","0.0",
"854261602","626377843","159546397","311.84","58.200000000000045","2.948","67.2","40.25","268.0","7.03","49.25","921.0","300","140","90","21","1","0.0","58.200000000000045","2.948","0","0","0","0.0",
"854261603","626377598","159546184","314.42","58.200000000000045","2.93","66.2","40.5","268.0","7.12","49.25","917.0","300","139","90","21","1","0.5","58.200000000000045","2.93","0","0","0","0.0",
"854261604","626377360","159545932","317.05","58.200000000000045","2.911","68.2","40.5","271.0","7.12","49.25","920.0","300","140","90","21","1","0.0","58.200000000000045","2.911","0","0","0","0.0",
"854261605","626377118","159545716","319.62","58.200000000000045","2.893","68.2","40.75","273.0","7.12","49.34","919.0","300","140","90","21","1","0.0","58.200000000000045","2.893","0","0","0","0.0",
"854261606","626376880","159545327","322.7","58.200000000000045","2.883","67.2","41.25","273.0","7.12","49.34","913.0","300","140","90","21","1","0.0","58.200000000000045","2.883","0","0","0","0.0",
"854261607","626376638","159545038","325.47","58.200000000000045","2.874","67.2","41.0","273.0","7.21","49.34","914.0","300","139","90","21","1","0.5","58.200000000000045","2.874","0","0","0","0.0",
"854261608","626376384","159544791","328.21","58.39999999999998","2.865","67.2","41.0","274.0","7.21","49.34","914.0","300","139","90","21","1","0.0","58.39999999999998","2.865","0","0","0","0.0",
"854261609","626376135","159544562","330.87","58.39999999999998","2.837","67.2","40.75","272.0","7.21","49.25","912.0","300","139","90","21","1","0.0","58.39999999999998","2.837","0","0","0","0.0",
"854261610","626375885","159544304","333.63","58.60000000000002","2.827","67.2","41.0","272.0","7.12","49.25","917.0","300","139","90","21","1","0.0","58.60000000000002","2.827","0","0","0","0.0",
"854261611","626375631","159544056","336.37","58.60000000000002","2.818","66.2","40.75","271.0","7.12","49.34","916.0","300","139","90","21","1","0.0","58.60000000000002","2.818","0","0","0","0.0",
"854261612","626375376","159543821","339.1","58.60000000000002","2.809","66.2","40.75","270.0","7.03","49.34","916.0","300","139","90","21","1","0.5","58.60000000000002","2.809","0","0","0","0.0",
"854261613","626375135","159543590","341.7","58.60000000000002","2.818","66.2","41.0","271.0","6.9","49.43","929.0","300","140","90","21","1","0.5","58.60000000000002","2.818","0","0","0","0.0",
"854261614","626374883","159543337","344.45","58.60000000000002","2.809","66.2","40.75","270.0","6.9","49.43","931.0","300","140","90","21","1","0.0","58.60000000000002","2.809","0","0","0","0.0",
"854261615","626374625","159543107","347.19","58.60000000000002","2.799","66.2","40.5","269.0","6.9","49.43","924.0","300","140","90","21","1","0.5","58.60000000000002","2.799","0","0","0","0.0",
"854261616","626374366","159542870","349.95","58.60000000000002","2.79","65.2","41.0","268.0","6.9","49.43","891.0","300","140","91","21","1","0.5","58.60000000000002","2.79","0","0","0","0.0",
"854261617","626374096","159542649","352.77","58.60000000000002","2.799","65.2","41.0","268.0","6.9","49.53","916.0","300","139","92","21","1","0.0","58.60000000000002","2.799","0","0","0","0.0",
"854261618","626373831","159542434","355.52","58.799999999999955","2.799","65.2","40.75","268.0","6.9","49.53","927.0","300","140","91","21","1","0.5","58.799999999999955","2.799","0","0","0","0.0",
"854261619","626373558","159542254","358.26","58.799999999999955","2.799","65.2","41.0","269.0","6.81","49.53","928.0","300","140","91","21","1","0.5","58.799999999999955","2.799","0","0","0","0.0",
"854261620","626373275","159542105","361.03","58.799999999999955","2.799","64.2","41.0","268.0","6.81","49.53","926.0","300","140","91","21","1","0.5","58.799999999999955","2.799","0","0","0","0.0",
"854261621","626372993","159541961","363.79","58.799999999999955","2.799","65.2","40.75","269.0","6.81","49.43","931.0","300","140","91","21","1","0.0","58.799999999999955","2.799","0","0","0","0.0",
"854261622","626372714","159541807","366.53","59.0","2.799","65.2","41.0","269.0","6.81","49.43","928.0","300","140","91","21","1","0.0","59.0","2.799","0","0","0","0.0",
"854261623","626372464","159541602","369.13","59.0","2.799","64.2","41.0","269.0","6.81","49.53","926.0","300","140","91","20","1","0.5","59.0","2.799","0","0","0","0.0",
"854261624","626372201","159541401","371.84","59.0","2.799","64.2","41.0","269.0","6.81","49.53","926.0","300","140","91","20","1","0.5","59.0","2.799","0","0","0","0.0",
"854261625","626371934","159541201","374.58","59.0","2.799","64.2","41.0","269.0","6.81","49.53","927.0","300","140","91","20","1","0.5","59.0","2.799","0","0","0","0.0",
"854261626","626371666","159541006","377.31","59.0","2.799","64.2","41.0","269.0","6.9","49.53","926.0","300","141","91","20","1","0.5","59.0","2.799","0","0","0","0.0",
"854261627","626371395","159540805","380.08","59.200000000000045","2.799","64.2","41.5","273.0","6.71","49.53","927.0","300","140","91","20","1","0.0","59.200000000000045","2.799","0","0","0","0.0",
"854261628","626371127","159540605","382.83","59.60000000000002","2.799","63.2","41.25","270.0","6.71","49.53","925.0","300","141","91","20","1","0.5","59.60000000000002","2.799","0","0","0","0.0",
"854261629","626370866","159540402","385.53","59.60000000000002","2.799","63.2","41.25","269.0","6.62","49.65","917.0","300","141","91","20","1","0.5","59.60000000000002","2.799","0","0","0","0.0",
"854261630","626370590","159540207","388.33","59.60000000000002","2.799","64.2","41.0","268.0","6.71","49.65","919.0","300","141","92","20","1","0.0","59.60000000000002","2.799","0","0","0","0.0",
"854261631","626370315","159540023","391.1","59.60000000000002","2.799","65.2","40.75","268.0","6.71","49.75","920.0","300","141","91","20","1","0.5","59.60000000000002","2.799","0","0","0","0.0",
"854261632","626370043","159539841","393.83","59.39999999999998","2.799","66.2","40.75","268.0","6.9","49.75","926.0","300","141","91","20","1","0.0","59.39999999999998","2.799","0","0","0","0.0",
"854261633","626369771","159539660","396.57","59.39999999999998","2.799","67.2","41.0","271.0","6.9","49.75","931.0","300","141","90","20","1","0.5","59.39999999999998","2.799","0","0","0","0.0",
"854261634","626369498","159539461","399.36","59.39999999999998","2.799","67.2","41.0","271.0","6.9","49.75","935.0","300","141","90","20","1","0.5","59.39999999999998","2.799","0","0","0","0.0",
"854261635","626369229","159539244","402.15","59.39999999999998","2.799","67.2","40.75","272.0","7.03","49.75","939.0","300","141","90","20","1","0.5","59.39999999999998","2.799","0","0","0","0.0",
"854261636","626368965","159539050","404.85","59.39999999999998","2.799","67.2","41.0","273.0","6.9","49.75","942.0","300","142","90","20","1","0.0","59.39999999999998","2.799","0","0","0","0.0",
"854261637","626368707","159538850","407.51","59.39999999999998","2.799","66.2","41.0","273.0","6.9","49.65","947.0","300","141","90","20","1","0.0","59.39999999999998","2.799","0","0","0","0.0",
"854261638","626368460","159538637","410.12","59.60000000000002","2.799","66.2","41.25","275.0","6.81","49.75","934.0","300","141","90","20","1","0.0","59.60000000000002","2.799","0","0","0","0.0",
"854261639","626368199","159538436","412.8","59.60000000000002","2.79","65.2","41.25","274.0","6.9","49.75","923.0","300","140","90","20","1","0.0","59.60000000000002","2.79","0","0","0","0.0",
"854261640","626367927","159538235","415.58","59.60000000000002","2.781","66.2","41.0","272.0","7.03","49.75","919.0","300","140","90","20","1","0.5","59.60000000000002","2.781","0","0","0","0.0",
"854261641","626367653","159538063","418.32","59.60000000000002","2.781","66.2","41.0","274.0","7.03","49.75","925.0","300","140","90","20","1","0.0","59.60000000000002","2.781","0","0","0","0.0",
"854261642","626367385","159537926","420.94","59.60000000000002","2.781","66.2","41.0","273.0","7.03","49.75","918.0","300","140","90","20","1","0.5","59.60000000000002","2.781","0","0","0","0.0",
"854261643","626367116","159537804","423.54","59.60000000000002","2.781","65.2","41.25","272.0","6.9","49.75","919.0","300","141","91","20","1","0.5","59.60000000000002","2.781","0","0","0","0.0",
"854261644","626366832","159537712","426.24","59.60000000000002","2.781","65.2","41.25","271.0","6.9","49.75","925.0","300","141","91","20","1","0.5","59.60000000000002","2.781","0","0","0","0.0",
"854261645","626366535","159537669","429.01","59.60000000000002","2.781","65.2","41.0","270.0","7.03","49.75","924.0","300","141","91","20","1","0.0","59.60000000000002","2.781","0","0","0","0.0",
