record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"854348963","626402267","159515996","31.67","58.0","2.501","79.0","39.25","263.0","9.56","49.96","848.0","300","108","89","24","1","0.5","58.0","2.501","0","0","0","0.0",
"854348964","626402316","159515557","34.09","58.0","2.501","79.0","39.25","261.0","9.56","49.96","848.0","300","110","89","24","1","0.5","58.0","2.501","0","0","0","0.0",
"854348965","626402983","159513947","45.1","58.0","2.501","79.0","39.25","261.0","9.56","49.96","829.0","300","116","89","24","1","0.5","58.0","2.501","0","0","0","0.0",
"854348966","626403112","159512908","51.01","58.0","2.491","78.0","39.25","261.0","9.46","49.96","825.0","300","119","90","24","1","0.0","58.0","2.491","0","0","0","0.0",
"854348967","626403224","159512110","55.47","58.0","2.482","78.0","39.25","259.0","9.46","49.96","825.0","300","121","90","24","1","0.5","58.0","2.482","0","0","0","0.0",
"854348968","626403356","159511597","58.6","58.0","2.463","77.0","39.25","260.0","9.37","49.96","813.0","300","121","91","24","1","0.0","58.0","2.463","0","0","0","0.0",
"854348969","626403595","159511114","62.13","58.0","2.463","76.0","39.25","260.0","9.37","49.96","803.0","300","122","91","24","1","0.0","58.0","2.463","0","0","0","0.0",
"854348970","626403737","159510766","64.51","58.0","2.482","76.0","39.5","261.0","9.37","49.96","802.0","300","123","91","24","1","0.0","58.0","2.482","0","0","0","0.0",
"854348971","626403777","159510220","67.43","58.0","2.519","76.0","39.5","261.0","9.37","49.96","801.0","300","124","91","24","1","0.0","58.0","2.519","0","0","0","0.0",
"854348972","626403934","159509889","69.81","58.200000000000045","2.538","75.0","39.5","261.0","9.37","49.96","801.0","300","125","90","24","1","0.5","58.200000000000045","2.538","0","0","0","0.0",
"854348973","626404016","159509436","72.46","58.0","2.538","74.0","39.5","261.0","9.15","49.87","818.0","300","125","90","24","1","0.5","58.0","2.538","0","0","0","0.0",
"854348974","626403936","159508788","75.86","58.200000000000045","2.547","74.0","39.5","261.0","8.87","49.75","822.0","300","125","90","24","1","0.5","58.200000000000045","2.547","0","0","0","0.0",
"854348975","626403973","159508330","78.4","58.200000000000045","2.547","73.0","39.75","263.0","8.78","49.75","823.0","300","125","91","24","1","0.0","58.200000000000045","2.547","0","0","0","0.0",
"854348976","626404100","159507984","80.69","58.200000000000045","2.566","73.0","40.0","264.0","8.78","49.75","823.0","300","126","91","24","1","0.0","58.200000000000045","2.566","0","0","0","0.0",
"854348977","626404197","159507634","82.86","58.200000000000045","2.566","73.0","39.75","263.0","8.68","49.65","829.0","300","126","90","24","1","0.5","58.200000000000045","2.566","0","0","0","0.0",
"854348978","626404262","159507222","85.2","58.39999999999998","2.538","72.2","39.5","262.0","8.68","49.65","829.0","300","126","91","24","1","0.0","58.39999999999998","2.538","0","0","0","0.0",
"854348979","626404334","159506810","87.59","58.39999999999998","2.51","72.2","39.5","262.0","8.68","49.65","830.0","300","126","90","24","1","0.5","58.39999999999998","2.51","0","0","0","0.0",
"854348980","626404356","159506328","90.14","58.39999999999998","2.482","72.2","39.75","261.0","8.78","49.78","809.0","300","126","91","24","1","0.0","58.39999999999998","2.482","0","0","0","0.0",
"854348981","626404541","159505999","92.69","58.60000000000002","2.473","72.2","40.0","262.0","8.87","49.87","807.0","300","126","91","24","1","0.0","58.60000000000002","2.473","0","0","0","0.0",
"854348982","626404659","159505572","95.3","58.60000000000002","2.473","72.2","39.75","262.0","8.87","49.87","801.0","300","125","91","24","1","0.0","58.60000000000002","2.473","0","0","0","0.0",
"854348983","626404751","159505103","98.05","58.799999999999955","2.473","72.2","39.75","261.0","8.96","49.87","798.0","300","125","91","24","1","0.0","58.799999999999955","2.473","0","0","0","0.0",
"854348984","626404880","159504709","100.57","58.799999999999955","2.473","72.2","39.25","259.0","8.96","49.87","798.0","300","124","91","24","1","0.0","58.799999999999955","2.473","0","0","0","0.0",
"854348985","626404910","159504139","103.55","58.799999999999955","2.491","72.2","39.25","258.0","8.87","49.87","798.0","300","123","91","24","1","0.0","58.799999999999955","2.491","0","0","0","0.0",
"854348986","626405029","159503729","106.11","58.799999999999955","2.501","71.2","39.5","261.0","8.78","50.0","804.0","300","123","90","24","1","0.5","58.799999999999955","2.501","0","0","0","0.0",
"854348987","626405022","159503161","109.1","58.799999999999955","2.529","71.2","39.5","261.0","8.68","50.0","805.0","300","122","90","24","1","0.5","58.799999999999955","2.529","0","0","0","0.0",
"854348988","626405058","159502623","112.03","58.799999999999955","2.538","71.2","39.75","262.0","8.46","49.87","812.0","300","122","91","24","1","0.0","58.799999999999955","2.538","0","0","0","0.0",
"854348989","626405230","159502380","114.14","58.60000000000002","2.547","71.2","39.75","261.0","8.59","49.87","816.0","300","122","91","24","1","0.0","58.60000000000002","2.547","0","0","0","0.0",
"854348990","626405265","159501788","117.32","58.60000000000002","2.547","73.0","39.75","263.0","8.59","49.87","832.0","300","122","90","24","1","0.5","58.60000000000002","2.547","0","0","0","0.0",
"854348991","626405311","159501276","120.21","58.60000000000002","2.566","74.0","40.0","266.0","8.68","49.87","842.0","300","121","90","24","1","0.0","58.60000000000002","2.566","0","0","0","0.0",
"854348992","626405381","159500849","122.64","58.60000000000002","2.566","75.0","40.0","267.0","8.68","49.78","845.0","300","121","89","24","1","0.5","58.60000000000002","2.566","0","0","0","0.0",
"854348993","626405583","159500568","125.09","58.60000000000002","2.566","74.0","39.75","266.0","8.59","49.78","853.0","300","122","89","24","1","0.5","58.60000000000002","2.566","0","0","0","0.0",
"854348994","626405703","159500142","127.73","58.60000000000002","2.557","73.0","40.0","267.0","8.46","49.78","845.0","300","123","89","24","1","0.5","58.60000000000002","2.557","0","0","0","0.0",
"854348995","626405908","159499869","130.14","58.60000000000002","2.557","73.0","39.25","263.0","8.46","49.68","849.0","300","124","89","24","1","0.5","58.60000000000002","2.557","0","0","0","0.0",
"854348996","626406091","159499564","132.58","58.799999999999955","2.547","73.0","39.5","264.0","8.46","49.59","840.0","300","125","89","24","1","0.5","58.799999999999955","2.547","0","0","0","0.0",
"854348997","626406239","159499257","134.74","59.0","2.538","73.0","39.5","264.0","8.46","49.59","835.0","300","125","90","24","1","0.0","59.0","2.538","0","0","0","0.0",
"854348998","626406396","159499229","135.94","59.0","2.529","73.0","40.0","267.0","8.46","49.59","834.0","300","127","90","24","1","0.0","59.0","2.529","0","0","0","0.0",
"854348999","626406556","159499318","137.52","59.200000000000045","2.501","72.2","40.25","271.0","8.46","49.5","830.0","300","128","89","23","1","0.5","59.200000000000045","2.501","0","0","0","0.0",
"854349000","626406710","159499280","138.84","59.200000000000045","2.501","72.2","40.5","275.0","8.96","49.5","601.0","300","129","87","23","1","0.5","59.200000000000045","2.501","0","0","0","0.0",
"854349001","626406901","159499123","140.83","59.200000000000045","2.426","73.0","40.5","274.0","11.21","49.5","553.0","300","129","88","23","1","0.0","59.200000000000045","2.426","0","0","0","0.0",
"854349002","626407054","159498790","143.18","59.200000000000045","2.379","74.0","40.0","270.0","12.37","49.62","541.0","300","131","89","23","1","0.0","59.200000000000045","2.379","0","0","0","0.0",
"854349003","626407268","159498575","145.51","59.200000000000045","2.305","74.0","40.0","269.0","12.5","49.62","562.0","300","131","89","23","1","0.5","59.200000000000045","2.305","0","0","0","0.0",
"854349004","626407434","159498268","147.84","59.200000000000045","2.193","74.0","40.0","269.0","12.28","49.62","593.0","300","133","89","23","1","0.5","59.200000000000045","2.193","0","0","0","0.0",
"854349005","626407626","159497903","150.58","59.0","2.239","74.0","39.25","263.0","12.09","49.62","620.0","300","134","89","23","1","0.5","59.0","2.239","0","0","0","0.0",
"854349006","626407766","159497439","153.49","59.0","2.239","75.0","39.5","265.0","11.59","49.62","664.0","300","135","89","23","1","0.0","59.0","2.239","0","0","0","0.0",
"854349007","626407919","159496982","156.44","58.799999999999955","2.379","75.0","39.75","268.0","11.12","49.62","691.0","300","135","89","23","1","0.0","58.799999999999955","2.379","0","0","0","0.0",
"854349008","626408052","159496493","159.43","58.799999999999955","2.463","74.0","39.5","267.0","10.62","49.62","712.0","300","136","89","23","1","0.0","58.799999999999955","2.463","0","0","0","0.0",
"854349009","626408240","159496118","162.17","58.799999999999955","2.51","73.0","40.0","268.0","10.43","49.62","734.0","300","137","90","23","1","0.0","58.799999999999955","2.51","0","0","0","0.0",
"854349010","626408412","159495673","165.16","59.0","2.51","73.0","40.25","270.0","9.93","49.62","765.0","300","137","89","23","1","0.5","59.0","2.51","0","0","0","0.0",
"854349011","626408552","159495179","168.24","59.200000000000045","2.501","73.0","40.25","269.0","9.84","49.62","773.0","300","138","90","23","1","0.0","59.200000000000045","2.501","0","0","0","0.0",
"854349012","626408675","159494699","171.12","59.39999999999998","2.51","73.0","40.0","268.0","9.65","49.62","782.0","300","139","90","23","1","0.0","59.39999999999998","2.51","0","0","0","0.0",
"854349013","626408847","159494251","174.12","59.39999999999998","2.51","73.0","39.75","267.0","9.25","49.62","801.0","300","140","89","23","1","0.5","59.39999999999998","2.51","0","0","0","0.0",
"854349014","626409040","159493824","177.13","59.60000000000002","2.538","72.2","39.5","264.0","9.25","49.62","801.0","300","140","90","23","1","0.0","59.60000000000002","2.538","0","0","0","0.0",
"854349015","626409308","159493509","180.21","59.60000000000002","2.547","72.2","39.25","262.0","8.87","49.62","809.0","300","141","90","23","1","0.0","59.60000000000002","2.547","0","0","0","0.0",
"854349016","626409561","159493170","183.24","59.799999999999955","2.557","71.2","39.25","261.0","8.68","49.62","824.0","300","141","90","23","1","0.0","59.799999999999955","2.557","0","0","0","0.0",
"854349017","626409720","159492731","186.14","60.0","2.585","71.2","39.5","264.0","8.59","49.62","842.0","300","142","89","23","1","0.5","60.0","2.585","0","0","0","0.0",
"854349018","626409860","159492405","188.36","60.200000000000045","2.594","72.2","39.75","267.0","8.46","49.71","856.0","300","142","89","23","1","0.0","60.200000000000045","2.594","0","0","0","0.0",
"854349019","626410024","159492016","190.97","60.200000000000045","2.603","72.2","39.5","265.0","8.28","49.71","861.0","300","143","89","23","1","0.0","60.200000000000045","2.603","0","0","0","0.0",
"854349020","626410321","159491771","194.07","60.39999999999998","2.529","71.2","39.25","263.0","8.37","49.71","844.0","300","143","89","23","1","0.0","60.39999999999998","2.529","0","0","0","0.0",
"854349021","626410607","159491547","197.02","60.60000000000002","2.538","72.2","39.0","262.0","8.46","49.71","834.0","300","143","89","23","1","0.0","60.60000000000002","2.538","0","0","0","0.0",
"854349022","626410933","159491464","200.1","60.799999999999955","2.566","72.2","39.0","262.0","8.46","49.71","832.0","300","144","89","23","1","0.0","60.799999999999955","2.566","0","0","0","0.0",
"854349023","626411251","159491447","203.06","61.0","2.575","72.2","39.0","264.0","8.37","49.81","848.0","300","143","88","23","1","0.5","61.0","2.575","0","0","0","0.0",
"854349024","626411619","159491492","206.49","61.0","2.585","73.0","39.0","263.0","8.37","49.81","848.0","300","144","88","23","1","0.5","61.0","2.585","0","0","0","0.0",
"854349025","626411926","159491524","209.34","61.200000000000045","2.603","74.0","38.75","262.0","8.46","49.9","854.0","300","145","88","23","1","0.5","61.200000000000045","2.603","0","0","0","0.0",
"854349026","626412249","159491531","212.36","61.39999999999998","2.603","74.0","39.25","265.0","8.46","49.9","856.0","300","145","89","23","1","0.0","61.39999999999998","2.603","0","0","0","0.0",
"854349027","626412586","159491535","215.49","61.39999999999998","2.594","76.0","39.25","265.0","8.46","50.0","864.0","300","145","88","22","1","0.5","61.39999999999998","2.594","0","0","0","0.0",
"854349028","626412982","159491536","219.16","61.39999999999998","2.594","85.7","39.25","265.0","8.87","49.78","867.0","300","145","88","22","1","0.0","61.39999999999998","2.594","0","0","0","0.0",
"854349029","626413402","159491516","223.07","61.39999999999998","2.594","89.7","39.75","271.0","9.15","49.65","868.0","300","145","87","22","1","0.5","61.39999999999998","2.594","0","0","0","0.0",
"854349030","626413750","159491544","226.29","61.60000000000002","2.65","91.7","40.0","277.0","9.46","49.65","876.0","300","146","86","22","1","0.0","61.60000000000002","2.65","0","0","0","0.0",
"854349031","626413986","159491558","228.3","61.60000000000002","2.697","93.7","40.25","289.0","9.06","49.65","1006.0","300","145","80","22","1","0.0","61.60000000000002","2.697","0","0","0","0.0",
"854349032","626414174","159491513","229.95","61.60000000000002","2.697","76.0","39.75","296.0","8.59","49.65","1159.0","300","145","76","22","1","0.5","61.60000000000002","2.697","0","0","0","0.0",
"854349040","626415238","159491819","231.44","61.39999999999998","0.047","47.7","50.0","812.0","4.0","54.43","1193.0","300","144","37","22","1","0.0","61.39999999999998","0.047","0","0","0","0.0",
"854349041","626415478","159491947","233.77","61.39999999999998","0.0","59.5","43.75","492.0","4.0","54.43","1193.0","300","143","49","22","1","0.0","61.39999999999998","0.0","0","0","0","0.0",
"854349042","626415792","159492118","236.85","61.39999999999998","1.166","83.0","39.5","441.0","4.0","54.43","1193.0","300","144","71","22","1","0.5","61.39999999999998","1.166","0","0","0","0.0",
"854349043","626416183","159492283","240.6","61.39999999999998","1.25","75.0","37.75","242.0","16.59","51.9","536.0","300","144","91","22","1","0.0","61.39999999999998","1.25","0","0","0","0.0",
"854349044","626416583","159492546","244.62","61.39999999999998","2.566","74.0","37.0","239.0","14.71","51.43","659.0","300","144","91","22","1","0.5","61.39999999999998","2.566","0","0","0","0.0",
"854349045","626416978","159492768","248.51","61.200000000000045","3.098","74.0","37.25","244.0","9.56","50.65","1170.0","300","144","91","22","1","0.0","61.200000000000045","3.098","0","0","0","0.0",
"854349046","626417323","159492923","251.85","61.0","3.322","75.0","37.0","245.0","8.28","50.43","1138.0","300","144","90","22","1","0.0","61.0","3.322","0","0","0","0.0",
"854349047","626417702","159493075","255.49","61.0","3.322","75.0","37.0","246.0","7.81","50.43","1159.0","300","144","90","22","1","0.0","61.0","3.322","0","0","0","0.0",
"854349048","626418107","159493230","259.37","61.0","3.219","75.0","37.25","246.0","7.5","50.21","1072.0","300","144","90","22","1","0.5","61.0","3.219","0","0","0","0.0",
"854349049","626418877","159493435","266.61","61.0","3.219","77.0","37.75","250.0","7.4","50.12","1097.0","300","144","90","22","1","0.5","61.0","3.219","0","0","0","0.0",
"854349050","626419389","159493625","271.51","61.200000000000045","3.284","80.0","38.25","255.0","7.4","50.12","1102.0","300","144","89","22","1","0.0","61.200000000000045","3.284","0","0","0","0.0",
"854349051","626420006","159493769","277.29","61.200000000000045","3.462","80.0","38.5","259.0","7.21","50.0","1114.0","300","144","88","22","1","0.5","61.200000000000045","3.462","0","0","0","0.0",
"854349052","626420373","159493949","280.86","61.39999999999998","3.667","80.0","38.5","260.0","7.12","50.0","1115.0","300","144","88","22","1","0.0","61.39999999999998","3.667","0","0","0","0.0",
"854349053","626420884","159494123","285.7","61.39999999999998","3.667","80.0","38.25","259.0","7.03","50.0","1130.0","300","145","88","22","1","0.0","61.39999999999998","3.667","0","0","0","0.0",
"854349054","626421236","159494314","289.16","61.60000000000002","3.62","80.0","38.75","261.0","7.03","50.0","1123.0","300","145","88","22","1","0.5","61.60000000000002","3.62","0","0","0","0.0",
"854349055","626421654","159494517","293.23","61.60000000000002","3.424","80.0","38.75","264.0","7.03","50.12","1131.0","300","145","88","22","1","0.0","61.60000000000002","3.424","0","0","0","0.0",
"854349056","626422033","159494694","296.9","61.60000000000002","3.62","80.0","39.0","265.0","6.9","50.12","1137.0","300","145","88","22","1","0.0","61.60000000000002","3.62","0","0","0","0.0",
"854349057","626422370","159494880","300.22","61.60000000000002","3.294","81.0","38.5","263.0","6.9","50.12","1152.0","300","146","87","22","1","0.5","61.60000000000002","3.294","0","0","0","0.0",
"854349058","626422734","159495067","303.78","61.60000000000002","3.331","81.0","38.75","264.0","6.9","50.12","1158.0","300","146","88","21","1","0.0","61.60000000000002","3.331","0","0","0","0.0",
"854349059","626423098","159495258","307.35","61.60000000000002","3.312","81.0","39.25","266.0","6.9","50.12","1153.0","300","146","88","21","1","0.0","61.60000000000002","3.312","0","0","0","0.0",
"854349060","626423445","159495462","310.78","61.799999999999955","3.331","81.0","39.25","266.0","6.9","50.12","1145.0","300","146","88","21","1","0.0","61.799999999999955","3.331","0","0","0","0.0",
"854349061","626423767","159495672","314.01","61.799999999999955","3.312","81.0","39.5","267.0","6.9","50.0","1146.0","300","146","88","21","1","0.5","61.799999999999955","3.312","0","0","0","0.0",
"854349062","626424110","159495892","317.45","61.799999999999955","3.247","80.0","40.0","272.0","6.9","50.0","1145.0","300","146","88","21","1","0.0","61.799999999999955","3.247","0","0","0","0.0",
"854349063","626424449","159496076","320.78","61.60000000000002","3.247","80.0","39.5","270.0","6.81","50.0","1142.0","300","146","87","21","1","0.5","61.60000000000002","3.247","0","0","0","0.0",
"854349064","626424835","159496269","324.55","61.60000000000002","3.247","80.0","39.5","271.0","6.81","50.09","1131.0","300","146","87","21","1","0.5","61.60000000000002","3.247","0","0","0","0.0",
"854349065","626425155","159496438","327.68","61.39999999999998","3.322","79.0","39.5","269.0","6.9","50.09","1106.0","300","146","88","21","1","0.0","61.39999999999998","3.322","0","0","0","0.0",
"854349066","626425487","159496644","330.99","61.200000000000045","3.21","78.0","39.5","267.0","6.9","50.21","1089.0","300","147","89","21","1","0.5","61.200000000000045","3.21","0","0","0","0.0",
"854349067","626425808","159496828","334.16","61.0","3.247","78.0","39.5","266.0","6.81","50.31","1104.0","300","146","89","21","1","0.5","61.0","3.247","0","0","0","0.0",
"854349068","626426170","159497024","337.72","61.0","3.21","78.0","39.25","265.0","6.9","50.31","1108.0","300","147","88","21","1","0.5","61.0","3.21","0","0","0","0.0",
"854349069","626426501","159497213","340.98","61.0","3.247","79.0","39.0","266.0","6.9","50.31","1116.0","300","146","88","21","1","0.0","61.0","3.247","0","0","0","0.0",
"854349070","626426860","159497399","344.49","61.0","3.256","79.0","39.0","266.0","6.81","50.4","1107.0","300","146","88","21","1","0.0","61.0","3.256","0","0","0","0.0",
"854349071","626427191","159497559","347.71","61.0","3.266","76.0","39.0","264.0","6.81","50.4","1105.0","300","146","88","21","1","0.5","61.0","3.266","0","0","0","0.0",
"854349072","626427528","159497732","351.0","61.0","3.266","75.0","39.25","264.0","6.62","50.4","1102.0","300","146","88","21","1","0.5","61.0","3.266","0","0","0","0.0",
"854349073","626427852","159497920","354.21","61.0","3.275","75.0","39.25","264.0","6.62","50.28","1105.0","300","146","88","21","1","0.5","61.0","3.275","0","0","0","0.0",
"854349074","626428177","159498080","357.37","61.200000000000045","3.275","77.0","38.75","262.0","6.62","50.28","1105.0","300","146","89","21","1","0.5","61.200000000000045","3.275","0","0","0","0.0",
"854349075","626428506","159498248","360.59","61.200000000000045","3.275","77.0","38.75","262.0","6.71","50.28","1106.0","300","146","89","21","1","0.5","61.200000000000045","3.275","0","0","0","0.0",
"854349076","626428861","159498421","364.04","61.200000000000045","3.275","76.0","39.0","263.0","6.71","50.28","1105.0","300","147","89","21","1","0.0","61.200000000000045","3.275","0","0","0","0.0",
"854349077","626429199","159498582","367.32","61.39999999999998","3.275","76.0","39.0","263.0","6.71","50.28","1105.0","300","146","89","21","1","0.0","61.39999999999998","3.275","0","0","0","0.0",
"854349078","626429542","159498738","370.65","61.39999999999998","3.275","77.0","39.0","264.0","6.71","50.28","1105.0","300","147","89","21","1","0.0","61.39999999999998","3.275","0","0","0","0.0",
"854349079","626429941","159498883","374.44","61.39999999999998","3.284","78.0","38.75","264.0","6.71","50.28","1123.0","300","147","88","21","1","0.0","61.39999999999998","3.284","0","0","0","0.0",
"854349080","626430258","159499020","377.5","61.60000000000002","3.275","78.0","39.25","267.0","6.71","50.28","1123.0","300","148","88","21","1","0.5","61.60000000000002","3.275","0","0","0","0.0",
"854349081","626430648","159499135","381.2","61.60000000000002","3.247","78.0","39.25","267.0","6.62","50.28","1126.0","300","146","88","21","1","0.5","61.60000000000002","3.247","0","0","0","0.0",
"854349082","626431015","159499276","384.7","61.60000000000002","3.247","78.0","39.25","267.0","6.53","50.28","1147.0","300","147","88","21","1","0.5","61.60000000000002","3.247","0","0","0","0.0",
"854349083","626431323","159499428","387.7","61.39999999999998","3.247","73.0","39.25","268.0","6.34","50.28","1144.0","300","146","88","21","1","0.0","61.39999999999998","3.247","0","0","0","0.0",
"854349084","626431625","159499558","390.61","61.200000000000045","3.247","75.0","39.25","266.0","6.34","50.28","1144.0","300","147","88","21","1","0.0","61.200000000000045","3.247","0","0","0","0.0",
"854349085","626431936","159499700","393.62","60.799999999999955","3.247","77.0","39.0","265.0","6.43","50.37","1136.0","300","146","88","21","1","0.5","60.799999999999955","3.247","0","0","0","0.0",
"854349086","626432233","159499831","396.49","60.799999999999955","3.247","78.0","39.25","265.0","6.62","50.37","1128.0","300","146","88","21","1","0.0","60.799999999999955","3.247","0","0","0","0.0",
"854349087","626432542","159499973","399.49","60.60000000000002","3.238","77.0","38.75","262.0","6.62","50.37","1115.0","300","146","88","21","1","0.0","60.60000000000002","3.238","0","0","0","0.0",
"854349088","626432829","159500131","402.31","60.60000000000002","3.238","77.0","38.75","262.0","6.71","50.37","1102.0","300","146","88","20","1","0.0","60.60000000000002","3.238","0","0","0","0.0",
"854349089","626433162","159500301","405.56","60.60000000000002","3.228","77.0","38.75","262.0","6.81","50.46","1084.0","300","146","88","20","1","0.0","60.60000000000002","3.228","0","0","0","0.0",
"854349090","626433448","159500451","408.36","60.799999999999955","3.219","78.0","39.0","266.0","7.03","50.46","1081.0","300","146","87","20","1","0.5","60.799999999999955","3.219","0","0","0","0.0",
"854349091","626433762","159500609","411.42","60.799999999999955","3.219","78.0","38.75","266.0","7.03","50.46","1081.0","300","146","87","20","1","0.5","60.799999999999955","3.219","0","0","0","0.0",
"854349092","626434081","159500758","414.52","60.799999999999955","3.21","78.0","39.0","267.0","7.03","50.46","1081.0","300","146","87","20","1","0.5","60.799999999999955","3.21","0","0","0","0.0",
"854349093","626434429","159500877","417.83","60.799999999999955","3.21","77.0","39.0","265.0","7.12","50.46","1050.0","300","145","88","20","1","0.0","60.799999999999955","3.21","0","0","0","0.0",
"854349094","626434713","159500978","420.54","60.799999999999955","3.21","77.0","39.0","265.0","7.12","50.34","1036.0","300","145","88","20","1","0.0","60.799999999999955","3.21","0","0","0","0.0",
"854349095","626435004","159501080","423.31","60.799999999999955","3.2","77.0","39.0","265.0","7.21","50.34","1034.0","300","145","88","20","1","0.0","60.799999999999955","3.2","0","0","0","0.0",
"854349096","626435287","159501172","426.0","60.799999999999955","3.2","77.0","39.0","265.0","7.21","50.34","1036.0","300","145","88","20","1","0.0","60.799999999999955","3.2","0","0","0","0.0",
"854349097","626435565","159501302","428.7","60.799999999999955","3.191","77.0","39.25","267.0","7.21","50.34","1036.0","300","144","88","20","1","0.0","60.799999999999955","3.191","0","0","0","0.0",
"854349098","626435885","159501445","431.79","60.60000000000002","3.182","77.0","39.25","268.0","7.21","50.34","1031.0","300","145","88","20","1","0.0","60.60000000000002","3.182","0","0","0","0.0",
"854349099","626436187","159501599","434.75","60.60000000000002","3.172","76.0","39.25","267.0","7.21","50.34","1028.0","300","144","88","20","1","0.5","60.60000000000002","3.172","0","0","0","0.0",
"854349100","626436571","159501786","438.48","60.39999999999998","3.163","76.0","39.25","268.0","7.21","50.34","1028.0","300","145","88","20","1","0.5","60.39999999999998","3.163","0","0","0","0.0",
"854349101","626436866","159501967","441.42","60.200000000000045","3.163","76.0","39.5","269.0","7.21","50.15","1020.0","300","144","88","20","1","0.0","60.200000000000045","3.163","0","0","0","0.0",
"854349102","626437148","159502157","444.26","60.0","3.163","76.0","39.25","268.0","7.21","50.15","1020.0","300","144","88","20","1","0.0","60.0","3.163","0","0","0","0.0",
"854349103","626437451","159502376","447.34","60.0","3.154","76.0","39.25","268.0","7.21","50.03","1030.0","300","144","88","20","1","0.0","60.0","3.154","0","0","0","0.0",
"854349104","626437782","159502562","450.61","59.799999999999955","3.154","76.0","39.25","268.0","7.21","49.93","1036.0","300","144","88","20","1","0.0","59.799999999999955","3.154","0","0","0","0.0",
"854349105","626438075","159502718","453.48","59.799999999999955","3.154","76.0","39.25","268.0","7.21","49.84","1036.0","300","144","88","20","1","0.0","59.799999999999955","3.154","0","0","0","0.0",
"854349106","626438360","159502878","456.29","59.799999999999955","3.154","76.0","39.25","268.0","7.12","49.84","1039.0","300","144","88","20","1","0.0","59.799999999999955","3.154","0","0","0","0.0",
