record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[SPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"852195746","626206040","160049132","4432.34","56.39999999999998","2.687","81.0","39.0","268.0","8.59","50.09","911.0","300","139","87","11","1","0.5","56.39999999999998","2.687","238","87","270","6.125","65528","76","12.5",
"852195747","626205978","160049559","4434.83","56.39999999999998","2.687","80.0","39.0","267.0","8.59","50.09","907.0","300","139","87","11","1","0.5","56.39999999999998","2.687","236","87","268","6.125","65527","76","12.5",
"852195748","626205892","160050008","4437.51","56.39999999999998","2.678","80.0","39.0","267.0","8.59","50.09","908.0","300","139","87","11","1","0.5","56.39999999999998","2.678","236","86","266","6.25","65527","77","12.5",
"852195749","626205826","160050416","4439.91","56.39999999999998","2.678","80.0","39.0","268.0","8.46","50.21","910.0","300","140","87","11","1","0.5","56.39999999999998","2.678","242","89","268","6.125","65527","76","12.375",
"852195750","626205791","160050788","4442.04","56.39999999999998","2.678","79.0","39.25","270.0","8.46","50.21","911.0","300","140","87","11","1","0.5","56.39999999999998","2.678","241","87","270","6.0","65527","75","12.25",
"852195751","626205740","160051173","4444.27","56.39999999999998","2.678","78.0","39.25","270.0","8.37","50.21","916.0","300","140","87","11","1","0.5","56.39999999999998","2.678","241","87","270","6.0","65527","75","12.125",
"852195752","626205714","160051593","4446.65","56.60000000000002","2.669","78.0","39.25","270.0","8.37","50.21","911.0","300","140","87","11","1","0.5","56.60000000000002","2.669","236","87","270","6.125","65527","76","12.625",
"852195753","626205602","160052055","4449.48","56.60000000000002","2.65","78.0","39.0","268.0","8.46","50.21","900.0","300","140","87","11","1","0.5","56.60000000000002","2.65","235","87","270","6.125","65527","76","12.625",
"852195754","626205505","160052483","4452.07","56.60000000000002","2.65","78.0","39.25","268.0","8.59","50.21","893.0","300","139","87","11","1","0.5","56.60000000000002","2.65","238","88","270","6.125","65528","76","12.625",
"852195755","626205417","160052922","4454.71","56.60000000000002","2.65","78.0","39.25","269.0","8.59","50.21","893.0","300","140","87","11","1","0.5","56.60000000000002","2.65","235","87","272","6.125","65527","76","12.5",
"852195756","626205377","160053392","4457.38","56.60000000000002","2.65","78.0","39.0","267.0","8.59","50.21","891.0","300","140","87","11","1","0.5","56.60000000000002","2.65","242","86","270","6.0","65528","75","12.5",
"852195757","626205326","160053875","4460.16","56.60000000000002","2.641","77.0","39.0","266.0","8.59","50.21","887.0","300","140","88","11","1","0.0","56.60000000000002","2.641","235","86","270","6.0","65528","75","12.375",
"852195758","626205326","160054372","4462.96","56.60000000000002","2.641","77.0","39.0","266.0","8.59","50.21","886.0","300","140","88","11","1","0.0","56.60000000000002","2.641","244","88","272","6.125","65528","76","11.75",
"852195759","626205279","160054884","4465.91","56.39999999999998","2.641","77.0","38.75","266.0","8.46","50.21","895.0","300","140","87","11","1","0.5","56.39999999999998","2.641","245","88","272","6.0","65528","75","12.0",
"852195760","626205241","160055340","4468.53","56.39999999999998","2.65","77.0","39.0","266.0","8.46","50.21","895.0","300","140","88","11","1","0.0","56.39999999999998","2.65","243","87","266","5.875","65528","74","12.25",
"852195761","626205277","160055794","4471.09","56.39999999999998","2.65","77.0","39.0","265.0","8.46","50.21","906.0","300","139","88","11","1","0.0","56.39999999999998","2.65","234","87","268","6.0","65527","76","12.875",
"852195762","626205286","160056274","4473.78","56.60000000000002","2.65","77.0","38.75","265.0","8.37","50.21","926.0","300","139","88","11","1","0.0","56.60000000000002","2.65","237","88","268","6.125","65527","76","12.75",
"852195763","626205229","160056795","4476.79","56.60000000000002","2.65","77.0","39.0","266.0","8.28","50.21","924.0","300","140","88","11","1","0.0","56.60000000000002","2.65","239","88","272","6.0","65528","75","12.25",
"852195764","626205115","160057308","4479.89","56.60000000000002","2.65","77.0","39.0","266.0","8.28","50.21","922.0","300","140","88","11","1","0.0","56.60000000000002","2.65","239","88","272","5.875","65528","74","12.625",
"852195765","626205060","160057796","4482.71","56.60000000000002","2.65","77.0","39.0","266.0","8.28","50.21","920.0","300","140","88","11","1","0.0","56.60000000000002","2.65","240","88","268","6.125","65527","76","12.375",
"852195766","626205056","160058326","4485.69","56.60000000000002","2.65","77.0","39.0","266.0","8.37","50.21","929.0","300","140","88","11","1","0.0","56.60000000000002","2.65","237","88","268","6.125","65527","76","12.375",
"852195767","626205374","160058955","4489.75","56.60000000000002","2.65","80.0","38.75","266.0","8.28","50.21","929.0","300","140","87","11","1","0.5","56.60000000000002","2.65","242","88","270","6.0","65527","75","12.25",
"852195768","626205475","160059520","4492.95","56.60000000000002","2.659","79.0","38.75","266.0","8.28","50.21","929.0","300","141","87","11","1","0.5","56.60000000000002","2.659","236","88","272","5.875","65527","75","12.125",
"852195769","626205452","160060031","4495.85","56.60000000000002","2.659","80.0","38.75","266.0","8.28","50.21","929.0","300","140","87","11","1","0.5","56.60000000000002","2.659","231","86","272","5.875","65527","75","12.625",
"852195770","626205423","160060534","4498.73","56.60000000000002","2.669","79.0","38.75","267.0","8.09","50.0","938.0","300","141","87","11","1","0.0","56.60000000000002","2.669","232","86","272","6.25","65527","76","12.5",
"852195771","626205352","160061054","4501.76","56.60000000000002","2.669","79.0","38.75","267.0","8.09","50.0","936.0","300","140","87","11","1","0.0","56.60000000000002","2.669","233","86","272","6.125","65527","76","12.5",
"852195772","626205296","160061560","4504.69","56.60000000000002","2.678","78.0","38.75","265.0","8.09","50.09","937.0","300","140","88","11","1","0.0","56.60000000000002","2.678","226","88","276","6.125","65527","76","12.5",
"852195773","626205302","160062074","4507.56","56.39999999999998","2.678","78.0","38.75","265.0","8.09","50.21","938.0","300","140","88","11","1","0.5","56.39999999999998","2.678","225","88","274","5.625","65527","73","12.375",
"852195774","626205449","160062670","4510.9","56.200000000000045","2.687","77.0","39.25","267.0","7.9","50.09","944.0","300","140","88","11","1","0.5","56.200000000000045","2.687","228","88","270","5.75","65527","74","12.625",
"852195775","626205389","160063155","4513.71","56.200000000000045","2.687","77.0","39.25","267.0","7.9","50.0","949.0","300","139","88","11","1","0.5","56.200000000000045","2.687","227","87","268","5.875","65527","74","12.75",
"852195776","626205333","160063624","4516.44","56.200000000000045","2.697","77.0","39.25","267.0","7.9","50.0","949.0","300","139","88","11","1","0.0","56.200000000000045","2.697","232","88","268","6.0","65527","75","12.625",
"852195777","626205369","160064083","4519.04","56.200000000000045","2.706","78.0","39.25","269.0","7.9","50.0","957.0","300","139","87","11","1","0.5","56.200000000000045","2.706","227","88","272","6.0","65527","75","12.375",
"852195778","626205283","160064501","4521.54","56.200000000000045","2.706","78.0","39.25","269.0","7.81","50.0","970.0","300","140","87","11","1","0.5","56.200000000000045","2.706","231","87","274","6.0","65527","75","12.125",
"852195779","626205215","160064976","4524.31","56.200000000000045","2.697","77.0","39.5","272.0","7.81","50.0","970.0","300","139","87","11","1","0.5","56.200000000000045","2.697","224","87","274","5.875","65527","74","12.125",
"852195780","626205153","160065428","4526.95","56.200000000000045","2.687","77.0","39.5","270.0","7.81","50.0","970.0","300","140","87","11","1","0.5","56.200000000000045","2.687","227","87","274","5.875","65527","74","12.125",
"852195781","626205102","160065895","4529.65","56.200000000000045","2.678","77.0","39.5","270.0","8.09","50.0","938.0","300","140","87","11","1","0.5","56.200000000000045","2.678","231","88","274","6.0","65527","74","12.125",
"852195782","626205017","160066400","4532.63","56.200000000000045","2.678","77.0","39.5","270.0","8.28","50.0","909.0","300","139","87","11","1","0.5","56.200000000000045","2.678","228","88","272","6.0","65527","74","12.125",
"852195783","626204941","160066896","4535.55","56.200000000000045","2.669","77.0","39.0","265.0","8.37","50.0","898.0","300","140","88","11","1","0.0","56.200000000000045","2.669","231","87","272","6.25","65527","76","12.875",
"852195784","626204912","160067374","4538.27","56.200000000000045","2.669","78.0","39.0","265.0","8.37","50.0","898.0","300","140","88","11","1","0.0","56.200000000000045","2.669","232","89","266","6.25","65527","76","12.75",
"852195785","626204824","160067897","4541.35","56.200000000000045","2.669","78.0","39.0","265.0","8.28","50.0","892.0","300","140","88","11","1","0.0","56.200000000000045","2.669","231","88","266","6.0","65527","76","12.75",
"852195786","626204774","160068408","4544.29","56.200000000000045","2.669","78.0","39.0","265.0","8.37","50.0","894.0","300","140","88","11","1","0.0","56.200000000000045","2.669","231","88","266","6.125","65527","76","12.75",
"852195787","626204808","160068932","4547.18","56.0","2.669","76.0","39.25","268.0","8.37","50.0","894.0","300","139","88","11","1","0.0","56.0","2.669","230","88","266","6.0","65527","75","13.0",
"852195788","626204747","160069480","4550.35","56.0","2.678","76.0","39.25","268.0","8.37","50.0","894.0","300","139","88","11","1","0.0","56.0","2.678","234","87","268","6.0","65527","76","12.625",
"852195789","626204682","160070009","4553.41","56.0","2.687","76.0","39.25","268.0","8.37","50.0","894.0","300","137","88","11","1","0.0","56.0","2.687","233","87","268","6.0","65527","75","12.5",
"852195790","626204682","160070644","4557.0","56.200000000000045","2.697","76.0","39.25","270.0","8.0","50.21","933.0","300","138","87","11","1","0.5","56.200000000000045","2.697","232","88","272","6.0","65527","75","12.375",
"852195791","626204618","160071230","4560.38","56.200000000000045","2.706","76.0","39.25","269.0","7.9","50.21","948.0","300","137","87","11","1","0.5","56.200000000000045","2.706","233","87","272","6.0","65527","75","12.375",
"852195792","626204552","160071757","4563.45","56.200000000000045","2.725","75.0","39.0","268.0","7.9","50.21","952.0","300","137","87","11","1","0.5","56.200000000000045","2.725","232","87","272","6.0","65527","75","12.5",
"852195793","626204542","160072331","4566.69","56.200000000000045","2.725","76.0","39.0","266.0","7.81","50.21","962.0","300","136","88","11","1","0.0","56.200000000000045","2.725","231","87","276","6.0","65527","75","12.5",
"852195794","626204508","160072885","4569.86","56.200000000000045","2.734","76.0","39.0","265.0","7.68","50.21","980.0","300","137","88","11","1","0.0","56.200000000000045","2.734","230","88","274","6.0","65527","74","12.25",
"852195795","626204554","160073550","4573.62","56.200000000000045","2.743","78.0","39.0","265.0","7.68","50.21","988.0","300","137","88","11","1","0.0","56.200000000000045","2.743","232","87","274","5.75","65527","74","12.25",
"852195796","626204522","160074102","4576.78","56.200000000000045","2.743","79.0","39.0","266.0","7.68","50.21","992.0","300","137","87","11","1","0.5","56.200000000000045","2.743","236","88","274","5.75","65527","73","12.625",
"852195797","626204487","160074638","4579.83","56.39999999999998","2.771","79.0","39.25","268.0","7.68","50.21","989.0","300","137","87","11","1","0.5","56.39999999999998","2.771","232","87","270","6.0","65527","75","12.5",
"852195798","626204434","160075175","4582.92","56.39999999999998","2.771","78.0","39.25","268.0","7.59","50.21","991.0","300","137","87","11","1","0.5","56.39999999999998","2.771","234","87","268","6.0","65527","75","12.75",
"852195799","626204396","160075752","4586.22","56.39999999999998","2.771","78.0","39.25","267.0","7.59","50.21","991.0","300","137","88","11","1","0.0","56.39999999999998","2.771","234","88","268","6.0","65527","75","12.75",
"852195800","626204366","160076312","4589.42","56.200000000000045","2.781","78.0","39.25","268.0","7.59","50.21","990.0","300","137","88","11","1","0.0","56.200000000000045","2.781","229","87","268","6.125","65527","76","13.0",
"852195801","626204261","160076880","4592.79","56.200000000000045","2.799","79.0","39.25","269.0","7.59","50.31","995.0","300","137","87","11","1","0.5","56.200000000000045","2.799","236","89","268","6.125","65527","76","12.75",
"852195802","626204250","160077564","4596.68","56.200000000000045","2.818","79.0","39.25","270.0","7.68","50.31","995.0","300","139","87","11","1","0.5","56.200000000000045","2.818","233","87","268","6.0","65527","75","12.75",
"852195803","626204197","160078172","4600.17","56.200000000000045","2.837","80.0","39.0","268.0","7.81","50.31","999.0","300","138","87","11","1","0.5","56.200000000000045","2.837","238","87","268","6.125","65527","76","12.5",
"852195804","626204159","160078708","4603.23","56.39999999999998","2.921","80.0","39.25","271.0","7.68","50.21","1006.0","300","138","87","11","1","0.0","56.39999999999998","2.921","238","87","268","6.125","65527","76","12.5",
"852195805","626204070","160079170","4605.99","56.39999999999998","2.921","80.0","39.0","269.0","7.68","50.21","1015.0","300","139","87","11","1","0.0","56.39999999999998","2.921","234","87","270","6.25","65527","76","12.375",
"852195806","626204222","160079834","4609.81","56.39999999999998","2.911","79.0","39.0","268.0","7.59","50.21","1013.0","300","139","88","11","1","0.0","56.39999999999998","2.911","231","86","270","6.25","65527","76","12.625",
"852195807","626204154","160080461","4613.43","56.39999999999998","2.911","78.0","39.25","268.0","7.59","50.21","1011.0","300","139","88","11","1","0.0","56.39999999999998","2.911","232","87","270","6.125","65527","76","12.625",
"852195808","626204074","160080990","4616.53","56.39999999999998","2.967","79.0","39.0","268.0","7.68","50.21","1014.0","300","139","87","11","1","0.5","56.39999999999998","2.967","227","88","272","5.875","65527","74","12.5",
"852195809","626204277","160081746","4620.88","56.39999999999998","3.023","80.0","39.0","268.0","7.68","50.21","1026.0","300","139","87","11","1","0.5","56.39999999999998","3.023","226","88","272","5.75","65527","74","12.5",
"852195810","626204362","160082299","4623.98","56.39999999999998","3.023","80.0","39.0","268.0","7.5","50.21","1057.0","300","139","87","11","1","0.5","56.39999999999998","3.023","228","87","272","5.75","65527","74","12.75",
"852195811","626204335","160082860","4627.17","56.200000000000045","3.004","80.0","38.75","266.0","7.4","50.21","1070.0","300","138","87","11","1","0.5","56.200000000000045","3.004","236","86","268","6.25","65527","76","12.75",
"852195812","626204269","160083391","4630.25","56.39999999999998","3.004","80.0","38.75","266.0","7.31","50.21","1078.0","300","139","87","11","1","0.5","56.39999999999998","3.004","233","87","268","6.25","65527","77","12.5",
"852195813","626204256","160083925","4633.27","56.200000000000045","3.004","80.0","38.75","266.0","7.21","50.21","1081.0","300","138","87","11","1","0.5","56.200000000000045","3.004","234","89","268","6.125","65527","76","12.375",
"852195814","626204434","160084507","4636.71","56.200000000000045","3.004","79.0","39.0","267.0","7.21","50.21","1073.0","300","138","87","11","1","0.5","56.200000000000045","3.004","240","88","270","6.25","65527","76","12.125",
"852195815","626204386","160084975","4639.4","56.0","3.004","78.0","39.0","265.0","7.21","50.21","1060.0","300","138","88","11","1","0.0","56.0","3.004","236","87","266","6.0","65527","75","12.625",
"852195816","626204431","160085465","4642.17","56.0","2.995","78.0","38.75","264.0","7.21","50.21","1051.0","300","138","88","11","1","0.0","56.0","2.995","237","88","264","6.125","65527","76","12.75",
"852195817","626204366","160085910","4644.78","56.0","2.995","77.0","39.0","266.0","7.21","50.21","1049.0","300","138","88","11","1","0.0","56.0","2.995","238","88","264","6.0","65527","75","12.875",
"852195818","626204379","160086463","4647.91","56.200000000000045","2.958","78.0","38.75","266.0","7.31","50.09","1041.0","300","137","88","11","1","0.0","56.200000000000045","2.958","236","88","268","6.0","65527","76","12.75",
"852195819","626204314","160086997","4651.01","56.200000000000045","2.948","80.0","38.75","265.0","7.5","50.09","1027.0","300","136","87","11","1","0.5","56.200000000000045","2.948","232","87","270","6.0","65527","75","12.375",
"852195820","626204166","160087553","4654.46","56.200000000000045","2.948","79.0","38.75","265.0","7.5","50.09","1017.0","300","137","87","11","1","0.5","56.200000000000045","2.948","231","87","268","6.0","65527","75","12.375",
"852195821","626203981","160088067","4657.83","56.200000000000045","2.948","79.0","38.75","265.0","7.59","50.09","1018.0","300","137","87","11","1","0.5","56.200000000000045","2.948","235","86","268","6.125","65527","76","12.625",
"852195822","626203919","160088538","4660.57","56.200000000000045","2.995","79.0","39.0","266.0","7.59","50.09","1015.0","300","136","87","11","1","0.5","56.200000000000045","2.995","235","88","268","6.125","65527","76","12.625",
"852195823","626203871","160088994","4663.18","56.200000000000045","2.995","79.0","38.75","265.0","7.59","50.09","1017.0","300","137","87","11","1","0.5","56.200000000000045","2.995","233","87","268","6.125","65527","76","12.625",
"852195824","626203748","160089419","4665.85","56.0","2.986","79.0","39.0","267.0","7.5","50.21","1033.0","300","136","87","11","1","0.5","56.0","2.986","237","87","268","6.125","65527","76","12.625",
"852195825","626203611","160089843","4668.58","56.0","2.967","79.0","38.75","268.0","7.5","50.21","1034.0","300","137","87","11","1","0.0","56.0","2.967","238","88","268","6.125","65527","76","12.625",
"852195826","626203252","160090227","4672.3","55.799999999999955","2.948","79.0","39.0","268.0","7.59","50.21","1010.0","300","137","87","11","1","0.0","55.799999999999955","2.948","236","86","268","6.125","65527","76","12.625",
"852195827","626203024","160090703","4675.69","56.0","2.948","78.0","39.25","268.0","7.59","50.09","1003.0","300","137","87","11","1","0.5","56.0","2.948","237","86","268","6.125","65527","76","12.625",
"852195828","626202573","160090905","4679.52","56.0","2.995","78.0","39.25","268.0","7.59","50.09","1001.0","300","137","87","11","1","0.5","56.0","2.995","234","86","268","6.25","65527","77","12.5",
"852195829","626202243","160091171","4682.7","56.200000000000045","3.014","78.0","39.25","268.0","7.4","50.21","1028.0","300","136","88","11","1","0.0","56.200000000000045","3.014","232","89","268","6.25","65527","77","12.25",
"852195830","626201990","160091508","4685.68","56.200000000000045","3.051","78.0","39.25","268.0","7.31","50.31","1055.0","300","136","88","11","1","0.0","56.200000000000045","3.051","237","88","270","6.125","65527","76","12.375",
"852195831","626201774","160091871","4688.48","56.39999999999998","3.06","79.0","39.25","269.0","7.21","50.31","1092.0","300","137","87","11","1","0.5","56.39999999999998","3.06","236","87","270","5.875","65527","74","12.375",
"852195832","626201579","160092224","4691.14","56.39999999999998","3.06","81.0","39.25","272.0","7.21","50.31","1101.0","300","137","86","11","1","0.5","56.39999999999998","3.06","236","87","268","5.875","65527","74","12.375",
"852195833","626201237","160092442","4694.45","56.39999999999998","3.06","82.0","39.75","280.0","7.12","50.43","1139.0","300","136","85","11","1","0.0","56.39999999999998","3.06","231","87","268","6.125","65527","76","12.5",
"852195834","626200918","160092458","4697.25","56.39999999999998","3.042","83.0","40.75","287.0","7.03","50.43","1134.0","300","135","82","11","1","0.0","56.39999999999998","3.042","235","87","268","6.125","65527","76","12.5",
"852195878","626198868","160089883","4697.25","56.60000000000002","1.082","57.5","49.0","505.0","12.78","50.03","436.0","300","122","66","11","1","0.0","56.60000000000002","1.082","0","0","282","6.125","65527","0","13.625",
"852195879","626199068","160090236","4699.86","56.60000000000002","1.502","84.7","40.0","275.0","17.18","50.21","458.0","300","121","86","11","1","0.5","56.60000000000002","1.502","0","0","282","6.125","65527","0","13.625",
"852195880","626199243","160090629","4702.64","56.39999999999998","1.847","85.7","38.75","271.0","16.4","50.21","533.0","300","121","85","11","1","0.5","56.39999999999998","1.847","0","0","282","6.125","65527","0","13.625",
"852195881","626199405","160091059","4705.51","56.39999999999998","2.193","85.7","38.25","266.0","14.84","50.03","588.0","300","122","86","11","1","0.0","56.39999999999998","2.193","0","0","282","6.125","65527","0","13.625",
"852195882","626199553","160091539","4708.56","56.200000000000045","2.491","85.7","38.0","267.0","14.84","50.03","588.0","300","122","85","11","1","0.5","56.200000000000045","2.491","0","0","282","6.125","65527","0","13.625",
"852195883","626199633","160092104","4711.85","56.200000000000045","2.575","85.7","38.0","266.0","12.28","49.93","779.0","300","122","85","11","1","0.5","56.200000000000045","2.575","130","87","608","0.0","65529","41","5.5",
"852195884","626199717","160092626","4714.82","56.200000000000045","2.762","85.7","38.0","266.0","11.31","50.03","836.0","300","120","85","11","1","0.5","56.200000000000045","2.762","169","86","492","6.375","65528","41","6.25",
"852195885","626199698","160093179","4717.94","56.0","2.762","83.7","38.25","264.0","10.81","50.12","860.0","300","118","87","11","1","0.0","56.0","2.762","169","86","386","6.375","65528","41","6.25",
"852195886","626199772","160093738","4720.95","56.0","2.827","83.0","38.25","263.0","10.15","50.12","897.0","300","118","87","11","1","0.5","56.0","2.827","205","88","262","6.25","65527","77","12.5",
"852195887","626199772","160094228","4723.71","55.799999999999955","2.827","83.0","38.5","262.0","9.84","50.12","911.0","300","118","88","11","1","0.0","55.799999999999955","2.827","205","88","264","6.25","65527","77","12.5",
"852195888","626199713","160094676","4726.32","55.60000000000002","2.827","82.0","38.75","262.0","9.84","50.12","911.0","300","119","88","11","1","0.5","55.60000000000002","2.827","205","87","264","6.125","65527","76","12.5",
"852195889","626199645","160095137","4729.02","55.39999999999998","2.725","82.0","38.75","262.0","8.78","50.12","955.0","300","120","88","11","1","0.5","55.39999999999998","2.725","203","90","262","5.875","65527","75","12.75",
"852195890","626199608","160095612","4731.74","55.39999999999998","2.631","79.0","38.75","264.0","8.78","50.12","955.0","300","121","88","11","1","0.0","55.39999999999998","2.631","202","89","260","5.875","65527","75","13.25",
"852195891","626199581","160096019","4734.06","55.39999999999998","2.622","79.0","38.75","264.0","8.46","50.12","941.0","300","122","88","11","1","0.0","55.39999999999998","2.622","202","89","256","5.875","65527","75","13.25",
"852195892","626199496","160096456","4736.67","55.39999999999998","2.622","78.0","38.75","264.0","8.46","50.12","922.0","300","123","88","11","1","0.0","55.39999999999998","2.622","200","88","256","6.125","65527","76","12.875",
"852195893","626199429","160096899","4739.27","55.200000000000045","2.538","78.0","38.75","264.0","8.46","50.12","912.0","300","125","88","11","1","0.0","55.200000000000045","2.538","194","87","262","6.25","65527","77","12.875",
"852195894","626199351","160097360","4741.99","55.200000000000045","2.538","78.0","38.75","264.0","8.59","50.12","896.0","300","125","88","11","1","0.0","55.200000000000045","2.538","194","88","264","6.125","65527","76","13.0",
"852195895","626199266","160097883","4745.07","55.200000000000045","2.538","79.0","38.75","264.0","8.87","50.12","882.0","300","127","88","11","1","0.5","55.200000000000045","2.538","193","88","264","6.125","65527","76","12.75",
"852195896","626199163","160098458","4748.48","55.200000000000045","2.547","79.0","38.75","264.0","8.96","50.21","880.0","300","128","88","11","1","0.5","55.200000000000045","2.547","193","88","264","6.125","65527","76","12.75",
"852195897","626199064","160099010","4751.75","55.200000000000045","2.603","83.0","38.5","263.0","8.96","50.21","880.0","300","129","88","11","1","0.0","55.200000000000045","2.603","192","86","264","6.125","65527","76","12.625",
"852195898","626198921","160099634","4755.55","55.200000000000045","2.678","82.0","38.5","264.0","8.96","50.21","880.0","300","129","87","11","1","0.5","55.200000000000045","2.678","191","87","268","6.125","65527","76","12.5",
"852195899","626198838","160100213","4758.93","55.200000000000045","2.706","82.0","38.5","264.0","8.87","50.21","902.0","300","129","87","11","1","0.5","55.200000000000045","2.706","207","88","266","6.0","65527","76","12.375",
"852195900","626198817","160100758","4762.02","55.39999999999998","2.753","82.0","38.5","264.0","8.68","50.12","932.0","300","128","87","11","1","0.5","55.39999999999998","2.753","207","87","266","6.25","65527","77","12.5",
"852195901","626198805","160101304","4765.11","55.60000000000002","2.79","81.0","38.75","266.0","8.59","50.12","952.0","300","127","87","11","1","0.5","55.60000000000002","2.79","225","87","270","6.125","65527","76","12.125",
"852195902","626198864","160101874","4768.35","55.39999999999998","2.799","81.0","38.75","266.0","8.37","50.12","961.0","300","126","87","11","1","0.5","55.39999999999998","2.799","234","87","266","6.25","65527","77","12.625",
"852195903","626198826","160102467","4771.75","55.39999999999998","2.809","81.0","38.75","266.0","8.18","50.12","995.0","300","126","87","11","1","0.5","55.39999999999998","2.809","234","88","266","6.375","65527","77","12.625",
"852195904","626198786","160102978","4774.68","55.39999999999998","2.837","81.0","38.75","266.0","8.18","50.12","997.0","300","127","87","11","1","0.5","55.39999999999998","2.837","236","87","266","6.125","65527","76","12.5",
"852195905","626198735","160103453","4777.42","55.39999999999998","2.865","83.0","39.0","269.0","8.18","50.12","999.0","300","127","87","11","1","0.0","55.39999999999998","2.865","230","87","266","6.25","65527","76","12.625",
"852195906","626198724","160103897","4779.93","55.39999999999998","2.865","83.0","39.0","269.0","8.0","50.03","1001.0","300","127","87","11","1","0.0","55.39999999999998","2.865","234","86","264","6.25","65527","76","12.75",
"852195907","626198670","160104403","4782.85","55.39999999999998","2.874","83.0","39.0","269.0","7.9","50.03","1005.0","300","127","87","11","1","0.0","55.39999999999998","2.874","239","86","264","6.375","65527","77","12.625",
"852195908","626198844","160104896","4785.76","55.39999999999998","2.855","83.0","39.0","269.0","7.59","50.03","1001.0","300","128","87","11","1","0.0","55.39999999999998","2.855","244","86","266","6.375","65527","77","12.5",
"852195909","626198814","160105436","4788.84","55.39999999999998","2.855","83.0","39.0","269.0","7.81","49.93","994.0","300","129","87","11","1","0.0","55.39999999999998","2.855","242","87","266","6.25","65527","77","12.375",
"852195910","626198911","160105907","4791.55","55.60000000000002","2.865","80.0","39.25","269.0","7.9","49.93","985.0","300","130","88","11","1","0.0","55.60000000000002","2.865","248","88","268","6.25","65527","76","12.125",
"852195911","626198957","160106370","4794.18","55.60000000000002","2.874","80.0","39.25","269.0","7.9","49.93","986.0","300","130","87","11","1","0.5","55.60000000000002","2.874","245","88","268","6.0","65527","75","12.25",
"852195912","626198978","160106818","4796.71","55.60000000000002","2.874","80.0","39.25","270.0","7.9","49.93","988.0","300","130","87","11","1","0.5","55.60000000000002","2.874","241","87","268","6.0","65527","76","12.375",
"852195913","626198948","160107312","4799.54","55.60000000000002","2.865","80.0","39.5","271.0","7.9","49.93","988.0","300","132","87","11","1","0.5","55.60000000000002","2.865","240","87","266","6.125","65527","76","12.875",
"852195914","626198858","160107846","4802.69","55.60000000000002","2.837","79.0","39.5","272.0","7.81","50.03","978.0","300","132","87","11","1","0.5","55.60000000000002","2.837","235","87","264","6.125","65527","76","12.875",
"852195915","626198804","160108374","4805.73","55.799999999999955","2.837","80.0","39.75","276.0","7.9","50.03","979.0","300","132","87","11","1","0.0","55.799999999999955","2.837","240","86","266","6.25","65527","77","12.625",
"852195916","626198715","160108810","4808.35","55.799999999999955","2.865","81.0","39.75","275.0","8.0","50.03","979.0","300","132","87","11","1","0.0","55.799999999999955","2.865","244","87","266","6.25","65527","76","12.75",
"852195917","626198736","160109234","4810.74","55.799999999999955","2.865","81.0","39.5","272.0","8.0","50.03","977.0","300","132","87","11","1","0.0","55.799999999999955","2.865","244","85","270","6.25","65527","77","12.375",
"852195918","626198667","160109700","4813.47","55.799999999999955","2.837","80.0","39.25","271.0","8.0","50.03","977.0","300","131","87","11","1","0.0","55.799999999999955","2.837","244","87","272","6.25","65527","77","12.125",
"852195919","626198688","160110133","4815.9","55.799999999999955","2.799","80.0","39.25","271.0","8.09","50.03","958.0","300","132","87","11","1","0.0","55.799999999999955","2.799","241","87","266","6.0","65527","75","12.625",
"852195920","626198632","160110567","4818.42","55.799999999999955","2.771","80.0","39.25","271.0","8.09","50.03","947.0","300","132","87","11","1","0.5","55.799999999999955","2.771","245","88","266","6.25","65527","77","12.625",
"852195921","626198581","160110962","4820.72","55.799999999999955","2.743","79.0","39.5","270.0","8.09","50.03","933.0","300","132","87","11","1","0.5","55.799999999999955","2.743","246","88","266","6.25","65527","77","12.5",
"852195922","626198585","160111388","4823.11","55.799999999999955","2.734","78.0","39.25","269.0","8.28","50.03","912.0","300","132","87","11","1","0.5","55.799999999999955","2.734","241","87","268","6.125","65527","76","12.5",
"852195923","626198519","160111843","4825.78","55.60000000000002","2.706","78.0","39.25","269.0","8.37","50.03","905.0","300","132","87","11","1","0.5","55.60000000000002","2.706","247","87","270","6.125","65527","76","12.5",
"852195924","626198507","160112250","4828.06","55.60000000000002","2.687","79.0","39.25","269.0","8.46","50.03","902.0","300","132","87","11","1","0.5","55.60000000000002","2.687","238","89","270","5.875","65527","74","12.375",
"852195925","626198528","160112663","4830.3","55.60000000000002","2.669","78.0","39.25","270.0","8.46","50.12","893.0","300","132","87","11","1","0.0","55.60000000000002","2.669","247","87","270","6.0","65527","75","12.375",
