record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"866611572","626399400","159518491","0.45","81.60000000000002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300","64","0","29","1","0.0","81.60000000000002","0.0",
"866611573","626399479","159518405","1.19","81.20000000000005","0.0","2.7","50.0","312.0","0.0","46.43","0.0","300","64","96","29","1","0.0","81.20000000000005","0.0","0","0","0","0.0",
"866611574","626399707","159518260","3.39","81.60000000000002","0.009","7.7","43.5","289.0","0.0","45.28","0.0","300","64","93","29","1","0.5","81.60000000000002","0.009","0","0","0","0.0",
"866611575","626399846","159518143","4.84","81.20000000000005","0.914","76.0","37.0","248.0","29.18","45.75","274.0","300","64","94","29","1","0.0","81.20000000000005","0.914","0","0","0","0.0",
"866611576","626400078","159518023","7.08","81.0","1.241","78.0","37.25","248.0","17.56","47.28","443.0","300","65","93","29","1","0.0","81.0","1.241","0","0","0","0.0",
"866611577","626400378","159517949","9.84","80.60000000000002","1.717","79.0","37.5","248.0","17.96","47.93","432.0","300","68","92","29","1","0.5","80.60000000000002","1.717","0","0","0","0.0","50","0","0.0",
"866611578","626400744","159517927","13.25","80.39999999999998","2.127","78.0","37.75","249.0","17.06","48.31","463.0","300","77","92","29","1","0.0","80.39999999999998","2.127","0","0","0","0.0","50","0","0.0",
"866611579","626401005","159517789","15.73","80.60000000000002","2.911","76.0","38.25","251.0","14.71","48.84","588.0","300","82","92","29","1","0.5","80.60000000000002","2.911","0","0","0","0.0","65514","0","0.0",
"866611580","626401289","159517776","18.38","80.60000000000002","2.921","76.0","38.25","251.0","13.15","48.84","644.0","300","86","92","29","1","0.5","80.60000000000002","2.921","0","0","0","0.0","65514","0","0.0",
"866611581","626401543","159517723","20.75","80.60000000000002","2.921","76.0","37.75","243.0","12.59","48.96","738.0","300","86","93","29","1","0.5","80.60000000000002","2.921","41","0","0","0.0","65513","0","0.0",
"866611582","626401763","159517691","22.8","80.60000000000002","2.911","73.0","37.75","241.0","10.93","49.21","745.0","300","86","97","29","1","0.0","80.60000000000002","2.911","242","96","248","0.0","65513","41","11.75",
