record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"867471335","626401291","159519184","0.0","53.200000000000045","1.437","0.0","0.0","0.0","0.0","0.0","0.0","300","74","0","28","1","0.0","53.200000000000045","1.437","0","0","0","0.0","17","0","0.0",
"867471340","626402083","159516866","14.69","53.39999999999998","2.566","83.0","37.25","250.0","5.65","50.31","623.0","300","98","90","28","1","0.5","53.39999999999998","2.566","0","0","0","0.0","17","0","0.0",
"867471341","626402083","159516866","14.69","53.39999999999998","2.65","83.0","37.25","250.0","11.12","50.18","741.0","300","100","90","28","1","0.5","53.39999999999998","2.65","0","0","0","0.0","17","0","0.0",
"867471342","626402139","159516706","15.37","53.39999999999998","2.65","81.0","37.75","251.0","9.25","49.87","826.0","300","105","90","28","1","0.5","53.39999999999998","2.65","0","0","0","0.0","17","0","0.0",
"867471343","626402207","159516626","16.01","53.39999999999998","2.557","81.0","37.5","250.0","9.37","49.53","855.0","300","107","90","28","1","0.5","53.39999999999998","2.557","276","91","238","6.125","17","78","13.625",
"867471344","626402195","159516548","16.01","53.39999999999998","2.258","81.0","37.5","250.0","9.37","49.53","855.0","300","110","90","28","1","0.5","53.39999999999998","2.258","274","89","252","6.375","17","79","11.875",
"867471345","626402259","159516643","16.8","53.200000000000045","2.267","79.0","38.0","250.0","9.25","49.43","828.0","300","112","92","28","1","0.0","53.200000000000045","2.267","264","91","258","6.0","17","76","12.125",
"867471346","626402400","159516819","18.46","53.200000000000045","2.323","79.0","38.75","256.0","9.65","49.43","754.0","300","113","91","28","1","0.5","53.200000000000045","2.323","258","91","252","5.875","17","76","11.625",
"867471347","626402931","159516937","23.43","53.200000000000045","2.473","79.0","38.25","254.0","9.75","49.53","744.0","300","115","90","28","1","0.5","53.200000000000045","2.473","260","92","256","5.5","17","73","12.375",
"867471348","626403269","159516962","26.55","53.200000000000045","2.687","79.0","38.25","254.0","9.84","49.53","754.0","300","117","90","28","1","0.5","53.200000000000045","2.687","258","88","254","5.625","17","75","12.125",
"867471349","626403564","159516971","29.29","53.0","2.687","79.0","38.5","253.0","9.75","49.53","776.0","300","119","91","28","1","0.0","53.0","2.687","263","89","256","5.625","17","74","12.125",
"867471350","626403799","159516970","31.48","53.200000000000045","2.585","79.0","38.75","254.0","9.65","49.53","794.0","300","120","91","28","1","0.0","53.200000000000045","2.585","259","90","262","6.0","17","76","12.0",
"867471351","626404030","159516892","33.68","53.200000000000045","2.585","79.0","38.5","253.0","9.65","49.62","803.0","300","123","91","28","1","0.0","53.200000000000045","2.585","259","91","262","5.625","17","73","11.5",
"867471352","626404270","159516758","36.03","53.200000000000045","2.594","79.0","38.25","253.0","9.56","49.71","808.0","300","125","91","28","1","0.0","53.200000000000045","2.594","259","91","262","5.5","17","73","11.75",
"867471353","626404492","159516607","38.26","53.200000000000045","2.613","78.0","38.25","254.0","9.46","49.71","812.0","300","127","90","28","1","0.5","53.200000000000045","2.613","260","91","260","5.625","17","74","12.125",
"867471354","626404673","159516462","40.12","53.200000000000045","2.613","78.0","38.25","253.0","9.37","49.62","812.0","300","127","90","28","1","0.5","53.200000000000045","2.613","260","90","258","5.875","17","75","11.875",
"867471355","626404846","159516310","41.92","53.200000000000045","2.482","77.0","38.25","252.0","9.37","49.81","811.0","300","128","90","28","1","0.5","53.200000000000045","2.482","262","89","258","5.75","17","75","12.0",
"867471356","626405023","159516155","43.77","53.39999999999998","2.482","77.0","38.0","251.0","9.37","49.81","812.0","300","130","90","28","1","0.5","53.39999999999998","2.482","262","89","256","5.75","17","75","12.0",
"867471357","626405166","159515963","45.44","53.200000000000045","2.407","77.0","38.0","250.0","9.56","49.81","806.0","300","132","90","28","1","0.5","53.200000000000045","2.407","263","92","256","5.625","17","74","12.375",
"867471358","626405275","159515743","47.0","53.200000000000045","2.351","79.0","37.75","250.0","9.56","49.9","806.0","300","133","90","28","1","0.5","53.200000000000045","2.351","263","92","252","6.0","17","77","12.125",
"867471359","626405418","159515489","48.93","53.200000000000045","2.342","80.0","37.75","250.0","9.84","49.9","784.0","300","133","90","28","1","0.5","53.200000000000045","2.342","257","91","256","5.5","17","73","12.125",
"867471360","626405624","159515237","51.32","53.200000000000045","2.342","80.0","38.0","252.0","9.93","49.9","776.0","300","134","90","28","1","0.5","53.200000000000045","2.342","262","90","260","5.625","17","74","12.0",
"867471361","626405804","159514955","53.63","53.200000000000045","2.37","79.0","38.25","253.0","10.03","49.9","754.0","300","135","90","28","1","0.5","53.200000000000045","2.37","270","90","262","5.625","17","74","11.75",
"867471362","626405965","159514658","55.88","53.200000000000045","2.379","78.0","37.75","250.0","10.15","49.9","754.0","300","136","90","28","1","0.5","53.200000000000045","2.379","267","90","264","5.625","17","73","11.5",
"867471363","626406124","159514353","58.14","53.0","2.37","78.0","37.75","250.0","10.03","50.0","758.0","300","136","90","28","1","0.5","53.0","2.37","267","92","266","5.5","17","72","11.25",
"867471364","626406283","159514031","60.49","53.200000000000045","2.37","78.0","38.0","251.0","10.03","50.0","758.0","300","136","90","28","1","0.5","53.200000000000045","2.37","267","90","270","5.5","17","72","12.0",
"867471365","626406437","159513687","62.91","53.0","2.361","78.0","38.25","252.0","10.03","50.0","758.0","300","137","90","28","1","0.5","53.0","2.361","267","90","260","5.5","17","72","12.0",
"867471366","626406592","159513365","65.22","53.200000000000045","2.361","78.0","38.25","252.0","10.03","50.0","756.0","300","137","90","28","1","0.5","53.200000000000045","2.361","262","90","260","5.75","17","74","12.125",
"867471367","626406760","159513055","67.57","53.0","2.351","77.0","38.0","251.0","9.93","49.9","760.0","300","138","90","27","1","0.5","53.0","2.351","266","90","258","5.75","17","75","12.25",
"867471368","626406926","159512732","69.97","53.0","2.351","77.0","38.25","253.0","9.93","49.81","765.0","300","139","90","27","1","0.5","53.0","2.351","256","90","258","5.75","17","75","12.25",
"867471369","626407082","159512387","72.41","53.0","2.351","76.0","38.75","256.0","9.84","49.81","761.0","300","139","90","27","1","0.5","53.0","2.351","256","92","258","5.75","17","74","12.375",
"867471370","626407239","159512030","74.9","53.0","2.351","76.0","38.5","256.0","9.84","49.9","762.0","300","139","90","27","1","0.5","53.0","2.351","251","92","260","5.75","17","74","12.375",
"867471371","626407402","159511679","77.41","53.0","2.351","76.0","38.5","255.0","9.84","49.9","762.0","300","140","90","27","1","0.5","53.0","2.351","258","92","260","5.75","17","75","12.5",
"867471372","626407588","159511324","80.05","53.0","2.351","75.0","38.75","256.0","9.75","49.9","760.0","300","140","90","27","1","0.5","53.0","2.351","252","89","258","5.875","17","75","12.75",
"867471373","626407783","159510917","82.99","53.0","2.37","75.0","38.5","255.0","9.75","49.9","760.0","300","140","90","27","1","0.5","53.0","2.37","260","89","248","6.0","17","77","13.25",
"867471374","626407990","159510473","86.16","53.200000000000045","2.417","75.0","38.5","254.0","9.65","49.9","764.0","300","139","91","27","1","0.0","53.200000000000045","2.417","260","92","252","6.125","17","77","13.125",
"867471375","626408216","159510075","89.25","53.200000000000045","2.482","75.0","38.75","256.0","9.65","49.81","766.0","300","140","91","27","1","0.0","53.200000000000045","2.482","269","90","254","5.875","17","76","12.25",
"867471376","626408408","159509625","92.37","53.39999999999998","2.529","76.0","38.75","257.0","9.37","49.81","808.0","300","140","91","27","1","0.0","53.39999999999998","2.529","264","91","258","5.875","17","75","12.125",
"867471377","626408577","159509183","95.33","53.200000000000045","2.547","75.0","39.0","258.0","9.15","49.71","833.0","300","140","91","27","1","0.0","53.200000000000045","2.547","270","90","254","5.625","17","74","11.875",
"867471378","626408753","159508759","98.23","53.60000000000002","2.557","75.0","39.25","258.0","8.96","49.71","865.0","300","140","91","27","1","0.0","53.60000000000002","2.557","260","91","258","5.75","17","75","12.125",
"867471379","626408948","159508369","101.09","53.60000000000002","2.566","77.0","39.0","259.0","8.78","49.71","881.0","300","139","90","27","1","0.0","53.60000000000002","2.566","266","90","254","5.75","17","75","12.125",
"867471380","626409117","159508023","103.61","53.60000000000002","2.575","76.0","38.75","260.0","8.68","49.71","883.0","300","139","89","27","1","0.5","53.60000000000002","2.575","263","90","258","5.875","18","76","12.125",
"867471381","626409286","159507601","106.45","53.60000000000002","2.575","75.0","39.0","260.0","8.46","49.62","880.0","300","140","89","27","1","0.5","53.60000000000002","2.575","256","88","268","5.875","18","75","12.125",
"867471382","626409469","159507182","109.37","53.799999999999955","2.575","73.0","38.75","257.0","8.46","49.62","875.0","300","139","90","27","1","0.5","53.799999999999955","2.575","261","92","272","5.875","18","75","11.5",
"867471383","626409665","159506737","112.47","53.799999999999955","2.585","73.0","38.25","254.0","8.46","49.62","862.0","300","139","91","27","1","0.0","53.799999999999955","2.585","263","92","276","5.625","18","73","11.25",
"867471384","626409882","159506296","115.65","54.0","2.603","73.0","38.25","252.0","8.46","49.62","859.0","300","139","91","27","1","0.0","54.0","2.603","263","92","274","5.0","18","69","11.25",
"867471385","626410100","159505869","118.78","54.0","2.622","73.0","38.25","251.0","8.37","49.62","868.0","300","140","91","27","1","0.0","54.0","2.622","277","92","266","5.125","18","70","11.625",
"867471386","626410303","159505468","121.7","54.200000000000045","2.631","74.0","38.25","253.0","8.37","49.62","873.0","300","140","90","27","1","0.5","54.200000000000045","2.631","278","91","264","5.25","18","71","11.625",
"867471387","626410502","159505058","124.63","54.200000000000045","2.641","74.0","38.25","253.0","8.28","49.53","891.0","300","139","90","27","1","0.5","54.200000000000045","2.641","276","89","264","5.5","18","73","11.625",
"867471388","626410693","159504678","127.4","54.60000000000002","2.641","74.0","38.25","253.0","8.18","49.65","898.0","300","140","90","27","1","0.0","54.60000000000002","2.641","279","91","262","5.625","18","73","11.625",
"867471389","626410890","159504273","130.28","54.60000000000002","2.641","75.0","38.25","253.0","8.18","49.65","897.0","300","140","90","27","1","0.0","54.60000000000002","2.641","285","91","262","5.625","18","74","11.75",
"867471390","626411092","159503886","133.15","54.799999999999955","2.641","75.0","38.25","253.0","8.28","49.75","891.0","300","140","90","27","1","0.0","54.799999999999955","2.641","279","89","260","5.75","18","74","12.0",
"867471391","626411282","159503492","135.96","54.799999999999955","2.641","76.0","38.25","254.0","8.37","49.75","891.0","300","141","90","27","1","0.0","54.799999999999955","2.641","279","89","256","5.875","18","75","12.375",
"867471392","626411482","159503151","138.6","55.0","2.641","77.0","38.25","255.0","8.46","49.75","886.0","300","142","90","27","1","0.0","55.0","2.641","281","89","256","5.875","18","75","12.25",
"867471393","626411691","159502826","141.25","54.799999999999955","2.641","77.0","38.25","256.0","8.46","49.75","887.0","300","141","90","27","1","0.0","54.799999999999955","2.641","282","87","260","6.0","18","76","11.875",
"867471394","626411897","159502510","143.86","55.0","2.641","77.0","38.25","255.0","8.46","49.75","883.0","300","141","89","27","1","0.5","55.0","2.641","279","89","262","5.875","18","75","11.875",
