record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"866095308","626394452","159527086","0.24","81.60000000000002","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300","88","0","31","1","0.0","81.60000000000002","0.0","0","0","0","0.0","0","0","0.0",
"866095310","626394043","159527490","4.25","81.60000000000002","0.84","45.7","37.0","441.0","0.0","51.46","0.0","300","85","67","31","1","0.5","81.60000000000002","0.84","0","0","0","0.0","0","0","0.0",
"866095311","626393846","159527806","6.8","82.39999999999998","1.885","62.5","36.5","336.0","12.28","47.78","597.0","300","83","86","31","1","0.0","82.39999999999998","1.885","0","0","0","0.0","65502","0","0.0",
"866095312","626393659","159528130","9.33","82.60000000000002","2.202","76.0","36.75","277.0","11.9","47.93","646.0","300","86","94","31","1","0.5","82.60000000000002","2.202","0","0","0","0.0","65502","0","0.0",
"866095313","626393540","159528506","11.75","82.60000000000002","2.491","73.0","37.5","264.0","11.5","48.34","643.0","300","91","95","31","1","0.0","82.60000000000002","2.491","0","0","0","0.0","65502","0","0.0",
"866095314","626393403","159528841","13.98","82.60000000000002","2.491","73.0","37.75","261.0","11.03","48.68","688.0","300","94","94","31","1","0.0","82.60000000000002","2.491","16","0","0","0.0","65503","0","0.0",
"866095315","626393269","159529150","16.13","82.60000000000002","2.361","73.0","38.0","257.0","10.71","48.87","736.0","300","100","93","31","1","0.0","82.60000000000002","2.361","41","85","64","0.0","65503","41","0.0",
"866095316","626393146","159529475","18.29","82.39999999999998","2.277","73.0","38.0","253.0","10.34","49.34","747.0","300","100","93","31","1","0.5","82.39999999999998","2.277","264","93","64","9.625","65503","106","14.0",
"866095317","626392997","159529739","20.25","82.39999999999998","2.258","75.0","38.25","251.0","10.34","49.34","750.0","300","101","94","31","1","0.0","82.39999999999998","2.258","250","94","256","5.625","65503","74","12.625",
"866095318","626392836","159530008","22.37","82.20000000000005","2.137","76.0","38.5","252.0","10.15","49.43","747.0","300","102","93","31","1","0.5","82.20000000000005","2.137","247","92","256","5.25","65502","71","12.75",
"866095319","626392678","159530213","24.24","82.20000000000005","2.062","75.0","38.5","250.0","10.25","49.65","735.0","300","107","93","31","1","0.5","82.20000000000005","2.062","246","91","256","5.25","65503","72","12.625",
"866095320","626392509","159530431","26.24","82.0","2.043","75.0","38.5","250.0","10.34","49.75","709.0","300","109","93","31","1","0.5","82.0","2.043","242","92","258","5.25","65503","72","12.625",
"866095321","626392313","159530633","28.4","82.0","2.034","75.0","38.75","250.0","10.53","49.75","704.0","300","110","93","31","1","0.5","82.0","2.034","245","95","258","5.125","65503","71","12.5",
"866095322","626392171","159530884","30.33","82.0","2.09","75.0","38.5","250.0","10.53","49.75","702.0","300","112","93","31","1","0.0","82.0","2.09","247","91","256","5.125","65503","71","12.5",
"866095323","626392000","159531085","32.25","82.0","2.09","75.0","38.75","250.0","10.53","49.87","698.0","300","113","92","31","1","0.5","82.0","2.09","250","93","256","5.25","65503","72","12.75",
"866095324","626391835","159531290","34.17","82.0","2.006","75.0","38.75","251.0","10.71","49.87","694.0","300","114","92","31","1","0.5","82.0","2.006","249","93","256","5.25","65503","72","12.75",
"866095325","626391700","159531488","35.86","82.20000000000005","2.006","76.0","38.75","252.0","10.81","49.87","684.0","300","116","92","31","1","0.5","82.20000000000005","2.006","243","92","258","5.375","65503","72","12.875",
"866095326","626391617","159531757","37.48","82.20000000000005","2.006","75.0","39.0","253.0","10.93","49.87","679.0","300","117","92","31","1","0.5","82.20000000000005","2.006","245","92","258","5.375","65503","72","12.875",
"866095327","626391619","159531993","38.71","82.20000000000005","1.987","75.0","39.0","254.0","10.93","49.87","675.0","300","117","92","31","1","0.0","82.20000000000005","1.987","239","92","258","5.375","65503","72","12.625",
