record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"866520730","626400819","159516874","0.85","90.79999999999995","0.0","17.5","39.75","625.0","0.0","0.0","0.0","300","91","43","29","1","0.0","90.79999999999995","0.0","0","0","0","0.0","0","0","0.0",
"866520732","626400818","159517236","2.65","90.60000000000002","0.047","47.7","37.75","246.0","4.37","39.93","18.0","300","96","65","29","1","0.0","90.60000000000002","0.047","0","0","0","0.0","0","0","0.0",
"866520733","626400818","159517236","2.65","90.60000000000002","0.047","75.0","38.0","261.0","43.84","42.25","164.0","300","98","90","29","1","0.5","90.60000000000002","0.047","0","0","0","0.0","0","0","0.0",
"866520734","626400802","159517509","4.06","90.39999999999998","0.112","78.0","38.25","250.0","32.12","45.09","206.0","300","101","93","29","1","0.5","90.39999999999998","0.112","0","0","0","0.0","0","0","0.0",
"866520735","626400659","159517939","6.5","90.39999999999998","1.689","79.0","38.25","250.0","18.84","46.65","422.0","300","103","92","29","1","0.5","90.39999999999998","1.689","0","0","0","0.0","0","0","0.0",
"866520736","626400675","159518338","8.77","90.60000000000002","2.23","79.0","38.25","250.0","18.15","47.78","461.0","300","106","91","29","1","0.5","90.60000000000002","2.23","0","0","0","0.0","0","0","0.0",
"866520737","626400588","159518533","9.92","90.79999999999995","2.23","79.0","39.25","259.0","15.5","48.09","665.0","300","108","90","29","1","0.0","90.79999999999995","2.23","0","0","0","0.0","29","0","0.0",
"866520738","626400568","159518750","11.15","91.0","1.913","77.0","39.5","261.0","13.37","48.43","653.0","300","109","89","29","1","0.5","91.0","1.913","0","0","0","0.0","29","0","0.0",
"866520739","626400775","159518665","12.76","91.0","1.885","80.0","39.0","258.0","13.37","48.56","628.0","300","111","90","29","1","0.0","91.0","1.885","0","0","0","0.0","39","0","0.0",
"866520740","626400798","159518570","13.11","91.20000000000005","1.819","79.0","39.0","257.0","13.15","48.71","621.0","300","112","91","29","1","0.0","91.20000000000005","1.819","0","87","0","0.0","40","0","0.0",
"866520741","626400859","159518551","13.68","91.20000000000005","1.521","76.0","39.5","259.0","13.37","49.06","494.0","300","113","91","29","1","0.5","91.20000000000005","1.521","41","91","0","0.0","40","41","0.0",
"866520742","626400771","159518279","14.53","91.20000000000005","1.521","76.0","39.5","257.0","13.93","49.21","497.0","300","114","92","29","1","0.0","91.20000000000005","1.521","279","91","256","5.625","40","74","12.125",
"866520743","626400736","159518157","14.94","91.0","1.521","79.0","39.0","256.0","14.53","49.21","500.0","300","115","91","29","1","0.5","91.0","1.521","279","95","254","5.375","40","72","12.25",
"866520744","626400736","159518055","15.38","91.0","1.521","79.0","38.75","256.0","15.03","49.31","499.0","300","115","91","29","1","0.0","91.0","1.521","280","91","256","5.625","40","74","12.25",
"866520745","626400757","159517911","15.91","90.39999999999998","1.446","77.0","39.0","256.0","15.12","49.4","491.0","300","117","91","29","1","0.0","90.39999999999998","1.446","273","90","254","5.75","40","74","12.25",
"866520747","626400954","159517591","17.9","89.60000000000002","1.456","77.0","38.75","256.0","17.28","49.59","444.0","300","118","91","29","1","0.0","89.60000000000002","1.456","257","92","256","5.625","40","74","12.75",
"866520748","626400810","159517220","17.9","90.60000000000002","1.474","79.0","38.75","258.0","17.65","49.59","440.0","300","119","90","29","1","0.0","90.60000000000002","1.474","250","88","254","5.625","40","74","12.875",
"866520749","626400921","159517017","19.44","90.79999999999995","1.68","79.0","38.75","258.0","17.75","49.68","437.0","300","119","89","29","1","0.5","90.79999999999995","1.68","249","89","254","5.75","39","75","13.125",
"866520750","626401084","159516837","21.26","90.60000000000002","1.68","78.0","39.0","259.0","17.46","49.78","441.0","300","119","89","29","1","0.5","90.60000000000002","1.68","251","89","256","5.875","40","75","12.75",
"866520751","626401127","159516514","22.77","90.60000000000002","1.68","78.0","38.75","257.0","17.46","49.78","443.0","300","120","89","29","1","0.5","90.60000000000002","1.68","253","89","258","6.0","39","76","12.5",
"866520752","626401211","159516401","23.75","90.39999999999998","1.661","77.0","39.0","260.0","17.28","49.78","447.0","300","121","89","29","1","0.5","90.39999999999998","1.661","254","89","262","6.0","39","76","12.0",
"866520753","626401373","159516176","25.68","90.20000000000005","1.698","75.0","39.25","259.0","16.78","49.87","448.0","300","122","90","29","1","0.0","90.20000000000005","1.698","249","89","264","5.875","39","75","12.125",
"866520754","626401642","159515966","28.44","90.0","1.698","75.0","39.0","256.0","16.78","50.0","448.0","300","123","91","29","1","0.0","90.0","1.698","252","92","264","5.5","39","73","11.875",
"866520755","626401981","159515791","31.69","90.20000000000005","1.81","76.0","38.75","256.0","16.96","50.0","446.0","300","123","91","29","1","0.0","90.20000000000005","1.81","252","92","262","5.5","39","73","12.0",
"866520756","626402188","159515545","34.08","90.20000000000005","1.941","77.0","38.75","256.0","16.0","50.09","548.0","300","124","90","29","1","0.5","90.20000000000005","1.941","252","90","256","5.5","39","73","12.5",
"866520757","626402744","159515165","39.63","90.20000000000005","1.997","77.0","39.0","259.0","13.93","50.09","555.0","300","125","90","29","1","0.0","90.20000000000005","1.997","253","89","256","5.625","39","74","12.5",
"866520758","626402805","159514639","42.49","90.20000000000005","1.997","68.2","39.25","257.0","13.46","50.09","555.0","300","126","92","29","1","0.0","90.20000000000005","1.997","254","90","254","5.875","39","75","12.625",
"866520759","626403180","159514169","46.85","90.0","2.146","72.2","39.25","256.0","13.37","50.09","558.0","300","127","92","29","1","0.0","90.0","2.146","252","92","256","5.875","39","76","12.375",
"866520760","626403413","159513777","49.94","90.0","2.239","72.2","39.5","257.0","13.15","50.09","562.0","300","127","92","29","1","0.0","90.0","2.239","249","92","256","5.5","39","73","12.25",
"866520761","626403590","159513311","52.92","90.0","2.323","72.2","39.5","257.0","13.06","50.21","562.0","300","129","92","29","1","0.0","90.0","2.323","249","92","258","5.5","39","74","11.875",
"866520762","626404074","159512930","57.93","90.0","2.323","80.0","39.0","256.0","13.06","50.21","571.0","300","129","91","29","1","0.5","90.0","2.323","249","92","260","5.5","39","74","11.875",
"866520763","626404429","159512463","62.17","90.0","2.333","81.0","39.0","257.0","12.87","50.21","607.0","300","130","91","29","1","0.0","90.0","2.333","250","90","260","5.25","39","72","11.75",
"866520764","626405244","159512110","69.79","90.0","2.379","81.0","39.0","258.0","12.5","50.21","691.0","300","130","90","29","1","0.5","90.0","2.379","251","89","260","5.5","39","73","12.0",
"866520765","626405905","159511803","76.13","90.20000000000005","2.426","79.0","39.5","263.0","12.09","50.09","683.0","300","131","90","29","1","0.0","90.20000000000005","2.426","247","90","258","5.75","39","74","12.5",
"866520766","626406271","159511364","80.35","90.20000000000005","2.613","79.0","39.0","261.0","11.71","50.09","681.0","300","132","90","29","1","0.0","90.20000000000005","2.613","248","90","262","5.75","39","75","12.25",
"866520767","626406437","159510803","83.62","90.20000000000005","2.678","80.0","39.0","262.0","11.5","50.09","697.0","300","133","89","29","1","0.5","90.20000000000005","2.678","251","91","262","5.75","39","74","12.0",
"866520768","626406749","159510539","86.86","90.20000000000005","2.725","80.0","39.0","262.0","11.12","50.09","727.0","300","133","89","29","1","0.5","90.20000000000005","2.725","251","87","264","5.5","39","73","12.125",
"866520769","626407145","159510344","90.71","90.39999999999998","2.743","79.0","38.75","261.0","10.81","50.09","744.0","300","134","89","29","1","0.5","90.39999999999998","2.743","251","89","266","5.75","39","74","12.0",
"866520770","626407587","159510035","95.19","90.39999999999998","2.762","76.0","39.25","262.0","10.43","50.09","768.0","300","134","89","29","1","0.5","90.39999999999998","2.762","248","89","272","5.75","40","74","11.875",
"866520771","626407767","159509585","98.0","90.60000000000002","2.762","74.0","39.5","263.0","9.84","50.09","791.0","300","135","90","29","1","0.0","90.60000000000002","2.762","244","89","274","5.625","39","73","11.75",
"866520772","626408234","159509002","103.46","90.60000000000002","2.771","74.0","39.5","263.0","9.65","50.09","792.0","300","136","90","29","1","0.5","90.60000000000002","2.771","242","91","274","5.375","40","71","11.75",
"866520773","626408372","159508522","106.41","91.0","2.883","74.0","39.5","262.0","9.25","50.09","807.0","300","136","90","29","1","0.5","91.0","2.883","242","91","274","5.375","40","71","11.75",
"866520774","626408603","159508186","109.28","91.0","2.883","74.0","39.25","261.0","9.25","50.09","812.0","300","137","90","29","1","0.5","91.0","2.883","250","90","274","5.0","40","69","12.0",
"866520775","626408863","159507875","112.23","91.0","2.855","74.0","39.5","264.0","9.15","50.09","816.0","300","136","90","29","1","0.0","91.0","2.855","255","89","274","5.5","40","72","11.5",
"866520776","626409148","159507635","115.22","91.0","2.837","74.0","39.5","265.0","8.96","50.09","818.0","300","136","90","29","1","0.0","91.0","2.837","259","91","274","5.375","40","71","11.5",
"866520777","626409331","159507381","117.43","91.20000000000005","2.818","73.0","39.5","264.0","8.96","50.09","815.0","300","137","90","29","1","0.0","91.20000000000005","2.818","261","90","274","5.375","40","71","11.625",
"866520778","626409443","159507146","119.06","91.20000000000005","2.762","73.0","39.5","263.0","8.96","50.09","812.0","300","138","90","29","1","0.0","91.20000000000005","2.762","261","90","274","5.375","40","71","11.625",
"866520779","626409597","159506845","121.23","91.0","2.706","73.0","39.25","259.0","9.06","50.18","793.0","300","138","90","29","1","0.5","91.0","2.706","262","90","268","5.5","40","72","12.125",
"866520780","626409888","159506568","124.37","90.79999999999995","2.678","73.0","39.25","257.0","9.15","50.18","773.0","300","139","91","29","1","0.0","90.79999999999995","2.678","266","90","266","5.5","40","72","12.125",
"866520781","626410115","159506210","127.25","91.0","2.669","74.0","39.25","258.0","9.37","50.18","768.0","300","140","91","29","1","0.0","91.0","2.669","267","91","268","5.625","40","73","12.0",
"866520782","626410359","159505617","131.09","91.0","2.669","74.0","39.0","257.0","9.46","50.18","766.0","300","140","91","29","1","0.0","91.0","2.669","270","91","268","5.625","40","73","12.0",
"866520783","626410510","159505197","133.7","91.20000000000005","2.687","74.0","39.0","257.0","9.56","50.18","765.0","300","141","91","29","1","0.0","91.20000000000005","2.687","269","91","268","5.375","40","71","11.625",
"866520784","626410739","159504861","136.51","91.0","2.687","74.0","38.75","255.0","9.46","50.18","767.0","300","142","91","28","1","0.0","91.0","2.687","265","92","266","5.25","40","71","11.75",
"866520785","626410875","159504399","139.27","91.20000000000005","2.678","73.0","39.25","257.0","9.25","50.18","772.0","300","142","91","28","1","0.0","91.20000000000005","2.678","265","92","266","5.25","40","71","11.75",
"866520786","626411042","159504013","141.81","91.0","2.678","73.0","38.75","256.0","9.25","50.18","772.0","300","142","91","28","1","0.0","91.0","2.678","269","92","256","5.5","40","73","12.5",
"866520787","626411143","159503740","143.51","91.20000000000005","2.659","73.0","39.0","257.0","9.25","50.37","783.0","300","143","91","28","1","0.0","91.20000000000005","2.659","270","90","258","5.625","40","74","12.5",
"866520788","626411387","159503327","146.65","91.0","2.65","73.0","39.0","257.0","9.15","50.37","784.0","300","144","91","28","1","0.0","91.0","2.65","273","90","258","5.625","40","74","12.375",
"866520789","626411689","159502997","149.99","91.20000000000005","2.65","73.0","39.25","257.0","9.15","50.37","783.0","300","144","91","28","1","0.0","91.20000000000005","2.65","263","89","268","5.625","40","74","11.75",
