record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"867558928","626397873","159518510","0.0","57.0","1.092","0.0","0.0","0.0","0.0","49.06","0.0","300","81","0","29","1","0.0","57.0","1.092","0","0","0","0.0",
"867558929","626397869","159518415","0.53","57.0","0.0","48.7","41.75","421.0","0.0","49.06","0.0","300","83","60","29","1","0.5","57.0","0.0","0","0","0","0.0",
"867558930","626397918","159518067","2.56","56.799999999999955","0.541","55.5","38.75","324.0","37.78","47.62","63.0","300","89","83","29","1","0.5","56.799999999999955","0.541","0","0","0","0.0",
"867558931","626398163","159517626","5.8","56.799999999999955","0.802","83.0","38.75","290.0","36.21","47.18","235.0","300","95","91","29","1","0.5","56.799999999999955","0.802","0","0","0","0.0",
"867558932","626398417","159517220","9.1","56.799999999999955","1.959","86.7","37.75","271.0","30.84","47.81","304.0","300","100","89","29","1","0.5","56.799999999999955","1.959","0","0","0","0.0",
"867558933","626399141","159516934","16.02","57.0","2.603","83.7","37.75","261.0","13.46","48.31","617.0","300","105","91","29","1","0.0","57.0","2.603","0","0","0","0.0",
"867558934","626399536","159516756","19.83","57.0","2.669","83.7","37.75","257.0","13.56","48.71","612.0","300","105","91","29","1","0.5","57.0","2.669","0","0","0","0.0",
"867558935","626399825","159516546","22.71","57.0","2.827","84.7","37.75","258.0","13.15","48.93","644.0","300","106","90","29","1","0.5","57.0","2.827","0","0","0","0.0",
"867558936","626400075","159516428","25.05","57.0","2.902","83.7","37.5","253.0","12.37","48.93","866.0","300","110","90","29","1","0.5","57.0","2.902","0","0","0","0.0",
"867558937","626400299","159516234","27.22","57.0","2.902","83.7","37.75","252.0","11.31","48.93","945.0","300","112","91","29","1","0.0","57.0","2.902","0","0","0","0.0",
"867558938","626400451","159516030","28.14","57.0","2.575","83.7","38.0","252.0","10.25","48.93","969.0","300","114","91","29","1","0.0","57.0","2.575","0","0","0","0.0",
"867558939","626400533","159516116","29.05","56.799999999999955","2.323","83.7","38.5","254.0","9.65","49.06","943.0","300","116","91","29","1","0.0","56.799999999999955","2.323","0","0","0","0.0",
"867558940","626400647","159516237","30.32","56.799999999999955","2.258","83.0","38.75","257.0","9.56","49.15","917.0","300","117","90","29","1","0.5","56.799999999999955","2.258","0","0","0","0.0",
"867558941","626400906","159516361","32.83","56.799999999999955","2.258","82.0","39.0","259.0","9.56","49.15","819.0","300","118","90","29","1","0.5","56.799999999999955","2.258","303","90","240","6.125",
