record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"865656831","626401362","159520875","0.0","97.39999999999998","0.411","17.5","34.75","375.0","0.0","53.59","0.0","300","84","49","27","1","0.0","97.39999999999998","0.411","0","0","0","0.0","78","0","0.0",
"865656832","626401368","159520250","1.83","97.39999999999998","0.942","60.5","36.0","267.0","0.0","56.65","0.0","300","86","82","27","1","0.0","97.39999999999998","0.942","0","0","0","0.0","78","0","0.0",
"865656833","626401519","159519920","4.03","97.60000000000002","0.942","78.0","36.5","260.0","1.84","57.03","23.0","300","87","92","27","1","0.0","97.60000000000002","0.942","0","0","0","0.0","78","0","0.0",
"865656835","626401102","159519116","5.73","97.60000000000002","1.894","80.0","37.5","254.0","11.31","53.37","916.0","300","94","91","27","1","0.0","97.60000000000002","1.894","16","58","226","0.0","75","16","0.0",
"865656836","626400957","159518687","5.82","97.60000000000002","2.034","80.0","38.0","260.0","10.71","52.09","787.0","300","98","88","27","1","0.5","97.60000000000002","2.034","16","58","226","0.0","75","16","0.0",
"865656837","626400941","159518331","6.52","97.60000000000002","2.267","77.0","38.75","262.0","9.25","51.71","913.0","300","102","89","27","1","0.0","97.60000000000002","2.267","163","91","428","7.75","75","41","4.875",
"865656838","626400874","159518034","6.52","97.79999999999995","2.379","70.2","41.5","273.0","9.25","51.71","913.0","300","103","89","27","1","0.0","97.79999999999995","2.379","158","85","270","6.125","75","42","13.0",
"865656839","626401024","159517977","7.84","97.79999999999995","2.379","82.0","40.25","275.0","9.37","51.71","829.0","300","104","87","27","1","0.5","97.79999999999995","2.379","183","86","276","6.0","75","75","13.125",
"865656840","626401118","159518036","8.61","97.79999999999995","2.407","78.0","39.75","270.0","9.37","51.31","798.0","300","105","88","27","1","0.5","97.79999999999995","2.407","184","87","276","5.875","75","74","13.125",
"865656841","626401196","159518097","9.38","97.79999999999995","2.407","75.0","39.75","268.0","9.15","51.0","770.0","300","106","89","27","1","0.5","97.79999999999995","2.407","202","87","272","5.875","75","74","13.125",
"865656842","626401254","159518119","9.79","98.0","2.333","85.7","40.75","272.0","9.15","50.9","759.0","300","107","86","27","1","0.0","98.0","2.333","209","96","268","5.625","75","73","12.625",
"865656843","626401339","159518143","10.55","98.0","2.267","93.7","40.5","276.0","9.75","50.78","765.0","300","107","82","27","1","0.5","98.0","2.267","213","86","264","5.25","75","71","12.625",
"865656844","626401395","159518028","11.3","98.0","2.221","77.0","40.75","277.0","10.03","50.65","747.0","300","107","89","27","1","0.0","98.0","2.221","218","81","260","5.375","75","72","12.875",
"865656845","626401477","159517890","12.27","98.0","2.165","80.0","40.5","279.0","10.62","50.53","603.0","300","108","86","27","1","0.5","98.0","2.165","232","85","268","6.75","75","80","12.25",
"865656846","626401619","159517827","13.58","97.79999999999995","2.118","77.0","40.25","274.0","11.21","50.43","578.0","300","110","88","27","1","0.0","97.79999999999995","2.118","227","87","272","6.5","75","78","12.125",
"865656847","626401807","159517774","15.34","97.79999999999995","2.118","76.0","40.0","271.0","11.59","50.43","575.0","300","111","89","27","1","0.0","97.79999999999995","2.118","230","87","270","6.5","75","78","12.125",
"865656848","626401998","159517732","17.14","97.60000000000002","2.118","76.0","39.75","269.0","11.81","50.43","581.0","300","111","89","27","1","0.0","97.60000000000002","2.118","228","87","274","5.75","75","73","12.0",
"865656849","626402200","159517763","19.02","97.39999999999998","2.193","76.0","39.5","267.0","11.81","50.31","605.0","300","112","89","27","1","0.0","97.39999999999998","2.193","232","87","276","5.625","75","73","11.75",
"865656850","626402409","159517759","20.97","97.39999999999998","2.23","76.0","39.25","264.0","11.71","50.31","612.0","300","113","89","27","1","0.0","97.39999999999998","2.23","235","92","272","5.5","75","71","12.0",
"865656851","626402618","159517689","22.95","97.39999999999998","2.258","76.0","39.5","266.0","11.5","50.12","653.0","300","114","89","27","1","0.0","97.39999999999998","2.258","241","88","272","5.75","75","74","12.0",
"865656853","626403000","159517376","26.89","97.39999999999998","2.314","74.0","39.25","262.0","11.03","50.03","666.0","300","117","90","27","1","0.0","97.39999999999998","2.314","242","90","264","5.625","75","73","12.5",
"865656854","626403156","159517237","28.52","97.39999999999998","2.314","74.0","39.25","262.0","10.93","49.93","675.0","300","119","90","27","1","0.0","97.39999999999998","2.314","245","90","274","5.625","75","73","12.5",
