record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"866006291","626402043","159517801","0.0","87.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300","61","0","28","1","0.0","87.0","0.0","0","0","0","0.0","65534","0","0.0",
"866006292","626402058","159517771","0.19","87.0","0.0","9.7","46.75","308.0","0.0","53.5","0.0","300","61","97","28","1","0.5","87.0","0.0","0","0","0","0.0","65534","0","0.0",
"866006293","626402142","159517587","1.5","87.0","0.0","78.0","36.5","255.0","0.0","53.21","0.0","300","62","91","28","1","0.5","87.0","0.0","0","0","0","0.0","65534","0","0.0",
"866006294","626402191","159517397","2.64","87.0","0.009","80.0","36.25","248.0","1.06","51.84","22.0","300","62","92","28","1","0.0","87.0","0.009","0","0","0","0.0","65534","0","0.0",
"866006295","626402360","159517198","4.54","87.20000000000005","0.028","80.0","36.75","246.0","19.12","51.34","415.0","300","63","92","28","1","0.0","87.20000000000005","0.028","0","0","0","0.0","65534","0","0.0",
"866006296","626402599","159516998","7.02","87.20000000000005","1.418","79.0","37.0","246.0","20.0","50.87","381.0","300","63","92","28","1","0.0","87.20000000000005","1.418","0","0","0","0.0","65534","0","0.0",
"866006297","626402803","159516684","9.53","87.0","1.959","77.0","37.25","248.0","18.62","50.59","417.0","300","65","92","28","1","0.0","87.0","1.959","0","0","0","0.0","65534","0","0.0",
"866006298","626402810","159516519","10.47","87.0","2.239","77.0","37.75","248.0","14.71","50.31","619.0","300","69","92","28","1","0.0","87.0","2.239","0","0","0","0.0","65534","0","0.0",
"866006299","626402757","159516439","10.47","86.79999999999995","2.239","78.0","37.25","246.0","13.84","50.31","646.0","300","78","91","28","1","0.5","86.79999999999995","2.239","0","0","0","0.0","65534","0","0.0",
"866006300","626402772","159516492","10.8","86.79999999999995","1.894","84.7","37.0","245.0","13.46","50.21","640.0","300","81","91","28","1","0.5","86.79999999999995","1.894","0","0","0","0.0","65534","0","0.0",
"866006301","626402844","159516448","11.22","86.60000000000002","1.894","82.0","37.5","245.0","13.28","50.09","610.0","300","81","92","28","1","0.5","86.60000000000002","1.894","0","0","0","0.0","65521","0","0.0",
"866006302","626402946","159516396","11.95","86.60000000000002","2.006","79.0","37.5","246.0","13.28","50.09","603.0","300","82","91","28","1","0.5","86.60000000000002","2.006","0","0","0","0.0","65521","0","0.0",
"866006303","626403073","159516442","13.15","86.39999999999998","2.267","78.0","37.5","246.0","13.28","50.0","596.0","300","89","91","28","1","0.5","86.39999999999998","2.267","41","93","0","0.0","65521","41","0.0",
"866006304","626403216","159516455","14.48","86.39999999999998","2.267","78.0","37.75","249.0","13.28","50.0","597.0","300","93","91","28","1","0.0","86.39999999999998","2.267","232","91","252","0.0","65521","41","12.125",
"866006305","626403365","159516358","15.93","86.20000000000005","2.221","78.0","37.75","249.0","12.87","50.0","590.0","300","94","91","27","1","0.0","86.20000000000005","2.221","261","90","248","5.75","65521","75","12.875",
"866006306","626403498","159516389","17.18","86.39999999999998","2.183","75.0","38.0","247.0","12.87","50.0","593.0","300","97","94","27","1","0.0","86.39999999999998","2.183","258","89","260","6.0","65521","76","12.0",
"866006307","626403674","159516379","18.82","86.39999999999998","2.146","75.0","38.0","246.0","12.68","50.0","597.0","300","99","93","27","1","0.0","86.39999999999998","2.146","257","94","262","5.625","65522","74","11.875",
