record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"866866794","626399406","159519059","0.0","78.79999999999995","0.065","15.5","49.0","472.0","4.96","46.87","525.0","300","81","59","30","1","0.5","78.79999999999995","0.065","0","0","0","0.0","65475","0","0.0",
"866866795","626399500","159518982","0.89","78.79999999999995","0.0","65.2","46.0","441.0","5.65","51.96","510.0","300","83","57","30","1","0.5","78.79999999999995","0.0","0","0","0","0.0","65475","0","0.0",
"866866796","626399555","159518813","1.98","78.79999999999995","0.662","75.0","44.5","242.0","23.21","52.78","322.0","300","84","95","30","1","0.5","78.79999999999995","0.662","0","0","0","0.0","65475","0","0.0",
"866866797","626399758","159518585","4.17","78.60000000000002","0.793","83.0","40.75","244.0","32.21","52.34","275.0","300","87","91","30","1","0.0","78.60000000000002","0.793","0","0","0","0.0","65475","0","0.0",
"866866798","626400013","159518382","6.71","78.60000000000002","1.661","84.7","39.75","250.0","21.18","51.84","349.0","300","90","89","29","1","0.5","78.60000000000002","1.661","0","0","0","0.0","65475","0","0.0",
"866866799","626400236","159518252","8.83","78.60000000000002","2.165","82.0","39.25","253.0","17.18","51.46","595.0","300","92","89","29","1","0.0","78.60000000000002","2.165","0","0","0","0.0","10","0","0.0",
"866866800","626400352","159518150","10.05","78.60000000000002","2.165","82.0","39.25","256.0","15.4","51.25","666.0","300","95","89","29","1","0.0","78.60000000000002","2.165","0","0","0","0.0","10","0","0.0",
"866866801","626400404","159517931","11.14","78.60000000000002","1.736","82.0","39.0","258.0","14.34","51.09","649.0","300","98","88","29","1","0.0","78.60000000000002","1.736","0","0","0","0.0","10","0","0.0",
"866866802","626400622","159517776","13.33","78.60000000000002","1.736","82.0","39.0","260.0","14.84","51.0","526.0","300","100","88","29","1","0.0","78.60000000000002","1.736","211","87","0","0.125","10","41","16.5",
"866866803","626400843","159517601","15.61","78.39999999999998","1.987","83.7","39.0","262.0","15.12","50.87","526.0","300","101","87","29","1","0.5","78.39999999999998","1.987","278","86","132","10.0","10","108","12.375",
"866866804","626401055","159517475","17.69","78.39999999999998","2.071","83.7","38.75","262.0","14.62","50.87","567.0","300","102","87","29","1","0.5","78.39999999999998","2.071","244","86","270","10.0","10","108","12.375",
"866866805","626401185","159517243","19.28","78.39999999999998","2.109","83.7","39.0","265.0","14.43","50.78","590.0","300","103","87","29","1","0.5","78.39999999999998","2.109","241","87","272","6.0","10","75","12.125",
"866866806","626401348","159516973","21.25","78.39999999999998","2.295","83.0","39.0","264.0","13.75","50.78","620.0","300","105","87","29","1","0.5","78.39999999999998","2.295","235","89","270","6.125","10","76","12.125",
"866866807","626401478","159516696","23.13","78.39999999999998","2.407","82.0","39.0","264.0","13.37","50.65","636.0","300","106","88","29","1","0.5","78.39999999999998","2.407","234","86","268","6.125","10","76","12.75",
"866866808","626401684","159516432","25.49","78.60000000000002","2.435","82.0","39.25","264.0","12.87","50.53","659.0","300","108","88","29","1","0.5","78.60000000000002","2.435","242","85","264","6.25","10","76","12.875",
"866866809","626401906","159516109","28.12","78.60000000000002","2.538","82.0","38.75","261.0","12.59","50.53","666.0","300","110","89","29","1","0.0","78.60000000000002","2.538","241","90","264","6.0","10","76","13.0",
"866866810","626402086","159515755","30.66","78.79999999999995","2.622","81.0","39.0","263.0","12.18","50.43","694.0","300","110","88","29","1","0.5","78.79999999999995","2.622","247","88","262","6.125","10","76","12.875",
"866866811","626402134","159515386","32.55","79.0","2.622","81.0","39.0","264.0","11.5","50.43","733.0","300","111","88","29","1","0.5","79.0","2.622","251","89","260","5.875","10","75","12.375",
"866866812","626402276","159515109","34.57","79.20000000000005","2.566","81.0","38.75","263.0","11.21","50.43","750.0","300","112","88","29","1","0.5","79.20000000000005","2.566","251","90","260","5.75","10","74","12.5",
"866866813","626402446","159514764","37.06","79.20000000000005","2.529","81.0","38.75","263.0","10.93","50.31","758.0","300","113","88","29","1","0.5","79.20000000000005","2.529","246","88","262","6.0","10","75","12.5",
"866866814","626402506","159514392","39.08","79.39999999999998","2.529","80.0","39.25","264.0","10.81","50.31","760.0","300","113","89","29","1","0.0","79.39999999999998","2.529","246","88","262","6.0","10","75","12.75",
"866866815","626402662","159514143","41.07","79.39999999999998","2.501","79.0","39.25","264.0","10.53","50.31","763.0","300","114","89","29","1","0.0","79.39999999999998","2.501","243","88","264","6.0","10","76","12.875",
"866866816","626402858","159513900","43.36","79.39999999999998","2.482","79.0","39.25","264.0","10.43","50.31","767.0","300","115","89","29","1","0.0","79.39999999999998","2.482","242","91","266","6.0","10","76","12.875",
"866866817","626403080","159513686","45.76","79.60000000000002","2.473","79.0","39.25","264.0","10.34","50.21","768.0","300","116","89","29","1","0.0","79.60000000000002","2.473","239","89","266","5.875","10","75","12.75",
"866866818","626403358","159513378","48.88","79.39999999999998","2.473","78.0","39.25","264.0","10.15","50.21","767.0","300","117","89","29","1","0.0","79.39999999999998","2.473","241","89","268","5.75","11","74","12.75",
"866866819","626403692","159513105","52.36","79.39999999999998","2.482","78.0","39.0","262.0","10.15","50.12","766.0","300","117","89","29","1","0.0","79.39999999999998","2.482","242","88","270","5.75","10","74","12.625",
