record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"864535115","626399969","159519224","0.0","93.79999999999995","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300","70","0","28","1","0.0","93.79999999999995","0.0","0","0","0","0.0","2","0","0.0",
"864535116","626400017","159519360","0.46","93.79999999999995","0.0","26.2","50.0","671.0","0.0","27.09","0.0","300","72","44","28","1","0.5","93.79999999999995","0.0","0","0","0","0.0","2","0","0.0",
"864535117","626399827","159519516","2.39","93.79999999999995","0.0","48.7","37.5","261.0","0.0","30.56","0.0","300","79","68","28","1","0.0","93.79999999999995","0.0","0","0","0","0.0","2","0","0.0",
"864535118","626399564","159519748","5.18","93.60000000000002","0.019","70.2","37.75","234.0","0.0","37.59","0.0","300","80","94","28","1","0.0","93.60000000000002","0.019","0","0","0","0.0","2","0","0.0",
"864535119","626399311","159520057","8.12","93.79999999999995","0.765","71.2","37.5","238.0","11.81","44.37","594.0","300","82","94","28","1","0.5","93.79999999999995","0.765","0","0","0","0.0","2","0","0.0",
"864535120","626399055","159520367","11.09","92.79999999999995","2.519","72.2","37.5","241.0","11.81","45.06","638.0","300","86","93","28","1","0.5","92.79999999999995","2.519","0","0","0","0.0","2","0","0.0",
"864535121","626398865","159520693","13.65","93.60000000000002","2.603","75.0","37.75","245.0","10.81","45.96","865.0","300","87","92","28","1","0.5","93.60000000000002","2.603","0","0","0","0.0","2","0","0.0",
"864535122","626398712","159521006","15.94","93.60000000000002","2.687","74.0","38.75","248.0","9.75","46.4","887.0","300","90","93","28","1","0.0","93.60000000000002","2.687","41","90","0","0.0","65526","41","0.0",
"864535123","626398548","159521364","18.48","93.60000000000002","2.687","75.0","38.25","247.0","9.37","46.65","906.0","300","93","93","28","1","0.0","93.60000000000002","2.687","41","90","0","0.0","65525","41","0.0",
"864535124","626398320","159521631","21.08","93.79999999999995","2.687","75.0","38.25","246.0","8.96","47.09","884.0","300","96","93","28","1","0.0","93.79999999999995","2.687","229","92","242","6.0","65525","77","12.125",
"864535125","626398091","159521858","23.54","94.0","2.762","73.0","38.25","247.0","8.87","47.21","881.0","300","99","93","28","1","0.0","94.0","2.762","230","93","238","5.875","65524","77","12.375",
"864535126","626398017","159522193","25.42","94.0","2.79","74.0","38.25","247.0","8.78","47.53","881.0","300","102","93","28","1","0.0","94.0","2.79","228","93","238","5.875","65524","77","12.375",
"864535127","626397880","159522514","27.63","94.0","2.762","73.0","38.5","250.0","8.46","47.68","884.0","300","104","92","28","1","0.0","94.0","2.762","224","93","246","5.625","65524","75","11.625",
"864535128","626397692","159522782","29.95","94.20000000000005","2.687","73.0","38.5","250.0","8.37","47.96","883.0","300","106","92","28","1","0.0","94.20000000000005","2.687","216","93","250","5.625","65524","74","12.0",
"864535129","626397730","159523353","32.87","94.20000000000005","2.669","73.0","38.5","250.0","8.46","48.12","872.0","300","112","92","28","1","0.0","94.20000000000005","2.669","205","93","252","5.625","65524","74","12.0",
"864535130","626397692","159523859","35.67","94.0","2.678","76.0","38.75","252.0","8.68","48.34","873.0","300","117","92","28","1","0.0","94.0","2.678","209","91","252","5.625","65524","75","12.125",
