record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"863756452","626398513","159517363","0.0","107.60000000000002","1.241","0.0","0.0","0.0","0.0","60.31","0.0","300","90","0","28","1","0.0","107.60000000000002","1.241",
"863756453","626398657","159517289","0.89","107.60000000000002","0.0","0.7","40.25","265.0","0.0","60.31","0.0","300","90","113","28","1","0.0","107.60000000000002","0.0",
"863756454","626398842","159517122","2.59","107.20000000000005","0.681","48.7","39.5","270.0","0.0","60.31","0.0","300","90","97","28","1","0.5","107.20000000000005","0.681","0","0","0","0.0",
"863756455","626398984","159516931","4.2","107.60000000000002","0.69","48.7","39.5","270.0","35.81","52.87","224.0","300","94","97","28","1","0.5","107.60000000000002","0.69","16","0","0","0.0","65463","16","0.0",
"863756456","626399089","159516762","5.53","107.20000000000005","1.344","80.0","37.5","252.0","27.03","52.21","313.0","300","98","91","28","1","0.0","107.20000000000005","1.344","16","0","0","0.0","65463","16","0.0",
"863756457","626399126","159516607","6.47","107.60000000000002","1.344","76.0","37.5","252.0","14.93","51.65","502.0","300","100","91","28","1","0.0","107.60000000000002","1.344","261","91","252","9.5","65462","41","0.0",
"863756458","626399131","159516354","7.88","107.0","1.465","77.0","37.75","253.0","16.09","51.0","482.0","300","104","90","28","1","0.5","107.0","1.465","261","91","252","9.5","65462","106","13.875",
"863756459","626399193","159516215","8.81","107.60000000000002","1.829","77.0","38.0","253.0","15.62","50.59","484.0","300","107","90","28","1","0.5","107.60000000000002","1.829","258","91","250","5.75","65463","75","12.5",
"863756460","626399275","159516560","8.81","107.39999999999998","1.95","75.0","38.25","252.0","15.21","50.5","501.0","300","108","91","28","1","0.0","107.39999999999998","1.95","253","88","254","5.875","65462","76","12.5",
"863756461","626399373","159516471","9.79","107.60000000000002","2.006","76.0","38.0","251.0","14.84","50.25","531.0","300","111","91","28","1","0.5","107.60000000000002","2.006","254","92","252","5.875","65462","75","12.0",
"863756462","626399369","159516450","9.79","107.60000000000002","1.95","76.0","38.25","252.0","14.06","50.25","544.0","300","113","91","28","1","0.5","107.60000000000002","1.95","253","93","252","5.625","65462","74","12.125",
"863756463","626399467","159516499","10.53","107.60000000000002","1.736","65.2","39.5","254.0","13.56","50.15","539.0","300","114","97","28","1","0.0","107.60000000000002","1.736","256","97","252","5.625","65462","74","12.125",
"863756464","626399488","159516751","11.96","107.60000000000002","1.605","73.0","40.0","258.0","14.15","50.03","529.0","300","115","91","28","1","0.0","107.60000000000002","1.605","246","96","252","5.25","65462","72","12.75",
"863756465","626399571","159516771","12.38","107.79999999999995","1.605","75.0","39.5","260.0","14.62","49.9","499.0","300","116","89","28","1","0.5","107.79999999999995","1.605","240","89","262","5.125","65462","71","12.0",
"863756466","626399750","159516970","14.38","107.79999999999995","1.605","75.0","39.5","261.0","15.31","49.81","470.0","300","116","90","28","1","0.0","107.79999999999995","1.605","240","89","266","5.375","65463","72","11.875",
"863756467","626399901","159517135","16.06","108.0","1.717","75.0","39.75","261.0","16.5","49.81","441.0","300","117","90","27","1","0.5","108.0","1.717","252","89","268","5.375","65463","72","11.875",
"863756468","626400053","159517325","17.85","108.0","1.857","76.0","39.25","259.0","17.84","49.81","423.0","300","117","90","27","1","0.5","108.0","1.857","248","89","268","5.75","65463","74","11.75",
"863756469","626400293","159517422","20.15","108.0","1.866","76.0","39.25","259.0","17.46","49.9","429.0","300","119","90","27","1","0.5","108.0","1.866","249","91","268","5.75","65463","74","12.0",
"863756470","626400624","159517413","23.21","108.0","1.913","75.0","39.25","260.0","16.96","49.9","439.0","300","120","90","27","1","0.5","108.0","1.913","254","91","260","5.25","65463","71","12.25",
"863756471","626400971","159517407","26.43","107.79999999999995","2.118","74.0","39.5","261.0","16.78","49.81","449.0","300","121","90","27","1","0.5","107.79999999999995","2.118","258","91","262","5.5","65463","73","11.875",
"863756472","626401332","159517249","29.9","107.79999999999995","2.501","74.0","39.25","259.0","16.18","49.81","471.0","300","122","90","27","1","0.5","107.79999999999995","2.501","260","92","262","5.375","65463","72","11.875",
"863756473","626401702","159517029","33.57","107.79999999999995","2.837","74.0","39.0","259.0","15.21","49.81","581.0","300","123","90","27","1","0.5","107.79999999999995","2.837","266","92","262","5.375","65463","72","11.875",
"863756474","626402086","159516808","37.37","107.79999999999995","2.939","74.0","39.0","259.0","14.06","49.71","591.0","300","123","90","27","1","0.0","107.79999999999995","2.939","260","90","254","5.5","65463","72","12.375",
"863756475","626402466","159516602","41.1","107.79999999999995","3.06","74.0","39.0","260.0","13.46","49.71","607.0","300","124","90","27","1","0.0","107.79999999999995","3.06","265","88","254","5.875","65463","75","12.125",
