record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"864884524","626396614","159520046","0.0","89.79999999999995","0.0","0.0","0.0","0.0","0.0","61.59","0.0","300","83","0","28","1","0.0","89.79999999999995","0.0",
"864884525","626396671","159520224","0.86","89.39999999999998","0.0","38.0","49.25","734.0","0.0","57.96","0.0","300","85","41","28","1","0.0","89.39999999999998","0.0","0","0","0","0.0",
"864884526","626396656","159520514","2.48","90.0","0.0","78.0","36.75","246.0","0.0","53.43","0.0","300","92","90","28","1","0.0","90.0","0.0","0","0","0","0.0",
"864884527","626396715","159521179","5.54","90.20000000000005","0.019","80.0","37.25","249.0","1.06","50.87","18.0","300","98","91","28","1","0.0","90.20000000000005","0.019","0","0","0","0.0",
"864884528","626396688","159521647","7.87","90.0","1.325","80.0","37.5","252.0","14.84","50.78","546.0","300","103","90","28","1","0.0","90.0","1.325","0","0","0","0.0",
"864884529","626396593","159521855","9.32","89.39999999999998","2.23","81.0","37.5","253.0","15.03","50.78","553.0","300","104","89","28","1","0.0","89.39999999999998","2.23","0","0","0","0.0","65501","0","0.0",
"864884530","626396549","159522162","10.87","89.60000000000002","2.23","81.0","37.75","253.0","14.71","50.65","564.0","300","108","89","28","1","0.0","89.60000000000002","2.23","0","0","0","0.0","65501","0","0.0",
"864884531","626396465","159522457","12.69","89.60000000000002","1.894","81.0","37.75","253.0","14.25","50.65","621.0","300","110","89","28","1","0.0","89.60000000000002","1.894","0","0","0","0.0","65501","0","0.0",
"864884532","626396368","159522898","15.26","89.60000000000002","1.894","81.0","37.5","254.0","13.93","50.65","595.0","300","111","88","28","1","0.5","89.60000000000002","1.894","41","87","0","0.0","65500","41","0.0",
"864884533","626396251","159523231","17.06","89.60000000000002","2.183","81.0","37.5","253.0","13.65","50.43","613.0","300","114","88","28","1","0.5","89.60000000000002","2.183","41","89","0","0.0","65500","41","0.0",
