record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"864628204","626400684","159516426","0.0","88.79999999999995","0.812","36.0","27.0","507.0","0.0","43.28","0.0","300","66","31","30","1","0.0","88.79999999999995","0.812","0","0","0","0.0","0","0","0.0",
"864628205","626400876","159516164","2.36","88.60000000000002","0.495","41.0","39.25","496.0","0.0","45.31","0.0","300","71","65","30","1","0.5","88.60000000000002","0.495","0","0","0","0.0","0","0","0.0",
"864628206","626400876","159516164","2.36","88.60000000000002","0.495","41.0","39.25","496.0","0.0","48.5","0.0","300","71","65","30","1","0.5","88.60000000000002","0.495","0","0","0","0.0","0","0","0.0",
"864628207","626400978","159516018","3.62","88.39999999999998","0.569","41.0","39.25","496.0","0.0","49.93","0.0","300","72","65","30","1","0.5","88.39999999999998","0.569","0","0","0","0.0","0","0","0.0",
"864628208","626401271","159515878","6.37","88.79999999999995","1.073","80.0","37.5","249.0","4.0","49.93","462.0","300","79","90","30","1","0.0","88.79999999999995","1.073","0","0","0","0.0","0","0","0.0",
"864628209","626401538","159515658","9.05","88.79999999999995","2.062","80.0","37.5","250.0","18.93","49.71","441.0","300","82","89","30","1","0.5","88.79999999999995","2.062","0","0","0","0.0","0","0","0.0",
"864628210","626401538","159515658","11.64","89.0","2.594","80.0","37.75","252.0","15.12","49.62","652.0","300","88","89","30","1","0.5","89.0","2.594","0","0","0","0.0","0","0","0.0",
"864628211","626401538","159515658","14.25","88.79999999999995","2.603","78.0","38.5","254.0","13.28","49.62","737.0","300","92","90","30","1","0.5","88.79999999999995","2.603","41","87","0","0.0","65493","0","0.0",
"864628212","626403219","159516102","16.92","88.79999999999995","2.669","71.2","39.0","259.0","10.15","49.5","975.0","300","94","91","30","1","0.0","88.79999999999995","2.669","246","90","0","5.5","65493","73","12.125",
"864628213","626403066","159515861","19.59","88.79999999999995","2.669","77.0","39.75","265.0","9.75","49.4","934.0","300","98","89","30","1","0.5","88.79999999999995","2.669","243","95","268","5.25","65493","71","12.25",
"864628214","626403069","159515675","19.59","89.0","2.613","79.0","39.5","264.0","9.37","49.4","917.0","300","99","89","30","1","0.0","89.0","2.613","243","84","272","5.5","65493","72","12.25",
"864628215","626402488","159515108","19.59","88.79999999999995","2.613","78.0","39.25","263.0","8.96","49.5","921.0","300","101","89","30","1","0.5","88.79999999999995","2.613","241","88","276","5.375","65494","71","12.125",
"864628216","626402563","159514861","20.85","89.0","2.613","78.0","39.25","262.0","8.87","49.5","916.0","300","103","89","30","1","0.5","89.0","2.613","234","90","274","5.5","65493","71","12.5",
"864628217","626402562","159514589","21.02","88.79999999999995","2.613","78.0","39.25","264.0","8.68","49.5","922.0","300","104","89","30","1","0.0","88.79999999999995","2.613","255","89","272","5.5","65494","72","11.625",
"864628218","626403157","159514631","26.55","88.79999999999995","2.613","78.0","38.75","262.0","8.59","49.59","927.0","300","106","89","30","1","0.0","88.79999999999995","2.613","251","88","272","5.625","65493","72","11.625",
"864628219","626402853","159514119","26.55","88.60000000000002","2.622","79.0","38.75","261.0","8.46","49.68","918.0","300","108","88","30","1","0.5","88.60000000000002","2.622","252","87","272","5.875","65494","74","11.875",
"864628220","626402537","159513592","26.55","88.79999999999995","2.641","78.0","38.75","260.0","8.46","49.68","909.0","300","109","89","30","1","0.5","88.79999999999995","2.641","252","89","274","5.75","65494","74","11.875",
"864628221","626402847","159513485","29.44","88.39999999999998","2.641","78.0","38.75","260.0","8.46","49.68","913.0","300","112","89","30","1","0.5","88.39999999999998","2.641","263","89","272","5.75","65494","74","11.875",
"864628222","626403235","159513498","33.05","88.39999999999998","2.613","79.0","38.75","261.0","8.37","49.68","915.0","300","113","89","29","1","0.0","88.39999999999998","2.613","260","90","274","5.5","65494","72","11.75",
"864628223","626403235","159513498","35.66","88.0","2.613","78.0","38.5","259.0","8.28","49.68","920.0","300","114","89","29","1","0.0","88.0","2.613","266","89","270","5.625","65494","73","12.0",
"864628224","626404172","159513460","38.27","88.0","2.613","77.0","38.75","261.0","8.28","49.68","920.0","300","115","89","29","1","0.0","88.0","2.613","259","89","272","5.625","65494","73","12.0",
"864628225","626404472","159513306","40.88","87.79999999999995","2.613","77.0","38.75","261.0","8.28","49.68","914.0","300","116","89","29","1","0.0","87.79999999999995","2.613","257","88","270","5.625","65494","73","12.25",
"864628226","626404472","159513306","43.5","88.0","2.613","77.0","38.75","261.0","8.28","49.59","913.0","300","117","89","29","1","0.0","88.0","2.613","255","88","272","5.625","65494","73","12.0",
"864628227","626405414","159512977","49.74","87.79999999999995","2.603","77.0","38.5","260.0","8.28","49.59","914.0","300","118","89","29","1","0.0","87.79999999999995","2.603","250","88","272","5.625","65494","73","12.0",
"864628228","626405414","159512977","52.36","88.0","2.613","77.0","38.5","260.0","8.28","49.59","910.0","300","119","89","29","1","0.0","88.0","2.613","248","87","272","5.875","65494","74","12.0",
"864628229","626406464","159512817","54.97","88.0","2.613","77.0","38.5","258.0","8.28","49.59","907.0","300","119","89","29","1","0.0","88.0","2.613","246","88","272","5.875","65494","74","12.0",
"864628230","626406464","159512817","57.59","88.20000000000005","2.622","77.0","38.5","258.0","8.28","49.59","917.0","300","121","89","29","1","0.0","88.20000000000005","2.622","248","88","272","5.75","65494","73","11.875",
"864628231","626406464","159512817","60.21","88.39999999999998","2.622","77.0","38.25","257.0","8.28","49.68","927.0","300","121","89","29","1","0.0","88.39999999999998","2.622","248","89","270","5.625","65494","73","12.0",
"864628232","626408079","159512797","62.84","88.60000000000002","2.622","79.0","38.25","259.0","8.28","49.68","927.0","300","121","89","29","1","0.0","88.60000000000002","2.622","254","87","270","5.75","65494","74","12.0",
"864628233","626407488","159511978","62.84","88.60000000000002","2.622","78.0","38.5","260.0","8.18","49.68","931.0","300","122","89","29","1","0.0","88.60000000000002","2.622","245","87","272","5.75","65494","74","12.0",
"864628234","626406691","159511095","62.84","88.79999999999995","2.622","78.0","38.5","260.0","8.09","49.68","930.0","300","122","89","29","1","0.0","88.79999999999995","2.622","252","91","272","5.75","65494","74","11.875",
"864628235","626406520","159510751","62.84","89.0","2.622","77.0","38.5","260.0","8.09","49.68","930.0","300","123","89","29","1","0.0","89.0","2.622","254","88","272","5.75","65494","74","11.875",
"864628236","626406436","159510424","62.84","89.0","2.613","77.0","38.5","260.0","8.0","49.68","948.0","300","123","89","29","1","0.0","89.0","2.613","251","87","272","5.625","65494","73","11.875",
"864628237","626406093","159510071","62.84","89.0","2.613","76.0","38.75","260.0","7.9","49.68","945.0","300","122","89","29","1","0.0","89.0","2.613","243","89","272","5.625","65494","73","12.0",
"864628238","626405821","159509640","62.98","89.20000000000005","2.603","76.0","38.5","261.0","7.9","49.68","949.0","300","121","89","29","1","0.0","89.20000000000005","2.603","243","89","274","5.625","65494","73","11.875",
"864628239","626405735","159509298","63.8","89.20000000000005","2.603","76.0","38.5","261.0","7.9","49.68","949.0","300","121","89","29","1","0.0","89.20000000000005","2.603","238","88","276","5.625","65494","72","11.75",
"864628240","626405300","159508726","63.8","89.20000000000005","2.603","76.0","38.5","261.0","7.9","49.68","947.0","300","121","89","29","1","0.0","89.20000000000005","2.603","243","87","274","5.5","65494","72","11.625",
"864628241","626405223","159508440","63.8","89.39999999999998","2.603","75.0","39.0","263.0","7.9","49.68","942.0","300","121","89","29","1","0.0","89.39999999999998","2.603","247","86","272","5.625","65494","72","11.625",
"864628242","626405345","159508232","65.33","89.39999999999998","2.603","75.0","39.25","264.0","7.9","49.56","938.0","300","120","89","29","1","0.0","89.39999999999998","2.603","253","90","276","5.625","65494","73","11.375",
"864628243","626405267","159507912","65.33","89.60000000000002","2.566","74.0","39.25","264.0","7.81","49.46","929.0","300","120","89","29","1","0.0","89.60000000000002","2.566","254","90","282","5.625","65494","73","11.375",
"864628244","626405345","159507726","66.49","89.79999999999995","2.547","73.0","39.25","264.0","7.81","49.46","929.0","300","119","89","29","1","0.5","89.79999999999995","2.547","254","87","282","5.5","65495","72","11.125",
"864628245","626405335","159507468","66.87","90.20000000000005","2.519","73.0","39.25","264.0","7.81","49.46","914.0","300","119","89","29","1","0.5","90.20000000000005","2.519","253","90","282","5.125","65494","69","11.375",
"864628246","626405527","159507333","68.81","90.39999999999998","2.491","74.0","39.5","267.0","8.0","49.46","906.0","300","119","89","29","1","0.0","90.39999999999998","2.491","253","90","282","5.125","65494","69","11.375",
"864628247","626405523","159507009","70.27","90.60000000000002","2.491","74.0","39.5","267.0","8.0","49.46","898.0","300","120","89","29","1","0.0","90.60000000000002","2.491","250","87","282","5.125","65495","69","11.5",
"864628248","626405633","159506712","72.02","90.60000000000002","2.482","74.0","39.25","265.0","8.18","49.46","885.0","300","121","89","29","1","0.0","90.60000000000002","2.482","254","89","282","5.125","65495","69","11.625",
"864628249","626405679","159506414","73.39","90.60000000000002","2.482","75.0","39.0","264.0","8.18","49.46","885.0","300","122","88","28","1","0.5","90.60000000000002","2.482","258","89","278","5.375","65495","71","11.625",
"864628250","626405942","159506156","76.05","90.60000000000002","2.473","75.0","39.0","264.0","8.37","49.46","872.0","300","122","88","28","1","0.5","90.60000000000002","2.473","267","90","272","5.375","65495","71","11.625",
"864628251","626406049","159505869","77.71","90.39999999999998","2.473","75.0","39.0","263.0","8.46","49.46","871.0","300","123","89","28","1","0.0","90.39999999999998","2.473","265","89","272","5.625","65495","73","11.75",
"864628252","626406206","159505676","79.53","90.20000000000005","2.473","74.0","39.0","264.0","8.37","49.46","868.0","300","124","89","28","1","0.0","90.20000000000005","2.473","264","87","274","5.625","65495","73","11.625",
"864628253","626406346","159505443","81.36","90.0","2.473","74.0","38.75","263.0","8.37","49.56","861.0","300","125","89","28","1","0.0","90.0","2.473","258","89","274","5.5","65495","72","11.625",
"864628254","626406143","159504864","81.36","89.79999999999995","2.473","74.0","38.75","261.0","8.37","49.56","859.0","300","126","89","28","1","0.0","89.79999999999995","2.473","257","89","274","5.625","65495","72","11.625",
"864628255","626406186","159504500","83.1","89.79999999999995","2.463","76.0","39.0","262.0","8.59","49.56","855.0","300","126","89","28","1","0.0","89.79999999999995","2.463","261","87","272","5.5","65495","72","11.625",
"864628256","626406167","159504150","83.47","89.79999999999995","2.463","77.0","38.75","262.0","8.68","49.65","857.0","300","127","88","28","1","0.5","89.79999999999995","2.463","261","89","274","5.625","65495","72","11.625",
"864628257","626405333","159503118","83.47","90.0","2.454","77.0","39.0","265.0","8.68","49.75","858.0","300","128","88","28","1","0.5","90.0","2.454","264","87","272","5.625","65495","72","11.625",
"864628258","626405096","159502569","84.49","90.0","2.445","76.0","39.25","265.0","8.68","49.75","850.0","300","130","89","28","1","0.0","90.0","2.445","256","88","270","5.75","65495","74","11.75",
"864628259","626405425","159502140","88.34","90.0","2.445","76.0","39.25","264.0","8.68","49.75","845.0","300","130","89","28","1","0.0","90.0","2.445","261","92","272","5.875","65495","74","11.75",
"864628260","626405764","159501680","92.32","90.20000000000005","2.473","75.0","39.25","264.0","8.78","49.75","849.0","300","131","89","28","1","0.0","90.20000000000005","2.473","256","88","276","6.0","65495","75","11.625",
"864628261","626405705","159501083","94.68","90.20000000000005","2.501","77.0","39.0","264.0","8.96","49.65","851.0","300","131","88","28","1","0.5","90.20000000000005","2.501","255","89","276","5.625","65495","72","11.75",
"864628262","626405899","159500733","97.21","90.20000000000005","2.519","78.0","39.0","265.0","8.96","49.56","848.0","300","131","88","28","1","0.0","90.20000000000005","2.519","251","86","276","5.625","65495","72","11.75",
"864628263","626406366","159500580","101.65","90.39999999999998","2.529","78.0","38.75","261.0","8.87","49.56","847.0","300","133","88","28","1","0.5","90.39999999999998","2.529","255","90","278","6.0","65495","74","11.625",
"864628264","626406576","159500207","104.49","90.39999999999998","2.557","77.0","38.75","263.0","8.78","49.46","862.0","300","133","88","28","1","0.5","90.39999999999998","2.557","251","90","276","5.5","65496","72","11.75",
"864628265","626406575","159499660","107.02","90.60000000000002","2.557","77.0","38.75","264.0","8.59","49.46","872.0","300","135","88","28","1","0.5","90.60000000000002","2.557","258","87","276","6.0","65496","75","11.875",
"864628266","626406621","159499202","109.19","90.79999999999995","2.566","75.0","39.0","264.0","8.46","49.46","877.0","300","135","88","28","1","0.5","90.79999999999995","2.566","263","89","274","5.625","65496","73","11.5",
"864628267","626406939","159498937","112.44","91.0","2.575","75.0","39.0","267.0","8.37","49.46","898.0","300","136","88","28","1","0.5","91.0","2.575","259","90","274","5.625","65496","72","11.375",
"864628268","626407321","159498658","116.29","91.0","2.575","76.0","39.25","268.0","8.18","49.46","897.0","300","137","88","28","1","0.0","91.0","2.575","273","86","276","5.625","65496","73","11.0",
"864628269","626407321","159498658","118.86","91.0","2.575","75.0","39.5","269.0","8.18","49.37","897.0","300","138","88","28","1","0.5","91.0","2.575","280","90","276","5.625","65496","73","10.5",
"864628270","626407321","159498658","121.44","91.0","2.575","75.0","39.5","269.0","8.18","49.37","908.0","300","137","88","28","1","0.5","91.0","2.575","270","90","280","5.625","65496","73","10.5",
"864628271","626409033","159498110","124.02","91.0","2.585","76.0","39.25","266.0","8.18","49.37","912.0","300","137","88","28","1","0.5","91.0","2.585","264","87","282","5.625","65496","72","11.375",
"864628272","626409485","159497773","126.61","91.0","2.585","77.0","39.25","265.0","8.18","49.37","915.0","300","138","88","28","1","0.5","91.0","2.585","270","87","274","5.75","65496","73","11.75",
"864628273","626408680","159496368","126.61","90.79999999999995","2.575","77.0","39.0","265.0","8.18","49.37","917.0","300","138","88","27","1","0.5","90.79999999999995","2.575","273","88","268","5.75","65496","74","11.875",
"864628274","626409076","159496000","130.81","91.0","2.575","77.0","39.0","264.0","8.09","49.37","918.0","300","139","88","27","1","0.5","91.0","2.575","280","90","272","6.125","65496","76","11.375",
"864628275","626408899","159495269","134.23","91.0","2.575","77.0","38.75","264.0","8.09","49.46","918.0","300","138","88","27","1","0.0","91.0","2.575","292","90","268","6.125","65496","76","11.375",
"864628276","626408672","159494524","137.93","91.20000000000005","2.594","76.0","39.25","267.0","8.09","49.46","921.0","300","139","88","27","1","0.0","91.20000000000005","2.594","287","86","264","6.125","65496","76","11.25",
"864628277","626408508","159493904","140.76","91.20000000000005","2.622","77.0","39.25","268.0","8.0","49.46","943.0","300","140","87","27","1","0.5","91.20000000000005","2.622","265","87","268","6.0","65496","75","12.375",
"864628278","626408053","159493067","140.76","91.20000000000005","2.631","83.7","39.25","276.0","8.0","49.37","1035.0","300","140","82","27","1","0.0","91.20000000000005","2.631","268","87","272","6.125","65496","76","12.0",
"864628279","626408085","159492698","142.45","91.20000000000005","2.631","83.0","39.5","281.0","8.0","49.09","1011.0","300","140","81","27","1","0.5","91.20000000000005","2.631","247","84","284","6.125","65496","75","12.125",
