record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"857281317","626399974","159522371","0.0","57.39999999999998","0.009","41.0","27.75","632.0","0.0","48.84","0.0","300","95","33","26","1","0.0","57.39999999999998","0.009",
"857281318","626400025","159522352","0.47","57.200000000000045","0.0","49.7","32.25","449.0","0.0","48.84","0.0","300","95","46","26","1","0.0","57.200000000000045","0.0",
"857281319","626400159","159522390","1.67","57.0","0.019","63.2","38.25","253.0","0.0","49.65","0.0","300","95","78","26","1","0.0","57.0","0.019","0","0","0","0.0",
"857281320","626400133","159522390","1.67","56.60000000000002","0.028","78.0","41.0","269.0","21.96","51.84","405.0","300","95","93","26","1","0.0","56.60000000000002","0.028","0","0","0","0.0",
"857281323","626400589","159521266","8.27","57.0","0.327","80.0","39.25","260.0","19.81","50.75","435.0","300","95","91","26","1","0.0","57.0","0.327","0","0","0","0.0",
"857281324","626400778","159520664","11.95","57.0","2.902","79.0","39.25","256.0","16.09","50.59","784.0","300","95","92","26","1","0.0","57.0","2.902","252","93","246","5.75","156","75","13.125",
"857281325","626400985","159520064","15.7","56.799999999999955","3.275","80.0","39.25","257.0","11.5","50.37","979.0","300","95","92","26","1","0.0","56.799999999999955","3.275","267","90","242","5.875","156","76","12.25",
"857281326","626401160","159519476","19.34","56.799999999999955","3.275","79.0","39.5","259.0","9.56","50.37","1016.0","300","98","92","26","1","0.0","56.799999999999955","3.275","268","92","242","5.75","156","76","12.75",
"857281327","626401292","159518905","22.71","57.0","3.21","79.0","39.5","260.0","8.96","50.37","1027.0","300","101","91","26","1","0.5","57.0","3.21","273","92","242","6.0","156","77","12.625",
"857281328","626401458","159518366","26.06","57.0","3.014","78.0","39.5","258.0","8.18","50.28","1021.0","300","103","92","26","1","0.0","57.0","3.014","271","92","244","5.875","156","77","12.75",
"857281329","626401664","159517886","29.26","57.0","3.004","77.0","39.5","257.0","8.09","50.18","1022.0","300","107","92","26","1","0.0","57.0","3.004","264","92","252","5.625","156","74","12.25",
"857281330","626401883","159517414","32.58","57.200000000000045","3.014","76.0","39.5","257.0","7.68","50.18","1010.0","300","109","92","26","1","0.5","57.200000000000045","3.014","267","93","250","5.625","157","74","12.375",
"857281331","626402039","159516924","35.61","57.0","3.004","76.0","39.5","260.0","7.68","50.18","1015.0","300","114","92","26","1","0.0","57.0","3.004","269","92","250","5.625","157","74","12.25",
"857281332","626402215","159516441","38.75","57.200000000000045","3.032","75.0","39.75","260.0","7.59","50.09","1012.0","300","119","92","26","1","0.0","57.200000000000045","3.032","271","92","248","5.625","157","74","12.25",
"857281333","626402385","159516000","41.6","57.200000000000045","3.023","75.0","39.75","260.0","7.5","50.09","1006.0","300","121","92","26","1","0.0","57.200000000000045","3.023","272","90","248","5.75","157","75","12.625",
"857281334","626402542","159515567","44.44","57.200000000000045","3.023","75.0","39.75","260.0","7.4","50.09","1005.0","300","123","92","26","1","0.0","57.200000000000045","3.023","272","90","248","5.75","157","75","12.625",
"857281335","626402718","159515138","47.28","57.200000000000045","2.986","74.0","40.0","261.0","7.31","50.0","1000.0","300","123","91","26","1","0.5","57.200000000000045","2.986","267","91","250","5.875","157","76","13.125",
"857281336","626402927","159514773","50.02","57.0","2.976","73.0","40.25","263.0","7.31","50.0","998.0","300","125","91","26","1","0.5","57.0","2.976","270","92","250","5.875","157","75","13.0",
"857281337","626403074","159514579","51.3","56.799999999999955","2.967","72.2","40.5","265.0","7.12","49.87","994.0","300","125","91","26","1","0.5","56.799999999999955","2.967","264","92","250","5.625","157","74","12.75",
"857281338","626403152","159514572","51.64","56.799999999999955","2.799","70.2","41.0","270.0","7.03","49.87","988.0","300","126","91","26","1","0.5","56.799999999999955","2.799","259","91","254","5.625","157","74","13.0",
"857281339","626403220","159514571","52.19","56.60000000000002","2.482","70.2","41.25","275.0","7.31","49.87","834.0","300","127","90","26","1","0.5","56.60000000000002","2.482","245","94","260","5.375","157","72","13.5",
"857281340","626403335","159514463","53.36","56.799999999999955","1.596","71.2","41.25","276.0","7.9","49.87","799.0","300","127","89","26","1","0.0","56.799999999999955","1.596","241","87","260","5.5","157","73","13.25",
"857281341","626403510","159514240","55.4","56.799999999999955","1.596","74.0","41.0","273.0","8.18","49.87","799.0","300","127","90","26","1","0.0","56.799999999999955","1.596","245","88","270","5.75","157","74","12.875",
"857281342","626403738","159513957","58.05","56.799999999999955","2.118","73.0","40.5","269.0","8.68","49.87","673.0","300","128","91","26","1","0.0","56.799999999999955","2.118","243","89","272","5.75","157","74","12.5",
"857281343","626403990","159513621","61.06","56.799999999999955","2.65","73.0","40.25","267.0","9.15","49.78","738.0","300","128","90","25","1","0.5","56.799999999999955","2.65","255","90","262","5.5","157","73","12.25",
"857281344","626404207","159513272","63.88","57.0","2.65","74.0","40.25","267.0","9.25","49.78","743.0","300","129","90","25","1","0.5","57.0","2.65","256","91","262","5.625","157","73","12.5",
"857281345","626404393","159512952","66.38","57.0","2.641","72.2","40.75","269.0","9.15","49.68","750.0","300","129","91","25","1","0.0","57.0","2.641","258","91","256","5.625","157","74","12.875",
"857281346","626404544","159512609","68.77","57.200000000000045","2.473","72.2","40.5","266.0","9.06","49.68","782.0","300","129","91","25","1","0.0","57.200000000000045","2.473","257","91","262","5.625","157","74","12.5",
"857281347","626404694","159512189","71.53","57.200000000000045","2.473","71.2","39.5","261.0","8.96","49.68","795.0","300","131","91","25","1","0.0","57.200000000000045","2.473","261","92","262","5.5","157","73","12.25",
"857281348","626404867","159511769","74.38","57.39999999999998","2.491","71.2","39.5","260.0","8.96","49.68","794.0","300","131","91","25","1","0.0","57.39999999999998","2.491","264","91","260","5.5","157","73","12.125",
"857281349","626405079","159511395","77.24","57.200000000000045","2.613","72.2","39.75","260.0","8.96","49.78","796.0","300","131","91","25","1","0.5","57.200000000000045","2.613","259","91","260","5.5","157","73","12.375",
"857281350","626405319","159511016","80.32","57.39999999999998","2.715","72.2","39.75","260.0","8.87","49.78","805.0","300","131","91","25","1","0.5","57.39999999999998","2.715","261","92","256","5.5","157","73","12.75",
"857281351","626405548","159510641","83.32","57.39999999999998","2.79","72.2","39.5","258.0","8.59","49.78","836.0","300","132","91","25","1","0.5","57.39999999999998","2.79","267","90","248","5.625","157","74","13.125",
"857281352","626405754","159510310","85.97","57.39999999999998","2.79","71.2","39.5","258.0","8.37","49.78","847.0","300","132","92","25","1","0.5","57.39999999999998","2.79","274","93","250","5.75","157","75","13.0",
"857281353","626405940","159509997","88.42","57.39999999999998","2.725","72.2","40.0","261.0","8.37","49.78","859.0","300","132","92","25","1","0.0","57.39999999999998","2.725","273","94","248","5.75","157","75","13.0",
"857281354","626406112","159509664","90.89","57.39999999999998","2.594","73.0","40.0","262.0","8.37","49.68","854.0","300","132","91","25","1","0.5","57.39999999999998","2.594","276","90","250","5.5","157","74","12.875",
"857281355","626406294","159509299","93.55","57.39999999999998","2.557","72.2","40.0","262.0","8.37","49.78","849.0","300","133","91","25","1","0.5","57.39999999999998","2.557","273","91","250","5.5","157","74","12.875",
"857281356","626406491","159508928","96.33","57.39999999999998","2.557","72.2","40.0","263.0","8.37","49.78","843.0","300","133","91","25","1","0.5","57.39999999999998","2.557","275","91","252","5.875","157","76","12.625",
"857281357","626406704","159508560","99.17","57.39999999999998","2.557","72.2","40.0","262.0","8.37","49.78","837.0","300","134","91","25","1","0.5","57.39999999999998","2.557","276","91","254","5.75","157","75","12.375",
"857281358","626406924","159508209","102.01","57.39999999999998","2.603","72.2","39.5","261.0","8.37","49.68","840.0","300","134","91","25","1","0.0","57.39999999999998","2.603","279","91","260","5.75","157","74","11.875",
"857281359","626407149","159507855","104.87","57.200000000000045","2.603","72.2","39.5","261.0","8.37","49.68","845.0","300","135","91","25","1","0.0","57.200000000000045","2.603","270","90","260","5.625","157","73","12.125",
"857281360","626407333","159507488","107.57","57.200000000000045","2.613","72.2","39.5","261.0","8.28","49.68","847.0","300","135","91","25","1","0.0","57.200000000000045","2.613","269","91","260","5.5","157","73","12.125",
"857281361","626407502","159507100","110.24","57.200000000000045","2.613","72.2","39.5","260.0","8.28","49.78","858.0","300","135","91","25","1","0.5","57.200000000000045","2.613","264","93","260","5.625","157","73","12.25",
"857281362","626407675","159506658","113.23","57.200000000000045","2.613","72.2","40.0","264.0","8.28","49.78","857.0","300","135","91","25","1","0.0","57.200000000000045","2.613","264","89","256","5.625","157","74","12.5",
"857281363","626407844","159506214","116.16","57.200000000000045","2.631","71.2","40.0","264.0","8.18","49.68","854.0","300","136","91","25","1","0.5","57.200000000000045","2.631","263","91","254","5.625","157","74","12.75",
"857281364","626408018","159505804","118.96","57.200000000000045","2.65","71.2","40.25","264.0","8.09","49.68","861.0","300","135","91","25","1","0.5","57.200000000000045","2.65","263","92","254","5.625","157","74","12.5",
"857281365","626408190","159505388","121.8","57.200000000000045","2.65","71.2","40.25","265.0","8.09","49.68","875.0","300","136","91","24","1","0.0","57.200000000000045","2.65","264","91","256","5.5","157","73","12.375",
"857281366","626408358","159504981","124.55","57.0","2.659","71.2","40.5","267.0","8.0","49.68","875.0","300","136","91","24","1","0.0","57.0","2.659","260","91","258","5.5","157","73","12.375",
"857281367","626408545","159504602","127.27","57.200000000000045","2.659","70.2","40.25","265.0","7.9","49.68","878.0","300","135","91","24","1","0.0","57.200000000000045","2.659","258","92","258","5.5","157","73","12.375",
"857281368","626408725","159504241","129.89","57.200000000000045","2.659","71.2","40.25","264.0","8.0","49.59","873.0","300","135","91","24","1","0.0","57.200000000000045","2.659","254","91","258","5.625","157","74","12.25",
"857281369","626408916","159503898","132.5","57.200000000000045","2.65","72.2","40.25","264.0","8.09","49.5","873.0","300","137","91","24","1","0.5","57.200000000000045","2.65","257","91","254","5.75","157","74","12.375",
"857281370","626409123","159503498","135.47","57.0","2.65","73.0","40.0","262.0","8.18","49.5","864.0","300","138","92","24","1","0.0","57.0","2.65","253","91","254","5.625","157","74","12.5",
"857281371","626409349","159503063","138.7","57.200000000000045","2.669","72.2","40.0","262.0","8.18","49.5","865.0","300","138","92","24","1","0.0","57.200000000000045","2.669","259","92","254","5.75","157","75","12.375",
"857281372","626409563","159502651","141.73","57.0","2.687","72.2","39.75","262.0","8.09","49.5","881.0","300","138","91","24","1","0.0","57.0","2.687","260","92","254","5.75","157","75","12.375",
"857281373","626409795","159502280","144.71","57.200000000000045","2.697","72.2","40.0","263.0","8.0","49.5","900.0","300","138","91","24","1","0.0","57.200000000000045","2.697","262","89","254","5.625","157","74","12.5",
"857281374","626410021","159501905","147.71","57.39999999999998","2.706","72.2","40.0","264.0","7.9","49.5","920.0","300","138","91","24","1","0.0","57.39999999999998","2.706","261","90","254","5.75","157","75","12.375",
"857281375","626410217","159501511","150.56","57.799999999999955","2.715","72.2","40.0","264.0","7.81","49.5","923.0","300","138","90","24","1","0.5","57.799999999999955","2.715","263","90","260","5.75","158","75","12.0",
"857281376","626410411","159501151","153.25","58.0","2.715","71.2","39.5","261.0","7.68","49.5","922.0","300","139","90","24","1","0.5","58.0","2.715","264","90","260","5.75","158","74","12.0",
"857281377","626410581","159500785","155.82","58.39999999999998","2.715","71.2","39.5","257.0","7.68","49.5","913.0","300","139","92","24","1","0.0","58.39999999999998","2.715","270","90","258","5.75","158","74","12.0",
"857281378","626410740","159500429","158.31","58.39999999999998","2.715","71.2","39.5","260.0","7.68","49.5","912.0","300","140","91","24","1","0.5","58.39999999999998","2.715","268","92","258","5.75","158","74","11.875",
"857281379","626410853","159500117","160.28","58.60000000000002","2.706","71.2","39.25","258.0","7.81","49.5","897.0","300","140","91","24","1","0.0","58.60000000000002","2.706","269","92","258","5.75","158","74","11.875",
"857281380","626410992","159499785","162.56","58.60000000000002","2.678","71.2","39.5","260.0","7.9","49.5","875.0","300","140","91","24","1","0.0","58.60000000000002","2.678","268","92","258","5.625","158","74","11.75",
"857281381","626411191","159499430","165.27","58.60000000000002","2.659","70.2","39.5","260.0","8.0","49.59","849.0","300","141","91","24","1","0.0","58.60000000000002","2.659","265","91","264","5.75","158","74","11.75",
"857281382","626411409","159499090","168.06","58.60000000000002","2.659","70.2","39.25","259.0","8.28","49.68","778.0","300","141","91","24","1","0.0","58.60000000000002","2.659","264","91","264","5.625","158","74","11.75",
"857281383","626411651","159498755","170.99","58.60000000000002","2.659","69.2","39.25","257.0","8.28","49.78","785.0","300","141","91","24","1","0.0","58.60000000000002","2.659","270","91","264","5.5","158","73","11.875",
"857281384","626411911","159498431","174.0","58.60000000000002","2.659","68.2","39.25","255.0","8.18","49.78","791.0","300","142","93","24","1","0.0","58.60000000000002","2.659","281","91","254","5.5","158","73","11.875",
