record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"859363746","626401383","159520289","1.07","57.39999999999998","0.0","36.0","50.0","421.0","0.0","54.53","0.0","300","73","71","26","1","0.0","57.39999999999998","0.0",
"859363747","626401504","159520073","2.68","57.799999999999955","0.625","62.5","39.5","314.0","2.43","55.62","15.0","300","73","88","26","1","0.0","57.799999999999955","0.625","0","0","0","0.0",
"859363748","626401639","159519792","4.68","58.0","0.681","77.0","38.25","284.0","20.96","53.84","354.0","300","73","93","26","1","0.0","58.0","0.681","0","0","0","0.0",
"859363749","626401771","159519493","6.78","59.200000000000045","1.157","73.0","35.25","239.0","19.03","53.12","411.0","300","73","93","26","1","0.0","59.200000000000045","1.157","0","0","0","0.0",
"859363750","626401868","159519303","8.17","58.799999999999955","1.605","73.0","35.5","236.0","18.15","52.5","421.0","300","74","93","26","1","0.5","58.799999999999955","1.605","0","0","0","0.0",
"859363751","626402063","159519078","9.79","59.0","2.463","72.2","35.5","232.0","17.96","52.18","426.0","300","82","94","26","1","0.5","59.0","2.463","0","0","0","0.0",
"859363752","626402063","159518631","12.28","58.60000000000002","2.491","72.2","36.0","233.0","14.25","51.96","632.0","300","87","96","26","1","0.0","58.60000000000002","2.491","0","0","0","0.0","65420","0","0.0",
"859363753","626402125","159518337","14.05","58.39999999999998","2.566","74.0","35.5","225.0","13.65","51.62","603.0","300","90","96","26","1","0.0","58.39999999999998","2.566","0","0","0","0.0","65420","0","0.0",
"859363754","626402245","159517982","16.36","58.60000000000002","2.566","73.0","37.0","228.0","13.28","51.62","596.0","300","95","97","26","1","0.5","58.60000000000002","2.566","41","94","0","0.0","65420","41","0.0",
"859363755","626402381","159517697","18.29","58.60000000000002","2.501","74.0","36.5","229.0","12.37","51.37","694.0","300","101","95","26","1","0.5","58.60000000000002","2.501","298","100","220","5.5","65420","76","13.625",
"859363756","626402639","159517793","19.67","58.799999999999955","2.417","75.0","35.25","223.0","12.09","51.37","702.0","300","104","94","26","1","0.0","58.799999999999955","2.417","298","96","222","5.5","65420","76","13.5",
"859363757","626403010","159517751","23.14","58.799999999999955","2.249","74.0","35.75","227.0","11.71","51.37","700.0","300","105","93","26","1","0.5","58.799999999999955","2.249","287","93","228","5.625","65420","76","13.375",
"859363758","626403380","159517801","26.56","58.60000000000002","2.249","74.0","35.75","227.0","11.21","51.25","678.0","300","109","93","26","1","0.5","58.60000000000002","2.249","290","95","228","5.875","65420","77","13.375",
"859363759","626403608","159517725","28.73","58.60000000000002","2.575","73.0","38.25","240.0","11.21","51.25","673.0","300","111","94","26","1","0.0","58.60000000000002","2.575","289","94","228","6.0","65420","78","13.625",
"859363760","626404018","159517662","32.57","58.60000000000002","2.781","73.0","38.5","242.0","11.03","51.09","681.0","300","113","94","26","1","0.0","58.60000000000002","2.781","296","94","230","6.125","65420","79","13.375",
"859363761","626404198","159517155","35.27","58.60000000000002","2.781","73.0","38.25","242.0","10.53","50.96","714.0","300","116","94","26","1","0.0","58.60000000000002","2.781","290","94","238","5.75","65421","76","13.0",
"859363762","626404306","159516596","37.72","58.60000000000002","3.126","73.0","38.75","244.0","10.25","50.96","722.0","300","122","94","26","1","0.0","58.60000000000002","3.126","284","94","240","5.5","65421","75","13.125",
"859363763","626404420","159516441","38.68","58.799999999999955","3.126","72.2","38.75","245.0","10.03","50.96","750.0","300","125","94","26","1","0.0","58.799999999999955","3.126","286","94","240","5.5","65421","75","13.25",
"859363764","626404817","159516485","42.36","58.799999999999955","2.948","73.0","39.25","251.0","9.75","50.81","813.0","300","127","93","26","1","0.0","58.799999999999955","2.948","286","95","238","5.5","65421","75","13.375",
"859363765","626405015","159516397","44.27","58.60000000000002","2.865","73.0","39.5","253.0","9.46","50.56","807.0","300","128","93","26","1","0.0","58.60000000000002","2.865","284","92","238","5.5","65421","75","13.375",
"859363766","626405265","159516334","46.63","58.60000000000002","2.837","73.0","39.75","255.0","9.37","50.37","803.0","300","129","93","26","1","0.0","58.60000000000002","2.837","289","93","238","5.625","65421","75","13.125",
"859363767","626405485","159516375","48.69","58.60000000000002","2.837","73.0","39.25","252.0","9.37","50.37","803.0","300","130","93","26","1","0.0","58.60000000000002","2.837","291","93","240","5.75","65421","76","12.875",
"859363768","626405896","159516432","52.53","58.60000000000002","2.771","73.0","39.5","252.0","9.15","50.46","798.0","300","130","93","25","1","0.0","58.60000000000002","2.771","290","93","242","5.75","65421","76","12.75",
"859363769","626406280","159515721","57.51","58.60000000000002","2.762","73.0","39.5","252.0","9.25","50.56","795.0","300","131","93","25","1","0.5","58.60000000000002","2.762","283","92","238","5.625","65421","75","13.25",
"859363770","626406650","159515419","61.35","58.60000000000002","2.846","74.0","39.75","255.0","9.25","50.56","794.0","300","132","93","25","1","0.0","58.60000000000002","2.846","287","93","234","5.75","65421","76","13.5",
"859363771","626407014","159515214","64.93","58.39999999999998","3.004","74.0","40.0","258.0","9.15","50.43","801.0","300","133","92","25","1","0.5","58.39999999999998","3.004","292","93","234","5.875","65421","77","13.375",
"859363772","626407306","159514954","68.03","58.60000000000002","3.098","74.0","40.0","257.0","8.78","50.21","843.0","300","134","93","25","1","0.0","58.60000000000002","3.098","293","90","234","6.0","65421","78","13.25",
"859363773","626407370","159514020","72.81","58.60000000000002","3.098","73.0","40.0","257.0","8.59","50.12","861.0","300","135","93","25","1","0.0","58.60000000000002","3.098","286","92","242","5.75","65421","76","12.875",
"859363774","626407641","159513489","76.73","58.60000000000002","3.098","73.0","40.0","257.0","8.46","50.12","873.0","300","136","93","25","1","0.0","58.60000000000002","3.098","287","93","242","5.75","65421","76","12.75",
"859363775","626407934","159513033","80.5","58.60000000000002","3.219","73.0","40.5","259.0","8.18","50.12","890.0","300","136","93","25","1","0.0","58.60000000000002","3.219","288","93","240","5.625","65421","75","13.0",
"859363776","626408144","159512426","84.44","58.799999999999955","3.256","72.2","40.5","260.0","7.9","50.12","909.0","300","136","93","25","1","0.5","58.799999999999955","3.256","289","94","240","5.625","65421","75","12.875",
"859363777","626408357","159511834","88.31","58.799999999999955","3.256","71.2","40.5","259.0","7.81","50.03","923.0","300","137","93","25","1","0.5","58.799999999999955","3.256","281","94","238","5.5","65421","74","13.25",
"859363778","626408640","159511446","91.75","58.799999999999955","3.247","71.2","40.5","259.0","7.68","50.03","933.0","300","138","93","25","1","0.5","58.799999999999955","3.247","281","94","238","5.5","65421","74","13.25",
"859363779","626408939","159511125","95.07","58.799999999999955","3.219","71.2","40.5","259.0","7.5","49.93","953.0","300","139","93","25","1","0.5","58.799999999999955","3.219","280","93","240","5.75","65421","76","13.0",
"859363780","626409209","159510579","99.0","58.799999999999955","3.21","72.2","40.25","259.0","7.4","49.84","975.0","300","139","93","25","1","0.0","58.799999999999955","3.21","279","94","240","5.625","65421","75","12.875",
"859363781","626409481","159510076","102.7","58.799999999999955","3.21","72.2","39.5","256.0","7.31","49.84","972.0","300","140","93","25","1","0.0","58.799999999999955","3.21","279","93","244","5.625","65421","75","12.5",
"859363782","626409754","159509780","105.73","59.0","3.228","72.2","40.25","261.0","7.21","49.93","980.0","300","139","92","25","1","0.5","59.0","3.228","275","91","242","5.625","65421","75","12.5",
"859363783","626409980","159509389","108.38","59.200000000000045","3.228","72.2","40.25","261.0","7.12","49.93","987.0","300","140","92","25","1","0.5","59.200000000000045","3.228","279","93","240","5.625","65421","75","12.75",
"859363784","626410274","159509246","111.21","59.200000000000045","3.191","71.2","39.75","258.0","7.12","49.93","988.0","300","140","92","25","1","0.0","59.200000000000045","3.191","272","92","242","5.875","65421","76","13.0",
"859363785","626410573","159509050","114.16","59.39999999999998","3.163","71.2","39.75","258.0","7.12","49.93","988.0","300","141","92","25","1","0.0","59.39999999999998","3.163","277","93","242","5.875","65421","77","12.875",
"859363786","626410864","159508772","117.23","59.39999999999998","3.126","71.2","39.5","256.0","7.12","50.31","981.0","300","141","92","25","1","0.5","59.39999999999998","3.126","275","93","252","5.875","65421","77","12.875",
"859363787","626411093","159508447","119.98","59.60000000000002","3.126","70.2","39.25","254.0","7.12","50.31","981.0","300","141","92","25","1","0.5","59.60000000000002","3.126","277","92","250","5.625","65421","74","12.5",
"859363788","626411204","159507892","123.09","59.60000000000002","3.126","70.2","39.5","255.0","7.12","50.31","963.0","300","141","93","25","1","0.0","59.60000000000002","3.126","282","94","250","5.5","65422","74","12.5",
"859363789","626411351","159507403","126.1","59.39999999999998","3.088","70.2","40.25","259.0","7.12","50.31","965.0","300","141","93","25","1","0.0","59.39999999999998","3.088","287","95","246","5.5","65422","74","12.75",
"859363790","626411555","159506938","129.26","59.39999999999998","3.07","70.2","40.25","259.0","7.12","50.31","962.0","300","142","93","24","1","0.0","59.39999999999998","3.07","293","95","244","5.5","65422","74","12.75",
"859363791","626411779","159506297","133.25","59.39999999999998","3.06","70.2","40.0","258.0","7.12","50.31","958.0","300","142","93","24","1","0.0","59.39999999999998","3.06","295","92","244","5.5","65422","74","12.625",
"859363792","626412042","159505906","136.52","59.39999999999998","3.06","69.2","40.0","257.0","7.03","50.31","951.0","300","143","93","24","1","0.0","59.39999999999998","3.06","298","93","242","5.625","65422","75","12.875",
"859363793","626412280","159505386","140.06","59.60000000000002","3.116","70.2","39.75","255.0","7.03","50.31","951.0","300","142","93","24","1","0.5","59.60000000000002","3.116","296","93","242","5.625","65422","75","12.875",
"859363794","626412484","159504876","143.28","59.60000000000002","3.116","70.2","39.75","255.0","7.21","50.31","960.0","300","143","93","24","1","0.5","59.60000000000002","3.116","290","93","244","5.625","65422","75","12.875",
"859363795","626412701","159504502","146.16","59.799999999999955","3.135","71.2","40.0","259.0","7.12","50.31","976.0","300","143","93","24","1","0.0","59.799999999999955","3.135","294","93","242","5.625","65422","75","12.875",
"859363796","626412921","159504061","149.3","60.0","3.135","71.2","40.5","260.0","7.12","50.31","976.0","300","143","93","24","1","0.0","60.0","3.135","294","91","242","5.625","65422","75","12.75",
"859363797","626413186","159503658","152.64","60.0","3.107","70.2","40.5","261.0","7.12","50.31","976.0","300","142","93","24","1","0.0","60.0","3.107","298","93","242","5.625","65422","75","12.625",
"859363798","626413362","159503003","156.47","60.0","3.116","70.2","40.0","260.0","7.12","50.31","976.0","300","143","93","24","1","0.0","60.0","3.116","295","93","246","5.625","65422","75","12.5",
"859363799","626413593","159502536","159.81","60.0","3.116","71.2","40.0","259.0","7.12","50.31","973.0","300","143","93","24","1","0.0","60.0","3.116","295","93","242","5.5","65422","74","12.625",
"859363800","626413878","159502187","163.11","60.0","3.126","71.2","40.5","260.0","7.12","50.31","973.0","300","143","93","24","1","0.0","60.0","3.126","299","92","244","5.625","65422","75","12.5",
"859363801","626414130","159501711","166.62","59.799999999999955","3.135","71.2","40.5","262.0","7.03","50.31","975.0","300","144","93","24","1","0.0","59.799999999999955","3.135","295","92","248","5.5","65422","74","12.5",
"859363802","626414401","159501349","169.85","59.799999999999955","3.135","71.2","40.75","265.0","7.03","50.31","975.0","300","144","92","24","1","0.0","59.799999999999955","3.135","290","92","248","5.625","65422","74","12.25",
"859363803","626414661","159500987","172.99","59.799999999999955","3.144","70.2","40.75","265.0","7.03","50.21","995.0","300","143","92","24","1","0.0","59.799999999999955","3.144","289","92","250","5.625","65422","74","12.25",
"859363804","626414911","159500616","176.1","60.0","3.144","70.2","40.75","265.0","6.81","50.09","994.0","300","143","92","24","1","0.0","60.0","3.144","292","92","250","5.5","65422","74","11.875",
"859363805","626415141","159500159","179.41","60.200000000000045","3.144","69.2","40.25","260.0","6.81","50.21","992.0","300","143","92","24","1","0.5","60.200000000000045","3.144","293","92","252","5.5","65423","74","11.875",
"859363806","626415354","159499731","182.51","60.39999999999998","3.154","69.2","40.25","260.0","6.81","50.21","1003.0","300","143","92","24","1","0.5","60.39999999999998","3.154","294","93","252","5.5","65423","74","12.375",
"859363807","626415547","159499285","185.51","60.799999999999955","3.154","70.2","39.5","258.0","6.81","50.21","1003.0","300","145","91","24","1","0.5","60.799999999999955","3.154","291","93","248","5.5","65423","74","12.375",
"859363808","626415769","159498942","188.34","61.0","3.144","70.2","39.5","260.0","6.81","50.21","1003.0","300","145","91","24","1","0.0","61.0","3.144","284","91","248","5.875","65423","76","12.625",
"859363809","626415985","159498511","191.47","61.39999999999998","3.135","71.2","39.5","258.0","6.9","50.21","1008.0","300","144","91","24","1","0.5","61.39999999999998","3.135","273","89","252","5.75","65423","75","13.0",
"859363810","626416173","159498029","194.68","61.60000000000002","3.126","72.2","39.5","259.0","7.12","50.21","1000.0","300","144","91","24","1","0.5","61.60000000000002","3.126","275","91","264","5.5","65423","73","12.0",
"859363811","626416400","159497610","197.86","61.799999999999955","3.126","75.0","39.25","257.0","7.21","50.12","999.0","300","145","91","24","1","0.5","61.799999999999955","3.126","282","92","260","5.375","65423","72","12.25",
"859363812","626416610","159497050","201.52","61.799999999999955","3.126","74.0","39.25","256.0","7.21","50.12","999.0","300","145","91","24","1","0.5","61.799999999999955","3.126","282","92","260","5.375","65423","72","12.25",
"859363813","626416844","159496544","205.1","61.799999999999955","3.126","73.0","39.25","256.0","7.12","50.31","984.0","300","145","91","23","1","0.5","61.799999999999955","3.126","280","91","250","5.625","65423","74","12.875",
"859363814","626417068","159496072","208.45","61.799999999999955","3.135","73.0","39.0","255.0","7.12","50.43","987.0","300","146","91","23","1","0.5","61.799999999999955","3.135","293","91","248","5.625","65423","74","12.875",
"859363815","626417294","159495691","211.47","61.60000000000002","3.144","73.0","39.25","258.0","7.12","50.53","986.0","300","147","91","23","1","0.5","61.60000000000002","3.144","296","92","252","6.0","65423","77","12.625",
"859363816","626417445","159495207","214.53","61.60000000000002","3.144","74.0","39.25","261.0","7.12","50.62","1202.0","300","147","89","23","1","0.5","61.60000000000002","3.144","292","92","252","5.75","65423","75","12.125",
"859363817","626417564","159494595","218.06","61.60000000000002","3.144","97.5","38.5","268.0","7.31","50.62","1221.0","300","147","76","23","1","0.0","61.60000000000002","3.144","293","85","252","5.5","65424","73","12.625",
"859363818","626417727","159494038","221.51","61.60000000000002","3.135","100.5","38.5","270.0","7.68","50.37","1117.0","300","147","82","23","1","0.5","61.60000000000002","3.135","289","78","248","6.0","65424","76","13.75",
"859363819","626417950","159493651","224.51","61.60000000000002","3.107","94.5","37.25","266.0","7.81","50.28","1109.0","300","147","84","23","1","0.0","61.60000000000002","3.107","290","78","256","6.0","65424","76","13.75",
"859363820","626418213","159493338","227.52","61.799999999999955","3.079","94.5","35.75","257.0","8.0","50.18","1094.0","300","147","85","23","1","0.5","61.799999999999955","3.079","281","82","284","7.75","65424","85","11.75",
"859363821","626418421","159492886","230.64","61.799999999999955","3.032","103.5","36.75","264.0","8.18","50.09","1126.0","300","148","84","23","1","0.0","61.799999999999955","3.032","285","84","278","7.375","65424","82","11.875",
"859363822","626418614","159492671","232.78","61.799999999999955","3.014","100.5","37.5","269.0","7.68","50.09","1241.0","300","148","83","23","1","0.0","61.799999999999955","3.014","286","85","270","7.125","65424","80","12.0",
"859363823","626418733","159492451","234.27","62.0","2.986","93.7","38.0","280.0","7.68","50.09","1241.0","300","148","77","23","1","0.0","62.0","2.986","285","80","266","6.75","65424","79","12.375",
"859363861","626419234","159491153","235.85","61.799999999999955","0.0","11.5","42.25","781.0","2.62","49.15","433.0","300","123","38","22","1","0.5","61.799999999999955","0.0","0","0","258","7.125","65424","0","0.0",
"859363862","626419364","159491377","237.51","61.799999999999955","1.008","65.2","38.75","246.0","4.0","49.37","423.0","300","126","76","22","1","0.0","61.799999999999955","1.008","0","0","258","7.125","65424","0","0.0",
"859363863","626419691","159491598","240.81","61.799999999999955","1.204","79.0","36.5","230.0","18.06","49.37","417.0","300","128","91","22","1","0.0","61.799999999999955","1.204","0","0","258","7.125","65424","0","0.0",
"859363864","626420030","159491834","244.23","61.60000000000002","1.997","78.0","36.5","236.0","15.12","49.78","544.0","300","131","91","22","1","0.0","61.60000000000002","1.997","0","0","258","7.125","65424","0","0.0",
"859363865","626420299","159491997","246.92","61.60000000000002","3.023","77.0","37.5","243.0","14.15","49.96","610.0","300","132","91","22","1","0.5","61.60000000000002","3.023","0","0","258","7.125","65424","0","0.0",
"859363866","626420619","159492220","250.15","61.39999999999998","3.023","78.0","36.75","242.0","12.28","50.21","1030.0","300","133","91","22","1","0.0","61.39999999999998","3.023","0","0","0","0.0","0","0","0.0",
"859363867","626420961","159492418","253.53","61.39999999999998","3.098","79.0","36.75","242.0","9.75","50.09","995.0","300","133","91","22","1","0.0","61.39999999999998","3.098","0","0","258","7.125","65424","0","0.0",
"859363868","626421342","159492642","257.31","61.39999999999998","3.098","76.0","37.5","244.0","8.87","50.21","978.0","300","133","92","22","1","0.0","61.39999999999998","3.098","0","0","258","7.125","65424","0","0.0",
"859363869","626421730","159492882","261.17","61.39999999999998","3.126","75.0","37.75","245.0","8.28","50.21","969.0","300","133","92","22","1","0.5","61.39999999999998","3.126","0","0","258","7.125","65424","0","0.0",
"859363870","626422114","159493086","264.95","61.60000000000002","3.331","73.0","37.5","241.0","8.09","50.21","966.0","300","134","94","22","1","0.5","61.60000000000002","3.331","0","37","0","0.0","65425","0","0.0",
"859363871","626422528","159493292","268.98","61.60000000000002","3.415","74.0","37.5","241.0","7.9","50.12","988.0","300","135","94","22","1","0.5","61.60000000000002","3.415","16","50","0","0.0","65425","16","0.0",
"859363872","626422903","159493463","272.61","61.60000000000002","3.452","79.0","38.25","245.0","7.81","50.12","1012.0","300","135","94","22","1","0.0","61.60000000000002","3.452","41","95","56","0.0","65425","41","0.0",
"859363873","626423253","159493675","276.09","61.60000000000002","3.499","79.0","38.25","245.0","7.5","50.12","1053.0","300","135","93","22","1","0.5","61.60000000000002","3.499","346","92","234","8.875","65425","104","13.125",
"859363874","626423537","159493866","278.95","61.60000000000002","3.499","78.0","38.5","248.0","7.4","50.12","1065.0","300","136","93","22","1","0.5","61.60000000000002","3.499","319","92","234","8.875","65425","104","13.125",
"859363875","626423797","159494054","281.6","61.39999999999998","3.434","79.0","38.5","250.0","7.31","50.12","1090.0","300","137","93","22","1","0.0","61.39999999999998","3.434","320","92","234","5.875","65425","77","13.25",
"859363876","626424078","159494249","284.44","61.200000000000045","3.266","79.0","37.75","245.0","7.21","50.12","1084.0","300","137","92","22","1","0.0","61.200000000000045","3.266","321","93","234","5.875","65425","77","13.125",
"859363877","626424407","159494466","287.75","61.200000000000045","3.154","78.0","37.0","242.0","7.21","50.21","1070.0","300","138","92","22","1","0.5","61.200000000000045","3.154","312","91","232","5.875","65425","77","13.125",
"859363878","626424782","159494664","291.42","61.200000000000045","3.154","78.0","37.75","245.0","7.31","50.34","1052.0","300","138","92","22","1","0.5","61.200000000000045","3.154","318","91","230","6.25","65425","80","12.5",
"859363879","626425140","159494863","294.95","61.200000000000045","3.163","79.0","38.0","246.0","7.4","50.34","1030.0","300","140","93","22","1","0.0","61.200000000000045","3.163","314","94","230","6.25","65425","79","12.375",
"859363880","626425507","159495073","298.58","61.39999999999998","3.2","77.0","38.25","248.0","7.31","50.5","1027.0","300","139","92","22","1","0.5","61.39999999999998","3.2","308","92","228","6.25","65425","80","13.0",
"859363881","626425887","159495280","302.31","61.60000000000002","3.219","77.0","38.25","249.0","7.31","50.5","1027.0","300","140","92","22","1","0.5","61.60000000000002","3.219","292","91","228","6.25","65425","79","13.375",
"859363882","626426342","159495459","306.67","61.60000000000002","3.247","77.0","37.0","241.0","7.21","50.37","1040.0","300","140","92","22","1","0.5","61.60000000000002","3.247","286","91","234","6.25","65425","79","13.375",
"859363883","626426787","159495637","310.94","61.799999999999955","3.256","76.0","37.75","243.0","7.03","50.37","1042.0","300","142","92","22","1","0.5","61.799999999999955","3.256","282","92","238","6.0","65425","78","13.0",
"859363884","626427208","159495805","314.98","61.60000000000002","3.312","75.0","38.75","247.0","7.03","50.37","1048.0","300","142","93","22","1","0.0","61.60000000000002","3.312","288","92","238","6.0","65425","77","12.625",
"859363885","626427575","159495984","318.55","61.60000000000002","3.359","75.0","39.0","250.0","6.81","50.37","1073.0","300","143","93","22","1","0.0","61.60000000000002","3.359","287","93","234","6.0","65425","77","13.125",
"859363886","626427931","159496081","321.9","61.60000000000002","3.378","75.0","39.75","256.0","6.71","50.28","1093.0","300","144","92","22","1","0.5","61.60000000000002","3.378","288","93","234","6.0","65425","77","13.25",
"859363887","626428298","159496300","325.55","61.39999999999998","3.378","75.0","39.5","257.0","6.71","50.28","1109.0","300","144","92","22","1","0.0","61.39999999999998","3.378","286","93","236","5.875","65425","77","13.0",
"859363888","626428646","159496555","329.1","61.39999999999998","3.387","75.0","40.0","261.0","6.62","50.28","1115.0","300","144","92","22","1","0.0","61.39999999999998","3.387","279","90","236","5.875","65425","77","13.125",
"859363889","626428925","159496751","331.93","61.39999999999998","3.387","75.0","39.75","259.0","6.62","50.28","1121.0","300","144","91","22","1","0.5","61.39999999999998","3.387","277","91","238","5.875","65425","76","12.875",
"859363890","626429260","159496942","335.23","61.200000000000045","3.387","75.0","40.0","260.0","6.62","50.28","1110.0","300","145","92","22","1","0.0","61.200000000000045","3.387","277","92","238","6.25","65425","79","12.875",
"859363891","626429622","159497128","338.78","61.200000000000045","3.322","75.0","39.75","257.0","6.53","50.18","1110.0","300","145","92","22","1","0.5","61.200000000000045","3.322","268","92","240","6.0","65425","77","12.875",
"859363892","626430024","159497374","342.77","61.200000000000045","3.331","74.0","39.5","255.0","6.62","50.18","1108.0","300","144","92","22","1","0.5","61.200000000000045","3.331","262","93","238","5.875","65425","76","13.0",
"859363893","626430440","159497600","346.86","61.200000000000045","3.331","74.0","39.5","255.0","6.62","50.28","1095.0","300","145","92","22","1","0.5","61.200000000000045","3.331","271","93","238","5.875","65425","77","13.0",
"859363894","626430852","159497842","350.94","61.39999999999998","3.35","74.0","39.5","257.0","6.62","50.28","1089.0","300","145","92","22","1","0.0","61.39999999999998","3.35","269","91","238","6.0","65424","77","13.125",
"859363895","626431245","159498043","354.78","61.60000000000002","3.378","75.0","39.75","259.0","6.62","50.28","1092.0","300","145","92","22","1","0.0","61.60000000000002","3.378","268","91","240","6.125","65424","78","12.875",
"859363896","626431647","159498277","358.76","61.799999999999955","3.396","75.0","40.0","260.0","6.62","50.18","1099.0","300","145","92","22","1","0.0","61.799999999999955","3.396","267","91","242","6.125","65424","78","12.875",
"859363897","626432059","159498561","362.92","61.799999999999955","3.406","75.0","40.0","261.0","6.62","50.09","1102.0","300","144","92","22","1","0.0","61.799999999999955","3.406","265","92","242","5.875","65424","77","12.625",
"859363898","626432487","159498784","367.11","61.799999999999955","3.424","75.0","40.25","261.0","6.62","50.0","1104.0","300","145","92","22","1","0.0","61.799999999999955","3.424","263","92","242","5.875","65424","77","12.625",
"859363899","626432883","159498980","370.97","61.799999999999955","3.452","75.0","39.75","258.0","6.53","50.0","1112.0","300","144","92","22","1","0.0","61.799999999999955","3.452","261","92","240","6.0","65424","77","12.875",
"859363900","626433261","159499169","374.66","61.799999999999955","3.471","74.0","40.0","260.0","6.43","50.0","1127.0","300","145","92","22","1","0.0","61.799999999999955","3.471","261","92","238","6.0","65424","78","12.875",
"859363901","626433614","159499354","378.11","61.60000000000002","3.49","74.0","40.25","261.0","6.43","49.87","1130.0","300","145","92","22","1","0.0","61.60000000000002","3.49","256","93","238","6.0","65424","77","12.875",
"859363902","626433940","159499521","381.3","61.39999999999998","3.499","74.0","40.25","261.0","6.34","49.87","1132.0","300","144","92","21","1","0.0","61.39999999999998","3.499","252","92","242","5.875","65424","77","12.625",
"859363903","626434341","159499778","385.3","61.39999999999998","3.499","73.0","39.75","256.0","6.34","49.87","1132.0","300","144","92","21","1","0.5","61.39999999999998","3.499","247","92","242","5.875","65424","76","12.75",
"859363904","626434709","159499977","388.92","61.0","3.499","74.0","39.75","257.0","6.34","49.87","1135.0","300","144","92","21","1","0.5","61.0","3.499","252","93","242","5.75","65424","76","12.75",
"859363905","626435094","159500260","392.85","61.0","3.508","75.0","39.5","256.0","6.34","49.78","1140.0","300","144","92","21","1","0.0","61.0","3.508","252","92","240","5.75","65424","76","12.625",
"859363906","626435392","159500414","395.76","60.799999999999955","3.527","75.0","39.5","256.0","6.25","49.65","1137.0","300","144","92","21","1","0.0","60.799999999999955","3.527","255","91","236","5.875","65424","77","13.0",
"859363907","626435671","159500567","398.51","60.799999999999955","3.527","73.0","39.75","257.0","6.25","49.65","1137.0","300","143","92","21","1","0.5","60.799999999999955","3.527","259","92","234","6.0","65424","78","13.125",
"859363908","626435923","159500714","401.0","60.799999999999955","3.527","74.0","39.5","256.0","6.25","49.56","1152.0","300","142","92","21","1","0.0","60.799999999999955","3.527","265","92","234","6.0","65424","78","13.125",
