record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"859801511","626399699","159517189","0.3","57.39999999999998","0.0","100","65","61","25","0.0","57.39999999999998","0.0",
"859801512","626399656","159517119","0.76","57.39999999999998","0.0","100","65","61","25","0.0","57.39999999999998","0.0",
"859801513","626399682","159517002","1.45","57.799999999999955","0.737","100","65","61","25","0.0","57.799999999999955","0.737","0","0","0","0.0",
"859801514","626399654","159516822","2.16","57.799999999999955","0.83","100","65","84","25","0.5","57.799999999999955","0.83","0","0","0","0.0",
"859801515","626399657","159516600","3.34","57.799999999999955","1.026","100","65","84","25","0.5","57.799999999999955","1.026","0","0","0","0.0","65459","0","0.0",
"859801516","626399676","159516411","4.41","57.60000000000002","1.456","100","71","87","25","0.0","57.60000000000002","1.456","0","0","0","0.0","65459","0","0.0",
"859801517","626399615","159516142","5.82","57.39999999999998","1.605","100","75","87","25","0.0","57.39999999999998","1.605","0","0","0","0.0","65458","0","0.0",
"859801518","626399597","159515795","7.75","57.39999999999998","1.661","100","77","88","25","0.5","57.39999999999998","1.661","41","92","0","0.0","65458","41","0.0",
"859801519","626399616","159515499","9.44","57.39999999999998","1.754","100","77","90","25","0.0","57.39999999999998","1.754","255","91","240","0.0","65458","41","12.5",
"859801520","626399642","159515166","11.36","57.39999999999998","1.838","100","80","91","25","0.0","57.39999999999998","1.838","300","91","240","6.125","65458","78","12.625",
"859801521","626399769","159514826","13.56","57.200000000000045","1.838","100","83","91","25","0.0","57.200000000000045","1.838","301","89","238","6.125","65459","78","12.5",
"859801522","626400002","159514429","16.58","57.200000000000045","1.875","100","85","90","25","0.0","57.200000000000045","1.875","294","89","254","6.25","65459","78","11.375",
"859801523","626400046","159513871","19.39","57.200000000000045","1.922","100","89","90","25","0.0","57.200000000000045","1.922","285","89","256","6.0","65459","76","11.625",
"859801524","626400313","159513492","22.69","57.200000000000045","2.053","100","91","89","25","0.0","57.200000000000045","2.053","276","89","256","6.0","65459","76","12.0",
"859801525","626400559","159513115","25.81","57.39999999999998","2.109","100","91","89","25","0.0","57.39999999999998","2.109","285","93","256","6.0","65459","76","12.0",
"859801526","626400830","159512754","29.01","57.39999999999998","2.137","100","91","89","25","0.0","57.39999999999998","2.137","283","89","256","6.0","65459","76","12.0",
"859801527","626400978","159512336","31.44","57.39999999999998","2.165","100","94","89","25","0.0","57.39999999999998","2.165","285","88","258","6.0","65459","76","11.875",
"859801528","626400974","159512033","31.44","57.39999999999998","2.193","100","96","90","25","0.0","57.39999999999998","2.193","285","87","260","6.0","65459","76","11.75",
"859801529","626401245","159512118","32.95","57.60000000000002","2.211","100","98","90","25","0.0","57.60000000000002","2.211","278","87","264","6.125","65458","77","11.5",
"859801530","626401362","159512307","34.39","57.60000000000002","2.211","100","99","90","25","0.0","57.60000000000002","2.211","280","89","266","6.125","65458","76","11.375",
"859801531","626401440","159512491","35.66","57.60000000000002","2.193","100","99","89","25","0.0","57.60000000000002","2.193","280","88","266","6.125","65459","76","11.375",
"859801532","626401488","159512550","36.18","57.60000000000002","2.165","100","99","89","25","0.0","57.60000000000002","2.165","281","87","260","6.0","65459","75","11.75",
"859801533","626401564","159512616","36.18","57.60000000000002","2.118","100","100","89","25","0.0","57.60000000000002","2.118","276","90","254","6.125","65459","77","12.5",
"859801534","626401710","159512741","36.6","57.39999999999998","1.978","100","104","88","25","0.0","57.39999999999998","1.978","265","89","264","5.875","65459","75","11.875",
"859801535","626401781","159512915","37.47","57.39999999999998","1.745","100","107","88","25","0.0","57.39999999999998","1.745","266","89","262","5.625","65459","74","11.75",
"859801536","626401886","159513098","38.73","57.200000000000045","1.717","100","108","88","25","0.0","57.200000000000045","1.717","256","91","260","5.625","65459","73","12.375",
"859801537","626402066","159513244","40.53","57.200000000000045","1.53","100","111","89","25","0.0","57.200000000000045","1.53","257","89","260","5.75","65459","74","12.375",
