record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"859094947","626408431","159506661","100.3","58.39999999999998","2.725","100","135","91","24","0.0","58.39999999999998","2.725","276","90","242","5.75","65533","76","12.875",
"859094948","626408588","159506178","103.33","58.39999999999998","2.734","100","138","91","24","0.0","58.39999999999998","2.734","274","91","242","6.0","65533","77","12.75",
"859094949","626408757","159505670","106.56","58.39999999999998","2.743","100","136","91","24","0.0","58.39999999999998","2.743","279","91","244","6.0","65534","77","12.625",
"859094950","626408934","159505162","109.84","58.39999999999998","2.743","100","136","91","24","0.0","58.39999999999998","2.743","278","90","244","6.0","65534","77","12.625",
"859094951","626409124","159504599","113.47","58.200000000000045","2.762","100","134","91","24","0.0","58.200000000000045","2.762","282","90","244","6.0","65534","77","12.625",
"859094952","626409315","159504085","116.85","58.200000000000045","2.771","100","135","91","24","0.0","58.200000000000045","2.771","276","90","244","6.125","65534","78","12.875",
"859094953","626409491","159503571","120.18","58.200000000000045","2.79","100","133","91","24","0.0","58.200000000000045","2.79","273","90","244","6.25","65534","78","13.0",
"859094954","626409687","159503119","123.32","58.200000000000045","2.799","100","131","90","24","0.0","58.200000000000045","2.799","265","90","248","6.125","65534","78","12.75",
"859094955","626409889","159502665","126.5","58.200000000000045","2.818","100","134","90","24","0.0","58.200000000000045","2.818","266","89","248","6.125","65534","77","12.375",
"859094956","626410073","159502212","129.57","58.200000000000045","2.827","100","137","90","24","0.0","58.200000000000045","2.827","261","89","254","6.125","65534","77","12.375",
"859094957","626410227","159501773","132.42","58.200000000000045","2.837","100","138","90","24","0.0","58.200000000000045","2.837","273","88","254","5.875","65534","76","12.5",
"859094958","626410373","159501331","135.22","58.39999999999998","2.846","100","136","90","24","0.0","58.39999999999998","2.846","280","90","248","6.125","65534","78","12.5",
"859094959","626410541","159500910","138.03","58.39999999999998","2.846","100","134","90","24","0.0","58.39999999999998","2.846","276","90","250","6.125","65534","77","12.375",
"859094960","626410718","159500469","141.0","58.39999999999998","2.846","100","139","90","24","0.0","58.39999999999998","2.846","282","90","248","6.0","65534","77","12.5",
"859094961","626410918","159499990","144.27","58.39999999999998","2.846","100","139","90","23","0.0","58.39999999999998","2.846","282","90","246","6.0","65534","77","12.5",
"859094962","626411134","159499531","147.54","58.39999999999998","2.846","100","142","90","23","0.0","58.39999999999998","2.846","283","91","246","6.0","65534","77","12.625",
"859094963","626411367","159499126","150.66","58.39999999999998","2.855","100","142","90","23","0.0","58.39999999999998","2.855","286","91","248","6.0","65534","77","12.625",
"859094964","626411646","159498879","153.57","58.60000000000002","2.865","100","144","90","23","0.0","58.60000000000002","2.865","283","88","256","6.0","65534","76","12.0",
"859094965","626411951","159498808","156.41","58.60000000000002","2.874","100","143","90","23","0.0","58.60000000000002","2.874","288","88","258","6.125","65534","77","11.75",
"859094966","626412245","159498729","159.18","58.60000000000002","2.874","100","140","90","23","0.0","58.60000000000002","2.874","285","89","262","6.125","65534","77","11.5",
"859094967","626412516","159498497","162.04","58.799999999999955","2.874","100","138","90","23","0.0","58.799999999999955","2.874","286","86","266","6.0","65534","75","11.125",
"859094968","626412775","159498124","165.25","59.0","2.874","100","137","89","23","0.0","59.0","2.874","283","86","270","6.0","65534","75","11.125",
"859094969","626413125","159497802","168.97","59.200000000000045","2.874","100","138","88","23","0.0","59.200000000000045","2.874","283","87","268","6.0","65534","75","11.75",
"859094970","626413423","159497466","172.33","59.39999999999998","2.883","100","135","88","23","0.0","59.39999999999998","2.883","288","90","268","6.125","65534","76","11.875",
"859094971","626413700","159497130","175.54","59.39999999999998","2.893","100","137","88","23","0.0","59.39999999999998","2.893","294","89","268","5.875","65534","74","12.75",
"859094972","626413948","159496734","178.77","59.799999999999955","2.902","100","138","88","23","0.0","59.799999999999955","2.902","304","89","256","6.25","65534","78","12.0",
"859094973","626414175","159496301","182.02","59.799999999999955","2.902","100","142","88","23","0.0","59.799999999999955","2.902","301","89","258","6.25","65534","78","12.0",
"859094974","626414413","159495862","185.36","60.0","2.921","100","140","89","23","0.0","60.0","2.921","305","88","258","6.0","0","76","12.375",
"859094975","626414654","159495389","188.85","60.0","2.921","100","139","89","23","0.0","60.0","2.921","311","88","260","6.0","0","76","12.375",
"859094976","626414905","159494929","192.34","60.39999999999998","2.93","100","141","90","23","0.0","60.39999999999998","2.93","316","89","258","5.875","0","75","12.375",
"859094977","626415145","159494480","195.68","60.39999999999998","2.939","100","142","90","23","0.0","60.39999999999998","2.939","321","89","254","5.875","0","76","12.375",
"859094978","626415396","159494151","198.62","60.799999999999955","2.948","100","143","90","23","0.0","60.799999999999955","2.948","328","90","254","6.0","0","76","12.125",
"859094979","626415678","159493946","201.43","60.799999999999955","2.958","300","141","90","23","0.0","60.799999999999955","2.958","323","87","258","6.125","0","77","12.125",
"859094980","626415951","159493834","204.03","60.799999999999955","2.967","300","141","89","23","0.0","60.799999999999955","2.967","320","87","258","6.125","0","77","12.125",
"859094981","626416220","159493755","206.57","60.60000000000002","2.967","300","140","89","22","0.0","60.60000000000002","2.967","322","89","258","6.125","0","77","12.25",
"859094982","626416220","159493755","206.57","60.60000000000002","2.958","300","138","89","22","0.0","60.60000000000002","2.958","321","89","260","6.125","0","77","12.25",
"859094983","626416809","159493562","212.17","60.799999999999955","2.948","300","138","88","22","0.0","60.799999999999955","2.948","323","88","256","6.125","0","77","12.0",
"859094984","626417125","159493457","215.18","60.799999999999955","2.948","300","137","88","22","0.0","60.799999999999955","2.948","323","87","256","6.0","0","76","12.25",
"859094985","626417405","159493340","217.87","61.0","2.948","300","136","88","22","0.0","61.0","2.948","318","84","254","6.125","0","77","12.25",
"859094986","626417639","159493237","220.13","61.0","2.948","300","138","88","22","0.5","61.0","2.948","310","84","258","6.125","0","77","12.25",
"859094987","626417887","159493187","222.45","61.0","2.948","300","141","88","22","0.5","61.0","2.948","305","81","258","6.75","0","80","12.5",
"859094988","626418152","159493172","224.92","61.0","2.921","300","147","87","22","0.5","61.0","2.921","264","81","282","7.375","0","83","13.125",
"859094989","626418489","159493218","228.08","61.200000000000045","2.902","300","150","86","22","0.5","61.200000000000045","2.902","267","81","292","7.375","0","83","13.125",
"859094990","626418833","159493346","231.37","61.200000000000045","2.893","300","150","83","22","0.5","61.200000000000045","2.893","270","86","286","7.0","0","79","11.375",
"859094991","626419087","159493484","233.86","61.200000000000045","2.893","300","150","83","22","0.5","61.200000000000045","2.893","280","86","264","7.0","0","79","11.375",
"859094992","626419412","159493675","237.08","61.200000000000045","2.893","300","149","83","22","0.5","61.200000000000045","2.893","289","86","258","7.0","0","79","11.375",
"859094993","626419412","159493675","237.08","61.200000000000045","2.911","300","148","86","22","0.5","61.200000000000045","2.911","302","88","244","6.375","0","79","12.25",
"859094994","626420098","159494041","243.81","61.200000000000045","2.911","300","147","87","22","0.0","61.200000000000045","2.911","299","88","244","6.375","0","79","12.25",
"859094995","626420500","159494224","247.7","61.200000000000045","2.939","300","146","88","22","0.0","61.200000000000045","2.939","292","88","250","6.625","0","80","12.125",
"859094996","626421848","159493653","260.1","61.200000000000045","2.976","300","145","88","22","0.0","61.200000000000045","2.976","286","88","250","6.5","0","79","12.375",
"859094997","626422394","159493759","265.19","61.39999999999998","3.023","300","145","88","22","0.0","61.39999999999998","3.023","273","89","250","6.25","0","78","12.625",
"859094998","626422838","159493920","269.42","61.39999999999998","3.135","300","145","88","22","0.0","61.39999999999998","3.135","276","88","250","6.375","0","78","12.25",
"859094999","626423124","159494089","272.25","61.200000000000045","3.564","300","145","89","22","0.0","61.200000000000045","3.564","276","88","250","6.375","0","78","12.25",
"859095000","626423504","159494244","275.9","61.200000000000045","3.564","300","145","89","22","0.0","61.200000000000045","3.564","270","88","250","6.375","0","78","12.125",
"859095001","626423751","159494431","278.43","61.0","3.359","300","145","89","22","0.0","61.0","3.359","264","89","254","6.375","0","78","12.25",
"859095002","626423751","159494431","278.43","61.0","3.126","300","145","89","22","0.0","61.0","3.126","263","88","254","6.25","0","77","12.25",
"859095003","626424194","159494512","282.64","61.0","3.023","300","145","88","22","0.0","61.0","3.023","268","90","252","6.125","0","77","12.375",
"859095004","626424325","159494584","283.93","61.0","2.603","300","145","89","22","0.0","61.0","2.603","269","90","254","6.125","0","77","12.375",
"859095005","626424532","159494663","285.91","60.799999999999955","2.51","300","145","88","21","0.0","60.799999999999955","2.51","250","79","254","6.5","0","79","13.0",
"859095006","626424785","159494742","288.31","61.0","2.221","300","145","86","21","0.5","61.0","2.221","230","67","270","7.0","0","82","13.125",
"859095007","626425055","159494889","290.96","61.0","2.221","300","146","83","21","0.5","61.0","2.221","218","82","276","7.5","0","83","13.5",
"859095008","626425335","159495060","293.74","61.0","2.435","300","146","83","21","0.5","61.0","2.435","258","82","272","7.5","0","83","13.5",
"859095009","626425639","159495263","296.81","61.200000000000045","2.547","300","146","83","21","0.5","61.200000000000045","2.547","259","88","266","6.25","0","76","11.25",
"859095010","626425913","159495462","299.6","61.200000000000045","2.631","300","147","83","21","0.5","61.200000000000045","2.631","270","89","252","6.0","0","76","11.875",
"859095011","626426174","159495655","302.27","61.200000000000045","2.939","300","147","87","21","0.5","61.200000000000045","2.939","271","89","252","6.125","0","77","12.0",
"859095012","626426467","159495833","305.19","61.39999999999998","2.939","300","146","87","21","0.5","61.39999999999998","2.939","271","89","252","6.25","0","78","12.0",
"859095013","626426747","159496023","308.01","61.39999999999998","2.939","300","146","88","21","0.0","61.39999999999998","2.939","270","87","250","6.375","0","78","12.375",
"859095014","626427080","159496218","311.3","61.39999999999998","2.995","300","146","88","21","0.0","61.39999999999998","2.995","271","89","252","6.375","0","79","12.25",
"859095015","626427398","159496439","314.52","61.39999999999998","3.042","300","145","88","21","0.0","61.39999999999998","3.042","264","89","252","6.125","0","77","12.5",
"859095016","626427738","159496658","317.93","61.200000000000045","3.144","300","145","88","21","0.0","61.200000000000045","3.144","269","88","252","6.25","0","78","12.375",
"859095017","626428046","159496877","321.06","61.0","3.256","300","145","89","21","0.0","61.0","3.256","266","86","250","6.25","0","78","12.625",
"859095018","626428353","159497076","324.13","60.799999999999955","3.275","300","146","89","21","0.0","60.799999999999955","3.275","267","88","252","6.5","0","79","12.375",
"859095019","626428610","159497250","326.72","60.60000000000002","3.275","300","146","89","21","0.0","60.60000000000002","3.275","265","88","252","6.5","0","79","12.25",
"859095020","626428610","159497250","330.85","60.60000000000002","3.228","300","146","88","21","0.0","60.60000000000002","3.228","265","88","252","6.5","0","79","12.25",
"859095021","626429086","159498273","333.63","60.60000000000002","3.154","300","146","88","21","0.0","60.60000000000002","3.154","265","89","254","6.25","0","78","12.375",
"859095022","626429300","159498552","336.12","60.799999999999955","3.144","300","146","88","21","0.0","60.799999999999955","3.144","272","89","256","6.25","0","78","12.375",
"859095023","626429617","159498687","339.17","60.799999999999955","3.135","300","146","88","21","0.0","60.799999999999955","3.135","273","88","256","6.25","0","77","12.375",
"859095024","626429617","159498687","339.17","60.799999999999955","3.116","300","146","88","21","0.0","60.799999999999955","3.116","270","88","256","6.0","0","76","12.125",
"859095025","626430224","159498950","345.03","60.799999999999955","3.107","300","146","88","21","0.0","60.799999999999955","3.107","265","90","258","6.0","0","76","12.125",
"859095026","626430224","159498950","345.03","60.799999999999955","3.098","300","146","88","21","0.0","60.799999999999955","3.098","263","90","256","6.0","0","76","12.125",
"859095027","626430821","159499229","350.81","60.799999999999955","3.098","300","146","89","21","0.0","60.799999999999955","3.098","261","89","252","6.0","0","76","12.5",
"859095028","626431178","159499373","354.25","60.799999999999955","3.088","300","147","90","21","0.0","60.799999999999955","3.088","261","89","252","6.0","0","76","12.5",
"859095029","626431488","159499486","357.21","60.799999999999955","3.088","300","147","90","20","0.0","60.799999999999955","3.088","256","89","252","6.125","0","77","12.75",
"859095030","626431814","159499640","360.38","60.799999999999955","3.098","300","147","90","20","0.0","60.799999999999955","3.098","256","89","252","6.125","0","77","12.75",
"859095031","626432156","159499774","363.66","60.799999999999955","3.098","300","147","90","20","0.0","60.799999999999955","3.098","251","87","254","6.125","0","77","12.625",
"859095032","626432419","159499863","366.15","60.799999999999955","3.098","300","147","89","20","0.0","60.799999999999955","3.098","256","89","256","6.0","0","76","12.5",
"859095033","626432721","159499991","369.06","60.799999999999955","3.098","300","147","89","20","0.0","60.799999999999955","3.098","256","89","256","6.0","0","76","12.5",
"859095034","626433035","159500136","372.11","60.799999999999955","3.079","300","147","89","20","0.0","60.799999999999955","3.079","256","88","258","6.25","0","77","12.375",
"859095035","626433353","159500279","375.19","61.0","3.079","300","147","89","20","0.0","61.0","3.079","256","90","258","6.125","0","76","12.125",
"859095036","626433660","159500419","378.15","61.0","3.07","300","147","88","20","0.0","61.0","3.07","254","88","258","6.125","0","76","12.25",
"859095037","626433660","159500419","378.15","61.200000000000045","3.079","300","147","88","20","0.0","61.200000000000045","3.079","257","88","254","6.125","0","76","12.25",
"859095038","626434218","159500724","383.65","61.200000000000045","3.07","300","147","88","20","0.0","61.200000000000045","3.07","247","89","254","6.125","0","77","12.5",
"859095039","626434471","159500886","386.18","61.0","3.06","300","147","88","20","0.0","61.0","3.06","243","87","254","6.25","0","77","12.5",
"859095040","626434718","159501108","388.79","60.799999999999955","3.06","300","148","89","20","0.0","60.799999999999955","3.06","243","90","258","6.25","0","78","12.375",
"859095041","626434956","159501320","391.32","60.39999999999998","3.042","300","148","89","20","0.0","60.39999999999998","3.042","249","87","258","6.125","0","77","12.125",
"859095042","626435265","159501540","394.45","60.0","3.023","300","148","89","20","0.0","60.0","3.023","249","88","258","6.125","0","77","12.0",
"859095043","626435551","159501740","397.35","60.0","3.004","300","148","88","20","0.0","60.0","3.004","247","88","258","6.125","0","77","12.125",
"859095044","626435851","159501930","400.35","59.799999999999955","2.995","300","148","88","20","0.0","59.799999999999955","2.995","247","88","258","6.125","0","77","12.375",
"859095045","626436161","159502113","403.43","59.799999999999955","2.995","300","149","89","20","0.0","59.799999999999955","2.995","247","88","258","6.125","0","77","12.375",
"859095046","626436508","159502286","406.81","59.60000000000002","2.986","300","149","89","20","0.0","59.60000000000002","2.986","246","89","258","6.125","0","77","12.25",
"859095047","626436860","159502497","410.3","59.60000000000002","2.986","300","148","89","20","0.0","59.60000000000002","2.986","246","89","260","6.125","0","77","12.25",
"859095048","626437170","159502739","413.49","59.799999999999955","2.995","300","148","89","20","0.0","59.799999999999955","2.995","241","90","262","5.875","0","75","12.25",
"859095049","626437451","159502945","416.37","60.0","2.995","300","148","88","20","0.0","60.0","2.995","241","90","260","5.875","0","75","12.25",
"859095050","626437741","159503118","419.24","59.799999999999955","2.995","300","148","88","20","0.0","59.799999999999955","2.995","244","93","260","5.875","0","75","12.125",
"859095051","626438053","159503280","422.29","60.0","2.995","300","148","89","20","0.0","60.0","2.995","245","90","262","5.75","0","74","11.875",
"859095052","626438374","159503424","425.39","59.799999999999955","2.995","300","147","89","20","0.0","59.799999999999955","2.995","248","90","260","5.75","0","75","12.0",
"859095053","626438700","159503572","428.55","59.799999999999955","2.995","300","147","90","20","0.0","59.799999999999955","2.995","246","89","260","5.875","0","75","12.125",
"859095054","626438991","159503706","431.37","59.799999999999955","2.995","300","147","91","20","0.0","59.799999999999955","2.995","243","89","258","5.875","0","75","12.125",
"859095055","626439300","159503846","434.36","59.60000000000002","2.995","300","146","91","20","0.0","59.60000000000002","2.995","243","89","258","5.875","0","75","12.25",
"859095056","626439604","159503974","437.29","59.39999999999998","2.995","300","146","90","20","0.0","59.39999999999998","2.995","239","88","260","5.875","0","75","12.25",
"859095057","626439926","159504120","440.4","59.39999999999998","2.986","300","145","89","20","0.0","59.39999999999998","2.986","239","89","260","6.0","0","76","12.375",
"859095058","626440258","159504278","443.63","59.39999999999998","2.995","300","145","89","20","0.0","59.39999999999998","2.995","243","90","254","6.0","0","76","12.5",
"859095059","626440578","159504441","446.75","59.39999999999998","2.995","300","145","88","20","0.0","59.39999999999998","2.995","245","90","254","6.0","0","76","12.5",
"859095060","626440879","159504591","449.68","59.39999999999998","2.995","300","144","88","20","0.0","59.39999999999998","2.995","242","90","254","5.875","0","76","12.625",
"859095061","626441182","159504785","452.72","59.39999999999998","2.995","300","144","89","19","0.0","59.39999999999998","2.995","242","90","254","6.0","0","76","12.5",
"859095062","626441475","159504962","455.63","59.39999999999998","2.995","300","144","89","19","0.0","59.39999999999998","2.995","246","90","256","5.875","0","76","12.5",
"859095063","626441821","159505176","459.08","59.200000000000045","2.995","300","144","89","19","0.0","59.200000000000045","2.995","246","89","256","5.875","0","76","12.375",
"859095064","626442150","159505377","462.36","59.200000000000045","2.995","300","144","89","19","0.0","59.200000000000045","2.995","242","89","254","5.875","0","76","12.375",
"859095065","626442462","159505581","465.48","59.200000000000045","2.995","300","144","89","19","0.0","59.200000000000045","2.995","242","88","254","6.0","0","76","12.625",
"859095066","626442756","159505769","468.43","59.200000000000045","3.004","300","144","89","19","0.0","59.200000000000045","3.004","246","88","256","6.125","0","77","12.5",
"859095067","626443078","159505961","471.63","59.200000000000045","3.004","300","144","89","19","0.0","59.200000000000045","3.004","246","90","256","6.0","0","76","12.25",
"859095068","626443361","159506143","474.46","59.200000000000045","3.004","300","144","89","19","0.0","59.200000000000045","3.004","242","90","258","6.0","0","76","12.375",
"859095069","626443652","159506356","477.43","59.200000000000045","3.004","300","144","89","19","0.0","59.200000000000045","3.004","239","90","256","5.875","0","75","12.25",
"859095070","626443652","159506356","477.43","59.200000000000045","3.004","300","144","89","19","0.0","59.200000000000045","3.004","239","89","256","5.75","0","75","12.5",
"859095071","626444222","159506744","483.19","59.0","3.004","300","144","90","19","0.0","59.0","3.004","244","89","256","6.0","0","76","12.25",
"859095072","626444533","159506924","486.27","59.0","3.004","300","144","90","19","0.0","59.0","3.004","243","89","256","6.0","0","76","12.375",
"859095073","626444858","159507108","489.47","59.0","3.004","300","144","90","19","0.0","59.0","3.004","240","90","256","6.0","0","76","12.5",
"859095074","626445187","159507280","492.69","59.0","3.004","300","145","90","19","0.0","59.0","3.004","243","90","256","6.0","0","76","12.5",
"859095075","626445535","159507459","496.09","59.0","3.014","300","145","89","19","0.0","59.0","3.014","243","90","256","5.875","0","75","12.375",
"859095076","626445895","159507628","499.58","59.0","3.023","300","147","89","19","0.0","59.0","3.023","243","90","254","5.875","0","75","12.375",
"859095077","626446241","159507805","502.97","59.0","3.042","300","149","89","19","0.0","59.0","3.042","244","89","252","6.0","0","76","12.5",
"859095078","626446589","159507980","506.36","59.0","3.06","300","149","90","19","0.0","59.0","3.06","239","89","254","6.0","0","76","12.5",
"859095079","626446939","159508166","509.79","59.0","3.07","300","151","90","19","0.0","59.0","3.07","242","90","254","6.125","0","77","12.375",
"859095080","626447303","159508331","513.32","59.0","3.079","300","150","90","19","0.0","59.0","3.079","237","89","254","6.0","0","76","12.75",
"859095081","626447303","159508331","513.32","59.0","3.098","300","155","88","19","0.0","59.0","3.098","237","89","254","6.0","0","76","12.75",
"859095082","626447946","159508697","519.66","59.200000000000045","3.107","300","157","88","19","0.0","59.200000000000045","3.107","237","89","254","6.0","0","76","12.5",
"859095083","626448247","159508905","522.71","59.200000000000045","3.116","300","160","88","19","0.0","59.200000000000045","3.116","237","89","256","6.0","0","76","12.5",
"859095084","626448247","159508905","522.71","59.200000000000045","3.116","300","163","89","19","0.0","59.200000000000045","3.116","239","89","252","6.0","0","76","12.5",
"859095085","626448591","159509098","526.1","59.200000000000045","3.116","300","166","89","19","0.0","59.200000000000045","3.116","242","89","252","6.0","0","76","12.5",
"859095086","626448914","159509305","529.33","59.39999999999998","3.126","300","164","89","19","0.0","59.39999999999998","3.126","243","89","256","6.0","0","76","12.5",
"859095087","626449214","159509519","532.39","59.39999999999998","3.126","300","162","89","19","0.0","59.39999999999998","3.126","243","90","256","6.0","0","77","12.625",
"859095088","626449491","159509761","535.31","59.200000000000045","3.126","300","161","89","19","0.0","59.200000000000045","3.126","241","90","256","6.0","0","76","12.5",
"859095089","626449780","159510027","538.4","59.200000000000045","3.126","300","160","89","19","0.0","59.200000000000045","3.126","245","91","258","6.0","0","76","12.25",
"859095090","626450351","159510609","544.68","59.0","3.126","300","159","89","19","0.0","59.0","3.126","245","91","258","6.0","0","76","12.25",
"859095091","626450675","159510930","548.18","59.0","3.126","300","159","90","19","0.0","59.0","3.126","244","91","260","6.0","0","76","12.25",
"859095092","626450675","159510930","548.18","59.0","3.126","300","158","90","19","0.0","59.0","3.126","246","90","258","5.75","0","75","12.125",
"859095093","626451213","159511650","554.66","58.799999999999955","3.126","300","158","90","19","0.0","58.799999999999955","3.126","250","90","252","6.0","0","77","12.75",
"859095094","626451397","159512031","557.43","58.799999999999955","3.135","300","157","90","19","0.0","58.799999999999955","3.135","250","90","252","6.0","0","77","12.75",
"859095095","626451555","159512436","560.15","58.60000000000002","3.126","300","157","90","19","0.0","58.60000000000002","3.126","249","90","256","5.875","0","76","12.375",
"859095096","626451555","159512436","560.15","58.60000000000002","3.126","300","157","90","19","0.0","58.60000000000002","3.126","248","88","256","5.75","0","75","12.375",
"859095097","626451857","159513212","565.39","58.39999999999998","3.107","300","156","90","19","0.0","58.39999999999998","3.107","243","88","260","5.75","0","75","12.375",
"859095098","626452016","159513602","568.06","58.39999999999998","3.098","300","156","90","19","0.0","58.39999999999998","3.098","247","89","258","5.875","0","75","12.5",
"859095099","626452162","159514014","570.77","58.60000000000002","3.079","300","155","90","19","0.0","58.60000000000002","3.079","248","89","258","5.875","0","75","12.5",
