record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"855470101","626402881","159511018","80.67","-10.399999999999977","2.323","68.2","39.75","258.0","10.71","49.87","634.0","300","129","92","24","1","0.5","-10.399999999999977","2.323","0","0","0","0.0",
"855470102","626403122","159510686","83.6","-10.399999999999977","2.193","68.2","40.0","257.0","10.43","49.87","657.0","300","129","93","23","1","0.0","-10.399999999999977","2.193","0","0","0","0.0",
"855470103","626403299","159510342","86.12","-10.399999999999977","2.267","67.2","40.0","257.0","10.43","49.87","657.0","300","130","93","23","1","0.0","-10.399999999999977","2.267","0","0","0","0.0",
"855470104","626403489","159510030","88.45","-10.399999999999977","2.193","67.2","40.0","258.0","10.03","49.87","681.0","300","129","93","23","1","0.0","-10.399999999999977","2.193","0","0","0","0.0",
"855470105","626403654","159509757","90.31","-10.399999999999977","2.165","68.2","40.5","260.0","10.03","49.87","681.0","300","129","93","23","1","0.0","-10.399999999999977","2.165","0","0","0","0.0",
"855470106","626403845","159509438","92.83","-10.399999999999977","2.034","67.2","40.25","259.0","9.84","49.87","687.0","300","131","93","23","1","0.0","-10.399999999999977","2.034","0","0","0","0.0",
"855470107","626404095","159509056","96.02","-10.399999999999977","2.034","67.2","40.25","258.0","9.84","49.87","682.0","300","130","93","23","1","0.0","-10.399999999999977","2.034","0","0","0","0.0",
"855470108","626404345","159508685","99.15","-10.399999999999977","2.118","67.2","40.5","260.0","9.84","49.87","682.0","300","130","93","23","1","0.0","-10.399999999999977","2.118","0","0","0","0.0",
"855470109","626404462","159508324","101.47","-10.600000000000023","2.519","67.2","40.5","260.0","9.84","49.56","672.0","300","130","93","23","1","0.0","-10.600000000000023","2.519","0","0","0","0.0",
"855470110","626404623","159507945","104.09","-10.600000000000023","2.519","67.2","40.5","259.0","9.84","49.56","672.0","300","130","93","23","1","0.5","-10.600000000000023","2.519","0","0","0","0.0",
"855470111","626404793","159507548","106.82","-10.600000000000023","2.37","67.2","40.5","259.0","9.75","49.46","709.0","300","130","93","23","1","0.5","-10.600000000000023","2.37","0","0","0","0.0",
"855470112","626404959","159507189","109.39","-10.399999999999977","2.37","69.2","40.0","259.0","9.65","49.46","724.0","300","131","92","23","1","0.5","-10.399999999999977","2.37","0","0","0","0.0",
"855470113","626405044","159506902","111.15","-10.399999999999977","2.379","68.2","40.25","260.0","9.25","49.46","731.0","300","131","92","23","1","0.5","-10.399999999999977","2.379","0","0","0","0.0",
"855470114","626405231","159506546","113.79","-10.399999999999977","2.342","67.2","40.25","259.0","9.25","49.56","730.0","300","131","93","23","1","0.0","-10.399999999999977","2.342","0","0","0","0.0",
"855470115","626405412","159506191","116.42","-10.399999999999977","2.23","67.2","40.25","260.0","9.25","49.56","712.0","300","131","93","23","1","0.0","-10.399999999999977","2.23","0","0","0","0.0",
"855470116","626405642","159505823","119.41","-10.600000000000023","2.23","67.2","40.25","260.0","9.37","49.56","710.0","300","131","93","23","1","0.0","-10.600000000000023","2.23","0","0","0","0.0",
"855470117","626405850","159505414","122.44","-10.600000000000023","2.249","66.2","40.25","260.0","9.25","49.56","710.0","300","131","93","23","1","0.0","-10.600000000000023","2.249","0","0","0","0.0",
"855470118","626405988","159504928","125.48","-10.800000000000011","2.295","66.2","40.25","260.0","9.15","49.46","718.0","300","131","93","23","1","0.0","-10.800000000000011","2.295","0","0","0","0.0",
"855470119","626406161","159504488","128.46","-10.800000000000011","2.37","66.2","40.5","261.0","8.96","49.46","723.0","300","131","93","23","1","0.0","-10.800000000000011","2.37","0","0","0","0.0",
"855470120","626406297","159504054","131.2","-10.800000000000011","2.407","65.2","40.25","258.0","8.78","49.46","739.0","300","132","94","23","1","0.0","-10.800000000000011","2.407","0","0","0","0.0",
"855470121","626406469","159503663","133.95","-10.800000000000011","2.426","65.2","40.25","257.0","8.68","49.46","761.0","300","131","94","23","1","0.0","-10.800000000000011","2.426","0","0","0","0.0",
"855470122","626406656","159503288","136.68","-10.800000000000011","2.426","65.2","40.75","262.0","8.59","49.46","768.0","300","132","93","22","1","0.5","-10.800000000000011","2.426","0","0","0","0.0",
"855470123","626406857","159502858","139.76","-10.800000000000011","2.417","65.2","40.75","262.0","8.37","49.56","772.0","300","132","93","22","1","0.5","-10.800000000000011","2.417","0","0","0","0.0",
"855470124","626407084","159502409","143.06","-10.600000000000023","2.417","64.2","41.0","264.0","8.37","49.56","769.0","300","132","93","22","1","0.5","-10.600000000000023","2.417","0","0","0","0.0",
"855470125","626407249","159501956","146.05","-10.600000000000023","2.454","64.2","40.75","262.0","8.37","49.56","766.0","300","132","93","22","1","0.0","-10.600000000000023","2.454","0","0","0","0.0",
"855470126","626407577","159501388","150.43","-10.600000000000023","2.519","64.2","40.75","262.0","8.09","49.65","786.0","300","133","93","22","1","0.0","-10.600000000000023","2.519","0","0","0","0.0",
"855470127","626407949","159500893","154.84","-10.600000000000023","2.519","64.2","40.75","262.0","8.09","49.65","807.0","300","134","93","22","1","0.0","-10.600000000000023","2.519","0","0","0","0.0",
"855470128","626408266","159500375","159.02","-10.600000000000023","2.51","66.2","40.25","261.0","8.09","49.75","812.0","300","134","93","22","1","0.0","-10.600000000000023","2.51","0","0","0","0.0",
"855470129","626408547","159499920","162.69","-10.600000000000023","2.51","66.2","40.0","261.0","8.09","49.75","817.0","300","134","92","22","1","0.0","-10.600000000000023","2.51","0","0","0","0.0",
"855470130","626408797","159499481","166.1","-10.600000000000023","2.529","66.2","40.25","261.0","8.09","49.75","814.0","300","134","92","22","1","0.5","-10.600000000000023","2.529","0","0","0","0.0",
"855470131","626409072","159499075","169.51","-10.600000000000023","2.529","66.2","40.75","261.0","8.0","49.75","808.0","300","134","93","22","1","0.5","-10.600000000000023","2.529","0","0","0","0.0",
"855470132","626409331","159498633","172.99","-10.399999999999977","2.622","65.2","40.5","260.0","7.9","49.75","818.0","300","135","94","22","1","0.0","-10.399999999999977","2.622","0","0","0","0.0",
"855470133","626409640","159498199","176.78","-10.399999999999977","2.669","66.2","40.75","262.0","7.81","49.75","843.0","300","135","93","22","1","0.5","-10.399999999999977","2.669","0","0","0","0.0",
"855470134","626409910","159497808","180.13","-10.199999999999989","2.715","66.2","40.5","261.0","7.5","49.87","891.0","300","134","93","22","1","0.5","-10.199999999999989","2.715","0","0","0","0.0",
"855470135","626410189","159497449","183.44","-10.199999999999989","2.781","66.2","40.5","260.0","7.21","49.87","1035.0","300","135","93","22","1","0.5","-10.199999999999989","2.781","0","0","0","0.0",
"855470136","626410432","159497102","186.44","-10.0","2.827","66.2","40.5","262.0","6.9","49.87","1024.0","300","135","93","22","1","0.0","-10.0","2.827","0","0","0","0.0",
"855470137","626410613","159496807","188.82","-10.0","2.837","65.2","41.0","265.0","6.81","49.87","1014.0","300","136","93","22","1","0.0","-10.0","2.837","0","0","0","0.0",
"855470138","626410795","159496662","190.41","-10.0","2.837","65.2","41.25","268.0","6.81","49.65","1003.0","300","136","92","21","1","0.5","-10.0","2.837","0","0","0","0.0",
"855470139","626410956","159496359","192.69","-10.0","2.734","66.2","41.5","270.0","6.81","49.65","966.0","300","136","92","21","1","0.0","-10.0","2.734","0","0","0","0.0",
"855470140","626411169","159496160","194.94","-9.800000000000011","2.529","66.2","41.25","270.0","7.12","49.65","783.0","300","137","91","21","1","0.5","-9.800000000000011","2.529","0","0","0","0.0",
"855470141","626411402","159495947","197.4","-9.800000000000011","2.491","66.2","41.0","268.0","7.59","49.56","756.0","300","137","92","21","1","0.0","-9.800000000000011","2.491","0","0","0","0.0",
"855470142","626411641","159495545","200.59","-9.600000000000023","2.463","66.2","41.25","267.0","7.9","49.56","750.0","300","138","92","21","1","0.5","-9.600000000000023","2.463","0","0","0","0.0",
"855470143","626411916","159495307","203.47","-9.199999999999989","2.463","65.2","41.0","267.0","8.0","49.56","757.0","300","138","92","21","1","0.0","-9.199999999999989","2.463","0","0","0","0.0",
"855470144","626412154","159494984","206.35","-8.800000000000011","2.51","65.2","40.75","265.0","8.0","49.46","766.0","300","139","92","21","1","0.0","-8.800000000000011","2.51","0","0","0","0.0",
"855470145","626412342","159494631","209.01","-8.600000000000023","2.547","64.2","40.75","265.0","7.9","49.46","796.0","300","139","92","21","1","0.5","-8.600000000000023","2.547","0","0","0","0.0",
"855470146","626412606","159494338","211.97","-8.399999999999977","2.557","64.2","40.5","263.0","7.81","49.46","814.0","300","139","92","21","1","0.5","-8.399999999999977","2.557","0","0","0","0.0",
"855470147","626412894","159494066","215.06","-8.199999999999989","2.575","66.2","40.0","262.0","7.81","49.46","814.0","300","140","92","21","1","0.0","-8.199999999999989","2.575","0","0","0","0.0",
"855470148","626413192","159493814","218.19","-8.0","2.613","66.2","40.0","262.0","7.68","49.37","852.0","300","140","91","21","1","0.5","-8.0","2.613","0","0","0","0.0",
"855470149","626413550","159493603","221.74","-7.800000000000011","2.659","68.2","40.0","263.0","7.68","49.37","872.0","300","140","91","21","1","0.0","-7.800000000000011","2.659","0","0","0","0.0",
"855470150","626413892","159493381","225.15","-7.800000000000011","2.706","71.2","39.75","265.0","7.81","49.37","899.0","300","141","89","21","1","0.0","-7.800000000000011","2.706","0","0","0","0.0",
"855470151","626414212","159493270","228.19","-7.600000000000023","2.753","71.2","39.5","264.0","7.5","49.46","937.0","300","141","89","21","1","0.5","-7.600000000000023","2.753","0","0","0","0.0",
"855470152","626414579","159493248","231.62","-7.600000000000023","2.939","70.2","39.5","264.0","7.31","49.46","1036.0","300","141","89","21","1","0.5","-7.600000000000023","2.939","0","0","0","0.0",
"855470153","626414962","159493223","235.19","-7.399999999999977","2.958","70.2","40.0","265.0","7.21","49.46","1014.0","300","141","90","21","1","0.0","-7.399999999999977","2.958","0","0","0","0.0",
"855470154","626415309","159493195","238.43","-7.399999999999977","2.958","70.2","40.0","265.0","7.12","49.25","985.0","300","142","90","21","1","0.0","-7.399999999999977","2.958","0","0","0","0.0",
"855470155","626415663","159493157","241.74","-7.399999999999977","2.986","67.2","39.25","253.0","7.03","49.25","910.0","300","142","101","20","1","0.0","-7.399999999999977","2.986","0","0","0","0.0",
"855470156","626417270","159494101","257.1","-7.399999999999977","2.995","72.2","39.25","254.0","7.03","49.25","963.0","300","143","92","20","1","0.5","-7.399999999999977","2.995","0","0","0","0.0",
"855470157","626417973","159494168","263.57","-7.399999999999977","3.004","84.7","38.75","255.0","7.21","49.37","1039.0","300","142","90","20","1","0.0","-7.399999999999977","3.004","0","0","0","0.0",
"855470158","626418585","159494033","269.33","-7.199999999999989","3.004","80.0","39.0","264.0","7.12","49.46","1075.0","300","142","84","20","1","0.5","-7.199999999999989","3.004","0","0","0","0.0",
"855470159","626418922","159493801","272.71","-7.199999999999989","2.911","79.0","39.25","266.0","6.9","49.46","1097.0","300","143","84","20","1","0.0","-7.199999999999989","2.911","0","0","0","0.0",
"855470160","626419390","159493674","277.13","-7.199999999999989","2.911","76.0","39.5","272.0","7.03","49.46","992.0","300","143","84","20","1","0.5","-7.199999999999989","2.911","0","0","0","0.0",
"855470161","626419897","159493664","281.83","-7.199999999999989","3.378","75.0","39.0","268.0","7.31","49.46","979.0","300","143","90","20","1","0.5","-7.199999999999989","3.378","0","0","0","0.0",
"855470162","626420320","159493712","285.78","-7.0","4.32","74.0","39.0","264.0","7.12","49.65","998.0","300","143","91","20","1","0.0","-7.0","4.32","0","0","0","0.0",
"855470163","626420809","159493732","290.34","-7.0","4.32","73.0","39.25","263.0","7.12","49.65","1004.0","300","143","91","20","1","0.5","-7.0","4.32","0","0","0","0.0",
"855470164","626421239","159493752","294.34","-7.0","3.975","73.0","39.25","263.0","6.9","49.75","1186.0","300","143","91","20","1","0.0","-7.0","3.975","0","0","0","0.0",
"855470165","626421604","159493796","297.74","-7.0","3.975","73.0","39.25","263.0","6.53","49.75","1285.0","300","143","90","20","1","0.0","-7.0","3.975","0","0","0","0.0",
"855470166","626421979","159493868","301.26","-7.0","3.975","72.2","39.5","262.0","6.25","49.9","1294.0","300","144","90","20","1","0.5","-7.0","3.975","0","0","0","0.0",
"855470167","626422310","159493959","304.37","-6.800000000000011","3.266","72.2","39.5","262.0","6.03","49.9","1301.0","300","144","91","20","1","0.0","-6.800000000000011","3.266","0","0","0","0.0",
"855470168","626422654","159494061","307.64","-6.600000000000023","3.266","71.2","39.5","261.0","5.84","49.9","1118.0","300","144","91","20","1","0.0","-6.600000000000023","3.266","0","0","0","0.0",
"855470169","626423033","159494215","311.28","-6.600000000000023","3.238","70.2","39.75","261.0","6.03","49.9","1083.0","300","144","91","20","1","0.0","-6.600000000000023","3.238","0","0","0","0.0",
"855470170","626423359","159494378","314.46","-6.600000000000023","3.238","71.2","39.75","261.0","6.12","49.9","1084.0","300","145","91","20","1","0.0","-6.600000000000023","3.238","0","0","0","0.0",
"855470171","626423676","159494567","317.6","-6.600000000000023","3.238","71.2","40.0","263.0","6.25","49.9","1079.0","300","145","91","20","1","0.0","-6.600000000000023","3.238","0","0","0","0.0",
"855470172","626424011","159494745","320.89","-6.600000000000023","3.21","71.2","40.0","264.0","6.25","49.81","1069.0","300","145","91","20","1","0.0","-6.600000000000023","3.21","0","0","0","0.0",
"855470173","626424352","159494922","324.23","-6.800000000000011","3.21","70.2","40.25","265.0","6.34","49.81","1064.0","300","145","91","20","1","0.0","-6.800000000000011","3.21","0","0","0","0.0",
"855470174","626424674","159495070","327.34","-6.800000000000011","3.228","70.2","40.75","268.0","6.43","49.81","1057.0","300","145","91","19","1","0.0","-6.800000000000011","3.228","0","0","0","0.0",
"855470175","626424979","159495214","330.31","-7.0","3.228","70.2","40.5","268.0","6.53","49.81","1061.0","300","145","91","19","1","0.0","-7.0","3.228","0","0","0","0.0",
"855470176","626425255","159495328","332.96","-7.0","3.191","71.2","40.25","266.0","6.53","49.81","1059.0","300","146","91","19","1","0.0","-7.0","3.191","0","0","0","0.0",
"855470177","626425541","159495451","335.72","-7.0","3.06","72.2","39.75","264.0","6.53","49.81","1057.0","300","145","90","19","1","0.5","-7.0","3.06","0","0","0","0.0",
"855470178","626425850","159495567","338.67","-7.199999999999989","3.032","71.2","40.0","264.0","6.71","49.81","1014.0","300","145","91","19","1","0.0","-7.199999999999989","3.032","0","0","0","0.0",
"855470179","626426208","159495694","342.08","-7.199999999999989","3.032","71.2","40.25","264.0","6.71","49.81","994.0","300","145","91","19","1","0.0","-7.199999999999989","3.032","0","0","0","0.0",
"855470180","626426503","159495838","344.95","-7.399999999999977","3.032","70.2","40.25","265.0","6.81","49.81","988.0","300","145","91","19","1","0.0","-7.399999999999977","3.032","0","0","0","0.0",
"855470181","626426796","159495972","347.79","-7.399999999999977","3.079","70.2","40.5","265.0","6.81","49.81","988.0","300","145","91","19","1","0.5","-7.399999999999977","3.079","0","0","0","0.0",
"855470182","626427109","159496088","350.78","-7.600000000000023","3.079","69.2","40.0","262.0","6.71","49.81","998.0","300","146","91","19","1","0.5","-7.600000000000023","3.079","0","0","0","0.0",
"855470183","626427408","159496220","353.67","-7.800000000000011","3.032","70.2","40.0","263.0","6.71","49.81","989.0","300","145","91","19","1","0.0","-7.800000000000011","3.032","0","0","0","0.0",
"855470184","626427724","159496387","356.77","-8.0","3.023","71.2","40.0","265.0","6.81","49.81","994.0","300","146","90","19","1","0.5","-8.0","3.023","0","0","0","0.0",
"855470185","626428039","159496559","359.86","-8.0","3.023","71.2","40.0","264.0","6.81","49.9","986.0","300","146","90","19","1","0.5","-8.0","3.023","0","0","0","0.0",
"855470186","626428371","159496042","363.37","-8.199999999999989","3.023","70.2","39.75","263.0","6.81","49.9","991.0","300","145","91","19","1","0.0","-8.199999999999989","3.023","0","0","0","0.0",
"855470187","626428529","159495936","364.85","-8.199999999999989","3.032","70.2","40.0","264.0","6.81","49.9","997.0","300","146","90","19","1","0.5","-8.199999999999989","3.032","0","0","0","0.0",
"855470188","626428873","159496032","368.1","-8.399999999999977","3.042","69.2","40.25","264.0","6.71","50.0","1000.0","300","145","91","19","1","0.0","-8.399999999999977","3.042","0","0","0","0.0",
"855470189","626429238","159496257","371.73","-8.399999999999977","3.042","69.2","40.0","265.0","6.81","50.0","1010.0","300","145","90","19","1","0.5","-8.399999999999977","3.042","0","0","0","0.0",
"855470190","626429519","159496443","374.56","-8.399999999999977","3.06","69.2","40.25","266.0","6.71","50.09","1003.0","300","145","90","19","1","0.5","-8.399999999999977","3.06","0","0","0","0.0",
"855470191","626429850","159496611","377.79","-8.199999999999989","3.07","69.2","40.5","268.0","6.53","49.96","1039.0","300","145","90","19","1","0.5","-8.199999999999989","3.07","0","0","0","0.0",
"855470192","626430206","159496905","381.49","-8.399999999999977","3.07","69.2","40.5","268.0","6.53","49.84","1038.0","300","145","90","19","1","0.5","-8.399999999999977","3.07","0","0","0","0.0",
"855470193","626430494","159497069","384.33","-8.199999999999989","3.07","69.2","40.25","265.0","6.53","49.75","1038.0","300","144","91","18","1","0.0","-8.199999999999989","3.07","0","0","0","0.0",
"855470194","626430762","159497249","387.02","-8.199999999999989","3.088","69.2","40.0","264.0","6.53","49.75","1047.0","300","145","91","18","1","0.0","-8.199999999999989","3.088","0","0","0","0.0",
"855470195","626431056","159497389","389.88","-8.199999999999989","3.088","69.2","40.0","264.0","6.53","49.75","1059.0","300","145","91","18","1","0.0","-8.199999999999989","3.088","0","0","0","0.0",
"855470196","626431284","159497546","392.18","-8.199999999999989","3.088","70.2","40.0","264.0","6.53","49.84","1053.0","300","145","90","18","1","0.5","-8.199999999999989","3.088","0","0","0","0.0",
"855470197","626431502","159497691","394.37","-8.199999999999989","3.088","69.2","40.25","266.0","6.53","49.84","1038.0","300","145","90","18","1","0.5","-8.199999999999989","3.088","0","0","0","0.0",
"855470198","626431734","159497859","396.73","-8.399999999999977","3.079","70.2","40.0","265.0","6.62","49.84","1025.0","300","145","90","18","1","0.5","-8.399999999999977","3.079","0","0","0","0.0",
"855470199","626431947","159498011","398.9","-8.199999999999989","3.07","69.2","39.75","263.0","6.71","49.84","987.0","300","145","91","18","1","0.0","-8.199999999999989","3.07","0","0","0","0.0",
"855470200","626432166","159498205","401.21","-8.199999999999989","3.06","69.2","40.0","261.0","7.21","49.84","781.0","300","145","91","18","1","0.5","-8.199999999999989","3.06","0","0","0","0.0",
"855470201","626432369","159498394","403.39","-8.0","3.051","68.2","40.0","262.0","7.4","49.93","796.0","300","145","91","18","1","0.5","-8.0","3.051","0","0","0","0.0",
"855470202","626432627","159498577","406.01","-8.199999999999989","3.042","67.2","40.0","263.0","7.68","49.93","777.0","300","144","91","18","1","0.5","-8.199999999999989","3.042","0","0","0","0.0",
"855470203","626432867","159498729","408.4","-8.0","3.014","67.2","40.0","263.0","8.09","49.93","771.0","300","145","91","18","1","0.0","-8.0","3.014","0","0","0","0.0",
"855470204","626433116","159498887","410.9","-8.0","3.014","67.2","40.5","264.0","8.09","49.84","793.0","300","144","91","18","1","0.5","-8.0","3.014","0","0","0","0.0",
"855470205","626433360","159499049","413.35","-8.0","2.976","67.2","40.25","264.0","8.0","49.84","816.0","300","144","91","18","1","0.5","-8.0","2.976","0","0","0","0.0",
"855470206","626433597","159499214","415.75","-8.199999999999989","2.948","67.2","40.5","264.0","7.9","49.84","844.0","300","144","92","18","1","0.0","-8.199999999999989","2.948","0","0","0","0.0",
"855470207","626433825","159499361","418.03","-8.199999999999989","2.911","67.2","40.5","263.0","7.81","49.71","850.0","300","145","92","18","1","0.5","-8.199999999999989","2.911","0","0","0","0.0",
"855470208","626434073","159499519","420.51","-8.399999999999977","2.893","66.2","40.25","261.0","7.59","49.62","857.0","300","144","92","18","1","0.5","-8.399999999999977","2.893","0","0","0","0.0",
"855470209","626434348","159499673","423.23","-8.399999999999977","2.874","67.2","40.5","262.0","7.68","49.62","863.0","300","144","92","18","1","0.5","-8.399999999999977","2.874","0","0","0","0.0",
"855470210","626434623","159499825","425.93","-8.600000000000023","2.874","68.2","40.25","261.0","7.59","49.62","883.0","300","144","92","18","1","0.0","-8.600000000000023","2.874","0","0","0","0.0",
"855470211","626434864","159499966","428.32","-8.800000000000011","2.874","67.2","40.0","261.0","7.5","49.62","897.0","300","144","92","18","1","0.0","-8.800000000000011","2.874","0","0","0","0.0",
"855470212","626435120","159500105","430.83","-9.0","2.865","67.2","40.0","261.0","7.31","49.62","903.0","300","144","92","18","1","0.0","-9.0","2.865","0","0","0","0.0",
"855470213","626435353","159500243","433.14","-9.199999999999989","2.827","67.2","39.75","259.0","7.4","49.62","900.0","300","144","92","17","1","0.0","-9.199999999999989","2.827","0","0","0","0.0",
"855470214","626435603","159500377","435.59","-9.0","2.809","67.2","40.0","258.0","7.5","49.62","895.0","300","144","92","17","1","0.5","-9.0","2.809","0","0","0","0.0",
"855470215","626435894","159500522","438.43","-9.0","2.809","67.2","40.25","262.0","7.4","49.62","897.0","300","144","92","17","1","0.0","-9.0","2.809","0","0","0","0.0",
"855470216","626436180","159500644","441.18","-8.800000000000011","2.818","66.2","40.5","264.0","7.31","49.62","898.0","300","144","92","17","1","0.0","-8.800000000000011","2.818","0","0","0","0.0",
"855470217","626436453","159500742","443.79","-8.800000000000011","2.827","66.2","40.25","261.0","7.21","49.62","900.0","300","144","92","17","1","0.5","-8.800000000000011","2.827","0","0","0","0.0",
"855470218","626436743","159500856","446.57","-8.800000000000011","2.827","66.2","40.0","259.0","7.21","49.53","904.0","300","144","92","17","1","0.5","-8.800000000000011","2.827","0","0","0","0.0",
