record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"854980337","626467334","159442096","1413.64","56.39999999999998","2.827","300","123","90","13","0.0","56.39999999999998","2.827","0","0","0","0.0",
"854980338","626467118","159441372","1418.19","56.39999999999998","2.902","300","123","90","13","0.0","56.39999999999998","2.902","0","0","0","0.0",
"854980339","626466982","159440825","1421.49","56.60000000000002","3.303","300","123","91","13","0.0","56.60000000000002","3.303","0","0","0","0.0",
"854980379","626467255","159438153","1422.47","56.200000000000045","1.12","300","122","0","13","0.0","56.200000000000045","1.12","0","0","0","0.0",
"854980380","626467132","159437928","1424.14","56.200000000000045","0.0","300","122","0","14","0.0","56.200000000000045","0.0","0","0","0","0.0",
"854980381","626466965","159437578","1426.65","56.39999999999998","1.25","300","121","59","14","0.5","56.39999999999998","1.25","0","0","0","0.0",
"854980382","626466857","159437143","1429.32","56.39999999999998","1.297","300","121","59","14","0.5","56.39999999999998","1.297","0","0","0","0.0",
"854980383","626466772","159436711","1431.9","56.39999999999998","2.211","300","120","59","14","0.5","56.39999999999998","2.211","0","0","0","0.0",
"854980384","626466726","159436286","1434.35","56.39999999999998","2.435","300","120","89","14","0.5","56.39999999999998","2.435","0","0","0","0.0",
"854980385","626466716","159435810","1437.03","56.200000000000045","2.547","300","119","89","14","0.5","56.200000000000045","2.547","0","0","0","0.0",
"854980386","626466641","159435346","1439.76","56.200000000000045","2.575","300","119","90","14","0.5","56.200000000000045","2.575","0","0","0","0.0",
"854980387","626466584","159434880","1442.46","56.0","2.575","300","118","90","14","0.5","56.0","2.575","0","0","0","0.0",
"854980388","626466530","159434407","1445.17","56.200000000000045","2.622","300","117","90","14","0.0","56.200000000000045","2.622","0","0","0","0.0",
"854980389","626466333","159433978","1448.22","56.0","2.641","300","116","90","14","0.0","56.0","2.641","0","0","0","0.0",
"854980390","626466292","159433465","1451.13","56.0","2.641","300","113","90","14","0.0","56.0","2.641","0","0","0","0.0",
"854980391","626466385","159432928","1454.2","56.0","2.743","300","110","90","14","0.0","56.0","2.743","0","0","0","0.0",
"854980392","626466330","159432462","1456.9","56.0","2.771","300","113","90","14","0.0","56.0","2.771","0","0","0","0.0",
"854980393","626466340","159431986","1459.59","56.0","2.743","300","118","90","14","0.0","56.0","2.743","0","0","0","0.0",
"854980394","626466412","159431392","1462.95","56.0","2.743","300","123","90","14","0.0","56.0","2.743","0","0","0","0.0",
"854980395","626466356","159430869","1465.97","56.0","2.743","300","123","90","14","0.0","56.0","2.743","0","0","0","0.0",
"854980396","626466238","159430397","1468.87","56.200000000000045","2.79","300","119","90","14","0.0","56.200000000000045","2.79","0","0","0","0.0",
"854980397","626466113","159429933","1471.75","56.0","2.809","300","121","90","14","0.0","56.0","2.809","0","0","0","0.0",
"854980398","626465944","159429469","1474.8","56.200000000000045","2.809","300","119","90","14","0.0","56.200000000000045","2.809","0","0","0","0.0",
"854980399","626465864","159428910","1478.05","56.200000000000045","2.809","300","119","90","14","0.0","56.200000000000045","2.809","0","0","0","0.0",
"854980400","626465772","159428337","1481.4","56.200000000000045","2.818","300","117","90","14","0.0","56.200000000000045","2.818","0","0","0","0.0",
"854980401","626465636","159427770","1484.79","56.200000000000045","2.837","300","113","89","14","0.0","56.200000000000045","2.837","0","0","0","0.0",
"854980402","626465562","159427209","1488.02","56.200000000000045","2.865","300","112","89","14","0.0","56.200000000000045","2.865","0","0","0","0.0",
"854980403","626465534","159426637","1491.29","56.200000000000045","2.893","300","115","89","14","0.0","56.200000000000045","2.893","0","0","0","0.0",
"854980404","626465230","159426049","1495.41","56.200000000000045","2.911","300","114","89","14","0.0","56.200000000000045","2.911","0","0","0","0.0",
"854980405","626465066","159425515","1498.64","56.200000000000045","2.921","300","112","89","14","0.0","56.200000000000045","2.921","0","0","0","0.0",
"854980406","626465035","159424980","1501.67","56.200000000000045","2.976","300","114","90","14","0.0","56.200000000000045","2.976","0","0","0","0.0",
"854980407","626464994","159424435","1504.76","56.200000000000045","2.986","300","118","90","14","0.0","56.200000000000045","2.986","0","0","0","0.0",
"854980408","626464906","159423916","1507.64","56.39999999999998","2.986","300","121","90","14","0.0","56.39999999999998","2.986","0","0","0","0.0",
"854980409","626464951","159423415","1510.52","56.200000000000045","2.995","300","121","91","14","0.0","56.200000000000045","2.995","0","0","0","0.0",
"854980410","626464952","159422916","1513.32","56.39999999999998","2.995","300","120","91","14","0.0","56.39999999999998","2.995","0","0","0","0.0",
"854980411","626465014","159422380","1516.43","56.200000000000045","2.995","300","120","90","14","0.0","56.200000000000045","2.995","0","0","0","0.0",
"854980412","626465044","159421848","1519.47","56.39999999999998","2.986","300","123","90","14","0.0","56.39999999999998","2.986","0","0","0","0.0",
"854980413","626465050","159421328","1522.42","56.200000000000045","2.976","300","122","90","14","0.0","56.200000000000045","2.976","0","0","0","0.0",
"854980414","626465023","159420826","1525.25","56.39999999999998","2.976","300","121","90","14","0.0","56.39999999999998","2.976","0","0","0","0.0",
"854980415","626465057","159420368","1527.87","56.39999999999998","2.967","300","122","90","14","0.0","56.39999999999998","2.967","0","0","0","0.0",
"854980416","626465082","159419941","1530.31","56.60000000000002","2.958","300","124","90","14","0.0","56.60000000000002","2.958","0","0","0","0.0",
"854980417","626465085","159419431","1533.21","56.60000000000002","2.948","300","127","90","14","0.0","56.60000000000002","2.948","0","0","0","0.0",
"854980418","626465049","159418919","1536.13","56.799999999999955","2.939","300","127","90","14","0.0","56.799999999999955","2.939","0","0","0","0.0",
"854980419","626465053","159418428","1538.93","56.60000000000002","2.939","300","123","91","14","0.0","56.60000000000002","2.939","0","0","0","0.0",
"854980420","626465075","159417934","1541.74","56.799999999999955","2.93","300","125","91","13","0.0","56.799999999999955","2.93","0","0","0","0.0",
"854980421","626465108","159417505","1544.21","56.799999999999955","2.921","300","128","91","13","0.0","56.799999999999955","2.921","0","0","0","0.0",
"854980422","626465127","159416993","1547.12","57.0","2.911","300","127","91","13","0.0","57.0","2.911","0","0","0","0.0",
"854980423","626465136","159416524","1549.79","57.0","2.893","300","127","91","13","0.0","57.0","2.893","0","0","0","0.0",
"854980424","626465099","159416002","1552.79","57.200000000000045","2.883","300","128","91","13","0.0","57.200000000000045","2.883","0","0","0","0.0",
"854980425","626465160","159415474","1555.76","57.0","2.883","300","128","91","13","0.0","57.0","2.883","0","0","0","0.0",
"854980426","626465428","159414869","1559.61","57.200000000000045","2.883","300","129","90","13","0.0","57.200000000000045","2.883","0","0","0","0.0",
"854980427","626465643","159414270","1563.34","57.200000000000045","2.883","300","129","90","13","0.0","57.200000000000045","2.883","0","0","0","0.0",
"854980428","626465729","159413805","1566.09","57.200000000000045","2.893","300","129","90","13","0.0","57.200000000000045","2.893","0","0","0","0.0",
"854980429","626465752","159413452","1568.1","57.0","2.902","300","129","90","13","0.0","57.0","2.902","0","0","0","0.0",
"854980430","626465805","159413052","1570.43","57.0","2.902","300","129","90","13","0.0","57.0","2.902","0","0","0","0.0",
"854980431","626465826","159412569","1573.19","57.0","2.883","300","128","90","13","0.0","57.0","2.883","0","0","0","0.0",
"854980432","626465796","159412126","1575.71","57.0","2.883","300","128","90","13","0.0","57.0","2.883","0","0","0","0.0",
"854980433","626465779","159411753","1577.84","56.799999999999955","2.883","300","128","90","13","0.0","56.799999999999955","2.883","0","0","0","0.0",
"854980434","626465770","159411412","1579.78","57.0","2.874","300","127","90","13","0.0","57.0","2.874","0","0","0","0.0",
"854980435","626465613","159410971","1582.62","56.799999999999955","2.865","300","127","89","13","0.0","56.799999999999955","2.865","0","0","0","0.0",
"854980436","626465366","159410622","1585.53","57.0","2.855","300","127","89","13","0.0","57.0","2.855","0","0","0","0.0",
"854980437","626465256","159410229","1587.9","56.799999999999955","2.846","300","127","89","13","0.0","56.799999999999955","2.846","0","0","0","0.0",
"854980438","626465454","159409571","1591.93","57.0","2.837","300","127","89","13","0.0","57.0","2.837","0","0","0","0.0",
"854980439","626465530","159409040","1595.01","56.799999999999955","2.837","300","128","89","13","0.0","56.799999999999955","2.837","0","0","0","0.0",
"854980440","626465465","159408558","1597.81","56.799999999999955","2.827","300","128","90","13","0.0","56.799999999999955","2.827","0","0","0","0.0",
"854980441","626465441","159408011","1600.93","56.799999999999955","2.827","300","131","90","13","0.0","56.799999999999955","2.827","0","0","0","0.0",
"854980442","626465488","159407489","1603.92","56.799999999999955","2.827","300","134","89","13","0.0","56.799999999999955","2.827","0","0","0","0.0",
"854980443","626465505","159406956","1606.95","56.60000000000002","2.827","300","134","89","13","0.0","56.60000000000002","2.827","0","0","0","0.0",
"854980444","626465479","159406456","1609.81","56.799999999999955","2.827","300","135","90","13","0.0","56.799999999999955","2.827","0","0","0","0.0",
"854980445","626465463","159405942","1612.73","56.60000000000002","2.827","300","135","90","13","0.0","56.60000000000002","2.827","0","0","0","0.0",
"854980446","626465407","159405418","1615.76","56.799999999999955","2.827","300","135","90","13","0.0","56.799999999999955","2.827","0","0","0","0.0",
"854980447","626465371","159404945","1618.48","56.60000000000002","2.827","300","136","89","13","0.0","56.60000000000002","2.827","0","0","0","0.0",
"854980448","626465366","159404415","1621.49","56.799999999999955","2.827","300","136","89","13","0.0","56.799999999999955","2.827","0","0","0","0.0",
"854980449","626465379","159403835","1624.79","56.60000000000002","2.827","300","136","89","13","0.0","56.60000000000002","2.827","0","0","0","0.0",
"854980450","626465384","159403308","1627.79","56.799999999999955","2.837","300","136","90","13","0.0","56.799999999999955","2.837","0","0","0","0.0",
"854980451","626465378","159402812","1630.61","56.60000000000002","2.837","300","136","90","13","0.0","56.60000000000002","2.837","0","0","0","0.0",
"854980452","626465421","159402319","1633.45","56.799999999999955","2.837","300","137","90","13","0.0","56.799999999999955","2.837","0","0","0","0.0",
"854980453","626465425","159401858","1636.06","56.60000000000002","2.837","300","137","90","13","0.0","56.60000000000002","2.837","0","0","0","0.0",
"854980454","626465425","159401375","1638.81","56.799999999999955","2.837","300","137","90","13","0.0","56.799999999999955","2.837","0","0","0","0.0",
"854980455","626465451","159400884","1641.61","56.60000000000002","2.837","300","137","89","13","0.0","56.60000000000002","2.837","0","0","0","0.0",
"854980456","626465413","159400381","1644.49","56.60000000000002","2.837","300","138","89","13","0.0","56.60000000000002","2.837","0","0","0","0.0",
"854980457","626465181","159399909","1647.78","56.39999999999998","2.837","300","138","89","13","0.0","56.39999999999998","2.837","0","0","0","0.0",
"854980458","626465072","159399418","1650.74","56.60000000000002","2.837","300","139","89","13","0.0","56.60000000000002","2.837","0","0","0","0.0",
"854980459","626465074","159398900","1653.68","56.39999999999998","2.837","300","139","89","13","0.0","56.39999999999998","2.837","0","0","0","0.0",
"854980460","626465124","159398345","1656.85","56.60000000000002","2.837","300","139","89","13","0.0","56.60000000000002","2.837","0","0","0","0.0",
"854980461","626464906","159397796","1660.39","56.60000000000002","2.837","300","139","89","13","0.0","56.60000000000002","2.837","0","0","0","0.0",
"854980462","626464971","159397203","1663.8","56.60000000000002","2.846","300","138","89","13","0.0","56.60000000000002","2.846","0","0","0","0.0",
"854980463","626465082","159396558","1667.56","56.60000000000002","2.855","300","138","89","13","0.0","56.60000000000002","2.855","0","0","0","0.0",
"854980464","626465650","159395629","1674.25","56.799999999999955","2.865","300","137","89","13","0.0","56.799999999999955","2.865","0","0","0","0.0",
"854980465","626465827","159394926","1678.45","56.60000000000002","2.874","300","136","89","13","0.0","56.60000000000002","2.874","0","0","0","0.0",
"854980466","626465829","159394338","1681.79","56.60000000000002","2.883","300","136","89","13","0.0","56.60000000000002","2.883","0","0","0","0.0",
"854980467","626465896","159393811","1684.81","56.799999999999955","2.958","300","135","89","13","0.0","56.799999999999955","2.958","0","0","0","0.0",
"854980468","626465955","159393364","1687.41","57.0","2.967","300","135","89","12","0.0","57.0","2.967","0","0","0","0.0",
"854980469","626465996","159392952","1689.77","57.0","2.967","300","135","89","12","0.0","57.0","2.967","0","0","0","0.0",
"854980470","626465886","159392505","1692.46","57.200000000000045","2.939","300","135","89","12","0.0","57.200000000000045","2.939","0","0","0","0.0",
"854980471","626465717","159392006","1695.56","57.39999999999998","2.902","300","135","89","12","0.0","57.39999999999998","2.902","0","0","0","0.0",
"854980472","626465684","159391598","1697.9","57.60000000000002","2.883","300","135","90","12","0.0","57.60000000000002","2.883","0","0","0","0.0",
"854980473","626465527","159391076","1701.17","57.60000000000002","2.883","300","135","90","12","0.0","57.60000000000002","2.883","0","0","0","0.0",
"854980474","626465380","159390602","1704.15","57.799999999999955","2.865","300","134","89","12","0.0","57.799999999999955","2.865","0","0","0","0.0",
"854980475","626465302","159390121","1706.96","57.799999999999955","2.865","300","134","88","12","0.0","57.799999999999955","2.865","0","0","0","0.0",
"854980476","626465282","159389594","1709.94","57.799999999999955","2.865","300","134","88","12","0.0","57.799999999999955","2.865","0","0","0","0.0",
"854980477","626465236","159389073","1712.89","57.799999999999955","2.865","300","134","89","12","0.0","57.799999999999955","2.865","0","0","0","0.0",
"854980478","626465185","159388523","1716.0","57.60000000000002","2.865","300","134","89","12","0.0","57.60000000000002","2.865","0","0","0","0.0",
"854980479","626465229","159388054","1718.7","57.60000000000002","2.874","300","134","90","12","0.0","57.60000000000002","2.874","0","0","0","0.0",
"854980480","626465202","159387459","1722.04","57.60000000000002","2.893","300","134","90","12","0.0","57.60000000000002","2.893","0","0","0","0.0",
"854980481","626465289","159386895","1725.35","57.60000000000002","2.893","300","134","90","12","0.0","57.60000000000002","2.893","0","0","0","0.0",
"854980482","626465281","159386551","1727.3","57.39999999999998","2.921","300","134","90","12","0.0","57.39999999999998","2.921","0","0","0","0.0",
"854980483","626465338","159385997","1730.49","57.60000000000002","2.921","300","134","90","12","0.0","57.60000000000002","2.921","0","0","0","0.0",
"854980484","626465315","159385657","1732.43","57.39999999999998","2.893","300","134","90","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980485","626465373","159385145","1735.39","57.39999999999998","2.893","300","134","90","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980486","626465475","159384646","1738.36","57.200000000000045","2.846","300","134","90","12","0.0","57.200000000000045","2.846","0","0","0","0.0",
"854980487","626465572","159384124","1741.44","57.200000000000045","2.837","300","134","90","12","0.0","57.200000000000045","2.837","0","0","0","0.0",
"854980488","626465697","159383585","1744.7","57.0","2.837","300","135","89","12","0.0","57.0","2.837","0","0","0","0.0",
"854980489","626466018","159382924","1749.17","57.200000000000045","2.837","300","135","88","12","0.0","57.200000000000045","2.837","0","0","0","0.0",
"854980490","626466201","159382377","1752.66","57.0","2.846","300","134","88","12","0.0","57.0","2.846","0","0","0","0.0",
"854980491","626466282","159381861","1755.7","57.200000000000045","2.893","300","135","88","12","0.0","57.200000000000045","2.893","0","0","0","0.0",
"854980492","626466317","159381415","1758.25","57.0","2.911","300","135","88","12","0.0","57.0","2.911","0","0","0","0.0",
"854980493","626466373","159380978","1760.78","57.0","2.911","300","135","89","12","0.0","57.0","2.911","0","0","0","0.0",
"854980494","626466406","159380567","1763.13","56.799999999999955","2.893","300","135","89","12","0.0","56.799999999999955","2.893","0","0","0","0.0",
"854980495","626466411","159380196","1765.21","57.0","2.883","300","135","89","12","0.0","57.0","2.883","0","0","0","0.0",
"854980496","626466396","159379791","1767.48","56.799999999999955","2.865","300","135","89","12","0.0","56.799999999999955","2.865","0","0","0","0.0",
"854980497","626466394","159379179","1770.94","57.0","2.837","300","135","89","12","0.0","57.0","2.837","0","0","0","0.0",
"854980498","626466322","159378511","1774.73","56.799999999999955","2.818","300","135","89","12","0.0","56.799999999999955","2.818","0","0","0","0.0",
"854980499","626466376","159378084","1777.2","57.0","2.818","300","135","90","12","0.0","57.0","2.818","0","0","0","0.0",
"854980500","626466389","159377629","1779.8","56.799999999999955","2.827","300","135","90","12","0.0","56.799999999999955","2.827","0","0","0","0.0",
"854980501","626466395","159377219","1782.1","57.0","2.827","300","135","89","12","0.0","57.0","2.827","0","0","0","0.0",
"854980502","626466376","159376787","1784.55","56.799999999999955","2.818","300","135","89","12","0.0","56.799999999999955","2.818","0","0","0","0.0",
"854980503","626466381","159376258","1787.54","57.0","2.809","300","136","89","12","0.0","57.0","2.809","0","0","0","0.0",
"854980504","626466362","159375768","1790.33","56.799999999999955","2.799","300","136","89","12","0.0","56.799999999999955","2.799","0","0","0","0.0",
"854980505","626466285","159375215","1793.47","57.0","2.799","300","137","89","12","0.0","57.0","2.799","0","0","0","0.0",
"854980506","626466253","159374668","1796.57","56.799999999999955","2.799","300","137","89","12","0.0","56.799999999999955","2.799","0","0","0","0.0",
"854980507","626466134","159374003","1800.39","57.0","2.799","300","138","89","12","0.0","57.0","2.799","0","0","0","0.0",
"854980508","626466144","159373428","1803.67","56.799999999999955","2.809","300","138","89","12","0.0","56.799999999999955","2.809","0","0","0","0.0",
"854980509","626466136","159372934","1806.48","56.799999999999955","2.837","300","136","89","12","0.0","56.799999999999955","2.837","0","0","0","0.0",
"854980510","626466074","159372330","1809.95","56.60000000000002","2.846","300","133","89","12","0.0","56.60000000000002","2.846","0","0","0","0.0",
"854980511","626466048","159371771","1813.13","56.799999999999955","2.846","300","133","89","12","0.0","56.799999999999955","2.846","0","0","0","0.0",
"854980512","626466099","159371190","1816.47","56.60000000000002","2.865","300","133","89","12","0.0","56.60000000000002","2.865","0","0","0","0.0",
"854980513","626466115","159370643","1819.58","56.799999999999955","2.874","300","134","89","12","0.0","56.799999999999955","2.874","0","0","0","0.0",
"854980514","626466208","159370202","1822.21","56.799999999999955","2.883","300","134","89","12","0.0","56.799999999999955","2.883","0","0","0","0.0",
"854980515","626466294","159369728","1825.02","56.799999999999955","2.883","300","136","89","12","0.0","56.799999999999955","2.883","0","0","0","0.0",
"854980516","626466386","159369198","1828.14","56.799999999999955","2.883","300","136","89","12","0.0","56.799999999999955","2.883","0","0","0","0.0",
"854980517","626466472","159368625","1831.49","57.0","2.883","300","137","89","12","0.0","57.0","2.883","0","0","0","0.0",
"854980518","626466495","159368087","1834.56","57.0","2.893","300","138","90","12","0.0","57.0","2.893","0","0","0","0.0",
"854980519","626466386","159367615","1837.41","57.0","2.902","300","138","90","12","0.0","57.0","2.902","0","0","0","0.0",
"854980520","626466292","159367201","1839.89","57.0","2.902","300","138","90","12","0.0","57.0","2.902","0","0","0","0.0",
"854980521","626466252","159366758","1842.44","57.0","2.902","300","138","90","12","0.0","57.0","2.902","0","0","0","0.0",
"854980522","626466258","159366305","1845.02","57.0","2.893","300","138","90","12","0.0","57.0","2.893","0","0","0","0.0",
"854980523","626466221","159365877","1847.48","57.200000000000045","2.893","300","139","89","12","0.0","57.200000000000045","2.893","0","0","0","0.0",
"854980524","626466172","159365480","1849.78","57.200000000000045","2.883","300","139","89","12","0.0","57.200000000000045","2.883","0","0","0","0.0",
"854980525","626466157","159365022","1852.39","57.39999999999998","2.874","300","139","90","12","0.0","57.39999999999998","2.874","0","0","0","0.0",
"854980526","626466148","159364611","1854.73","57.60000000000002","2.865","300","139","90","12","0.0","57.60000000000002","2.865","0","0","0","0.0",
"854980527","626466158","159364130","1857.46","57.60000000000002","2.855","300","139","89","12","0.0","57.60000000000002","2.855","0","0","0","0.0",
"854980528","626466170","159363647","1860.21","57.799999999999955","2.855","300","139","88","12","0.0","57.799999999999955","2.855","0","0","0","0.0",
"854980529","626466199","159363190","1862.82","57.799999999999955","2.846","300","139","88","12","0.0","57.799999999999955","2.846","0","0","0","0.0",
"854980530","626466233","159362671","1865.78","58.0","2.837","300","139","88","12","0.0","58.0","2.837","0","0","0","0.0",
"854980531","626466204","159362048","1869.31","58.0","2.837","300","139","88","12","0.0","58.0","2.837","0","0","0","0.0",
"854980532","626466234","159361489","1872.49","58.0","2.837","300","139","90","12","0.0","58.0","2.837","0","0","0","0.0",
"854980533","626466508","159360776","1877.05","57.799999999999955","2.846","300","139","90","12","0.0","57.799999999999955","2.846","0","0","0","0.0",
"854980534","626466589","159360183","1880.45","57.799999999999955","2.846","300","140","90","12","0.0","57.799999999999955","2.846","0","0","0","0.0",
"854980535","626466602","159359520","1884.22","57.60000000000002","2.874","300","139","90","12","0.0","57.60000000000002","2.874","0","0","0","0.0",
"854980536","626466606","159359012","1887.05","57.60000000000002","2.874","300","140","90","12","0.0","57.60000000000002","2.874","0","0","0","0.0",
"854980537","626466574","159358588","1889.48","57.39999999999998","2.883","300","140","89","12","0.0","57.39999999999998","2.883","0","0","0","0.0",
"854980538","626466598","159358085","1892.34","57.39999999999998","2.883","300","140","89","12","0.0","57.39999999999998","2.883","0","0","0","0.0",
"854980539","626466573","159357599","1895.11","57.200000000000045","2.883","300","140","89","12","0.0","57.200000000000045","2.883","0","0","0","0.0",
"854980540","626466560","159357014","1898.44","57.39999999999998","2.883","300","139","89","12","0.0","57.39999999999998","2.883","0","0","0","0.0",
"854980541","626466608","159356491","1901.45","57.39999999999998","2.883","300","139","88","12","0.0","57.39999999999998","2.883","0","0","0","0.0",
"854980542","626466660","159355907","1904.81","57.39999999999998","2.893","300","139","88","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980543","626466688","159355404","1907.67","57.39999999999998","2.893","300","138","88","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980544","626466691","159354888","1910.61","57.39999999999998","2.893","300","138","89","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980545","626466648","159354420","1913.3","57.39999999999998","2.893","300","138","90","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980546","626466603","159353924","1916.15","57.39999999999998","2.893","300","138","90","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980547","626466610","159353410","1919.08","57.39999999999998","2.893","300","138","89","12","0.0","57.39999999999998","2.893","0","0","0","0.0",
"854980548","626466621","159352902","1921.96","57.39999999999998","2.883","300","138","88","12","0.0","57.39999999999998","2.883","0","0","0","0.0",
"854980549","626466627","159352397","1924.83","57.200000000000045","2.883","300","137","88","11","0.0","57.200000000000045","2.883","0","0","0","0.0",
"854980550","626466611","159351895","1927.7","57.39999999999998","2.883","300","137","89","11","0.0","57.39999999999998","2.883","0","0","0","0.0",
"854980551","626466560","159351368","1930.72","57.39999999999998","2.874","300","137","90","11","0.0","57.39999999999998","2.874","0","0","0","0.0",
"854980552","626466496","159350825","1933.84","57.799999999999955","2.874","300","137","90","11","0.0","57.799999999999955","2.874","0","0","0","0.0",
"854980553","626466426","159350251","1937.16","57.799999999999955","2.874","300","137","90","11","0.0","57.799999999999955","2.874","0","0","0","0.0",
"854980554","626466354","159349672","1940.5","57.799999999999955","2.893","300","136","89","11","0.0","57.799999999999955","2.893","0","0","0","0.0",
"854980555","626466281","159349045","1944.12","57.799999999999955","2.902","300","136","89","11","0.0","57.799999999999955","2.902","0","0","0","0.0",
"854980556","626466218","159348468","1947.44","57.799999999999955","2.921","300","135","90","11","0.0","57.799999999999955","2.921","0","0","0","0.0",
"854980557","626466127","159347895","1950.8","57.799999999999955","2.948","300","135","90","11","0.0","57.799999999999955","2.948","0","0","0","0.0",
"854980558","626466102","159347386","1953.7","57.799999999999955","2.958","300","134","88","11","0.0","57.799999999999955","2.958","0","0","0","0.0",
"854980559","626465990","159346756","1957.42","57.799999999999955","2.967","300","133","88","11","0.0","57.799999999999955","2.967","0","0","0","0.0",
"854980560","626465931","159346220","1960.51","57.799999999999955","2.976","300","133","89","11","0.0","57.799999999999955","2.976","0","0","0","0.0",
"854980561","626465841","159345707","1963.55","58.0","2.986","300","133","89","11","0.0","58.0","2.986","0","0","0","0.0",
"854980562","626465819","159345234","1966.25","58.0","2.995","300","132","89","11","0.0","58.0","2.995","0","0","0","0.0",
"854980563","626465798","159344756","1968.97","58.200000000000045","2.995","300","132","89","11","0.0","58.200000000000045","2.995","0","0","0","0.0",
"854980564","626465760","159344244","1971.9","58.200000000000045","2.995","300","132","89","11","0.0","58.200000000000045","2.995","0","0","0","0.0",
"854980565","626465714","159343709","1974.97","58.200000000000045","2.986","300","133","89","11","0.0","58.200000000000045","2.986","0","0","0","0.0",
"854980566","626465592","159343164","1978.24","58.39999999999998","2.986","300","133","89","11","0.0","58.39999999999998","2.986","0","0","0","0.0",
"854980567","626465531","159342670","1981.1","58.39999999999998","2.995","300","133","89","11","0.0","58.39999999999998","2.995","0","0","0","0.0",
"854980568","626465503","159342164","1983.99","58.200000000000045","2.995","300","133","89","11","0.0","58.200000000000045","2.995","0","0","0","0.0",
"854980569","626465441","159341656","1986.93","58.0","2.995","300","134","89","11","0.0","58.0","2.995","0","0","0","0.0",
"854980570","626465406","159341119","1990.0","57.799999999999955","2.995","300","134","89","11","0.0","57.799999999999955","2.995","0","0","0","0.0",
"854980571","626465346","159340603","1992.99","57.799999999999955","2.995","300","135","89","11","0.0","57.799999999999955","2.995","0","0","0","0.0",
"854980572","626465245","159340084","1996.07","57.60000000000002","2.995","300","135","89","11","0.0","57.60000000000002","2.995","0","0","0","0.0",
"854980573","626465142","159339578","1999.09","57.60000000000002","2.995","300","135","89","11","0.0","57.60000000000002","2.995","0","0","0","0.0",
"854980574","626465066","159339072","2002.05","57.39999999999998","2.995","300","135","89","11","0.0","57.39999999999998","2.995","0","0","0","0.0",
"854980575","626464979","159338534","2005.21","57.60000000000002","2.995","300","135","89","11","0.0","57.60000000000002","2.995","0","0","0","0.0",
"854980576","626464884","159338017","2008.27","57.39999999999998","2.995","300","135","89","11","0.0","57.39999999999998","2.995","0","0","0","0.0",
"854980577","626464788","159337427","2011.75","57.39999999999998","2.995","300","135","89","11","0.0","57.39999999999998","2.995","0","0","0","0.0",
"854980578","626464746","159336905","2014.74","57.39999999999998","3.004","300","134","90","11","0.0","57.39999999999998","3.004","0","0","0","0.0",
"854980579","626464665","159336351","2017.98","57.60000000000002","3.014","300","134","90","11","0.0","57.60000000000002","3.014","0","0","0","0.0",
"854980580","626464597","159335877","2020.75","57.39999999999998","3.014","300","135","90","11","0.0","57.39999999999998","3.014","0","0","0","0.0",
"854980581","626464500","159335376","2023.73","57.60000000000002","3.023","300","135","90","11","0.0","57.60000000000002","3.023","0","0","0","0.0",
"854980582","626464458","159334887","2026.54","57.39999999999998","3.023","300","135","90","11","0.0","57.39999999999998","3.023","0","0","0","0.0",
"854980583","626464405","159334368","2029.53","57.60000000000002","3.023","300","135","90","11","0.0","57.60000000000002","3.023","0","0","0","0.0",
"854980584","626464322","159333833","2032.67","57.60000000000002","3.023","300","136","90","11","0.0","57.60000000000002","3.023","0","0","0","0.0",
"854980585","626464244","159333251","2036.05","57.60000000000002","3.023","300","136","90","11","0.0","57.60000000000002","3.023","0","0","0","0.0",
"854980586","626464177","159332724","2039.1","57.39999999999998","3.023","300","136","90","11","0.0","57.39999999999998","3.023","0","0","0","0.0",
"854980587","626464149","159332219","2041.99","57.60000000000002","3.032","300","136","90","11","0.0","57.60000000000002","3.032","0","0","0","0.0",
"854980588","626464091","159331710","2044.93","57.39999999999998","3.032","300","136","90","11","0.0","57.39999999999998","3.032","0","0","0","0.0",
"854980589","626464027","159331179","2048.01","57.39999999999998","3.042","300","136","90","11","0.0","57.39999999999998","3.042","0","0","0","0.0",
"854980590","626463977","159330722","2050.66","57.39999999999998","3.042","300","136","89","11","0.0","57.39999999999998","3.042","0","0","0","0.0",
"854980591","626463929","159330240","2053.43","57.39999999999998","3.042","300","137","89","11","0.0","57.39999999999998","3.042","0","0","0","0.0",
"854980592","626463920","159329776","2056.07","57.200000000000045","3.032","300","139","89","11","0.0","57.200000000000045","3.032","0","0","0","0.0",
