record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"855817705","626387692","159547785","44.55","46.0","3.34","71.2","40.25","264.0","7.4","49.43","1113.0","300","98","91","18","1","0.0","46.0","3.34","0","0","0","0.0",
"855817706","626387340","159548114","48.32","46.0","3.247","71.2","40.25","264.0","7.03","49.31","1118.0","300","100","91","18","1","0.0","46.0","3.247","0","0","0","0.0",
"855817707","626386991","159548363","51.87","46.200000000000045","3.191","72.2","40.0","264.0","6.9","49.31","1112.0","300","101","90","18","1","0.5","46.200000000000045","3.191","0","0","0","0.0",
"855817708","626386589","159548524","55.73","46.39999999999998","3.163","71.2","40.0","264.0","6.9","49.31","1112.0","300","103","90","18","1","0.5","46.39999999999998","3.163","0","0","0","0.0",
"855817709","626386087","159548697","60.5","46.60000000000002","3.135","70.2","40.0","263.0","6.9","49.31","1112.0","300","112","91","18","1","0.0","46.60000000000002","3.135","0","0","0","0.0",
"855817710","626385652","159548801","64.6","46.799999999999955","3.135","71.2","39.75","264.0","6.9","49.31","1112.0","300","114","90","18","1","0.5","46.799999999999955","3.135","0","0","0","0.0",
"855817711","626385256","159548915","68.35","47.0","3.247","70.2","39.75","263.0","6.53","49.21","1069.0","300","115","91","18","1","0.0","47.0","3.247","0","0","0","0.0",
"855817712","626384853","159549032","72.16","47.200000000000045","3.284","70.2","39.75","263.0","6.34","49.12","1086.0","300","116","91","18","1","0.0","47.200000000000045","3.284","0","0","0","0.0",
"855817713","626384486","159549201","75.71","47.200000000000045","3.294","69.2","39.75","264.0","6.34","49.12","1094.0","300","117","90","18","1","0.5","47.200000000000045","3.294","0","0","0","0.0",
"855817714","626384099","159549500","79.64","47.39999999999998","3.284","69.2","39.75","265.0","6.34","49.03","1094.0","300","118","90","18","1","0.5","47.39999999999998","3.284","0","0","0","0.0",
"855817715","626383754","159549664","82.99","47.200000000000045","3.294","69.2","40.0","266.0","6.12","49.03","1096.0","300","119","90","18","1","0.5","47.200000000000045","3.294","0","0","0","0.0",
"855817716","626383412","159549893","86.39","47.39999999999998","3.284","68.2","40.0","266.0","6.12","49.03","1097.0","300","119","90","18","1","0.5","47.39999999999998","3.284","0","0","0","0.0",
"855817717","626383085","159549981","89.48","47.200000000000045","3.256","68.2","40.0","267.0","6.12","49.12","1095.0","300","120","90","18","1","0.0","47.200000000000045","3.256","0","0","0","0.0",
"855817718","626382739","159550070","92.75","47.39999999999998","3.238","68.2","39.75","264.0","6.12","49.12","1095.0","300","121","90","18","1","0.5","47.39999999999998","3.238","0","0","0","0.0",
"855817719","626382401","159550202","95.98","47.200000000000045","3.182","68.2","39.75","264.0","6.03","49.21","1083.0","300","121","90","18","1","0.5","47.200000000000045","3.182","0","0","0","0.0",
"855817720","626382051","159550314","99.31","47.200000000000045","3.172","67.2","40.25","268.0","6.03","49.21","1080.0","300","121","90","17","1","0.5","47.200000000000045","3.172","0","0","0","0.0",
"855817721","626381716","159550396","102.46","47.200000000000045","3.135","67.2","40.5","270.0","6.03","49.21","1080.0","300","122","90","17","1","0.0","47.200000000000045","3.135","0","0","0","0.0",
"855817722","626381384","159550516","105.61","47.200000000000045","3.126","67.2","40.5","270.0","6.03","49.21","1051.0","300","122","90","17","1","0.0","47.200000000000045","3.126","0","0","0","0.0",
"855817723","626381074","159550656","108.6","47.0","3.079","65.2","40.0","265.0","6.03","49.21","1051.0","300","123","91","17","1","0.0","47.0","3.079","0","0","0","0.0",
"855817724","626380743","159550677","111.69","47.200000000000045","3.07","66.2","40.0","264.0","6.25","49.31","1020.0","300","124","91","17","1","0.0","47.200000000000045","3.07","0","0","0","0.0",
"855817725","626380431","159551248","115.59","47.200000000000045","3.051","66.2","40.0","264.0","6.43","49.21","1016.0","300","124","91","17","1","0.0","47.200000000000045","3.051","0","0","0","0.0",
"855817726","626380064","159551636","119.46","47.39999999999998","3.051","68.2","40.25","268.0","6.53","49.21","1013.0","300","125","90","17","1","0.0","47.39999999999998","3.051","0","0","0","0.0",
"855817727","626379783","159551732","122.12","47.39999999999998","3.107","67.2","40.25","267.0","6.53","49.21","1011.0","300","125","90","17","1","0.0","47.39999999999998","3.107","0","0","0","0.0",
"855817728","626379497","159551998","125.08","47.799999999999955","3.107","67.2","40.0","265.0","6.53","49.21","1027.0","300","126","90","17","1","0.0","47.799999999999955","3.107","0","0","0","0.0",
"855817729","626379194","159552128","127.97","48.0","3.088","68.2","40.0","265.0","6.53","49.21","1015.0","300","126","90","17","1","0.5","48.0","3.088","0","0","0","0.0",
"855817730","626379032","159552537","130.36","48.200000000000045","3.07","67.2","40.0","266.0","6.53","49.21","1019.0","300","127","90","17","1","0.5","48.200000000000045","3.07","0","0","0","0.0",
"855817731","626378917","159552476","131.47","48.200000000000045","3.051","67.2","40.0","267.0","6.53","49.31","1015.0","300","127","90","17","1","0.0","48.200000000000045","3.051","0","0","0","0.0",
"855817732","626378650","159552478","133.96","48.39999999999998","2.986","68.2","40.0","266.0","6.62","49.31","992.0","300","127","90","17","1","0.0","48.39999999999998","2.986","0","0","0","0.0",
"855817733","626378422","159552366","136.16","48.200000000000045","2.948","67.2","40.0","265.0","6.62","49.31","975.0","300","128","90","17","1","0.0","48.200000000000045","2.948","0","0","0","0.0",
"855817734","626378145","159552289","138.78","48.39999999999998","2.893","67.2","40.0","265.0","6.71","49.21","956.0","300","127","90","17","1","0.0","48.39999999999998","2.893","0","0","0","0.0",
"855817735","626377886","159552203","141.24","48.200000000000045","2.846","67.2","40.0","265.0","6.81","49.21","932.0","300","127","90","17","1","0.5","48.200000000000045","2.846","0","0","0","0.0",
"855817736","626377602","159552008","144.06","48.200000000000045","2.837","67.2","40.0","265.0","7.12","49.21","917.0","300","128","90","17","1","0.5","48.200000000000045","2.837","0","0","0","0.0",
"855817737","626377326","159551891","146.71","48.200000000000045","2.827","68.2","40.0","265.0","7.21","49.21","916.0","300","128","90","17","1","0.5","48.200000000000045","2.827","0","0","0","0.0",
"855817738","626377035","159551699","149.61","48.0","2.799","68.2","39.75","265.0","7.21","49.21","921.0","300","129","90","17","1","0.5","48.0","2.799","0","0","0","0.0",
"855817739","626376754","159551611","152.27","47.799999999999955","2.827","69.2","39.75","266.0","7.21","49.21","930.0","300","129","89","17","1","0.5","47.799999999999955","2.827","0","0","0","0.0",
"855817740","626376472","159551476","155.0","47.60000000000002","2.762","69.2","39.75","267.0","7.12","49.12","932.0","300","129","89","17","1","0.5","47.60000000000002","2.762","0","0","0","0.0",
"855817741","626376210","159551378","157.5","47.39999999999998","2.79","68.2","40.0","268.0","7.12","49.12","930.0","300","130","90","17","1","0.0","47.39999999999998","2.79","0","0","0","0.0",
"855817742","626375932","159551252","160.18","47.39999999999998","2.762","68.2","40.0","268.0","7.12","49.12","930.0","300","130","89","17","1","0.5","47.39999999999998","2.762","0","0","0","0.0",
"855817743","626375662","159551129","162.78","47.200000000000045","2.753","68.2","40.0","268.0","7.31","49.12","922.0","300","130","89","17","1","0.5","47.200000000000045","2.753","0","0","0","0.0",
"855817744","626375366","159551031","165.6","47.39999999999998","2.687","68.2","40.0","269.0","7.31","49.12","923.0","300","131","89","17","1","0.5","47.39999999999998","2.687","0","0","0","0.0",
"855817745","626375087","159550953","168.23","47.200000000000045","2.753","68.2","40.0","268.0","7.31","49.12","923.0","300","131","89","17","1","0.5","47.200000000000045","2.753","0","0","0","0.0",
"855817746","626374798","159550870","170.97","47.39999999999998","2.631","67.2","40.0","266.0","7.21","49.12","922.0","300","131","90","17","1","0.0","47.39999999999998","2.631","0","0","0","0.0",
"855817747","626374506","159550795","173.73","47.200000000000045","2.827","68.2","40.0","267.0","7.12","49.12","942.0","300","131","90","16","1","0.0","47.200000000000045","2.827","0","0","0","0.0",
"855817748","626374216","159550694","176.49","47.60000000000002","2.706","68.2","40.0","268.0","7.12","49.12","948.0","300","131","89","16","1","0.5","47.60000000000002","2.706","0","0","0","0.0",
"855817749","626373941","159550622","179.08","47.39999999999998","2.809","68.2","40.0","268.0","7.12","49.12","940.0","300","131","89","16","1","0.5","47.39999999999998","2.809","0","0","0","0.0",
"855817750","626373637","159550556","181.94","47.39999999999998","2.706","68.2","40.0","268.0","7.21","49.21","928.0","300","132","89","16","1","0.5","47.39999999999998","2.706","0","0","0","0.0",
"855817751","626373359","159550440","184.61","47.39999999999998","2.809","67.2","40.25","270.0","7.12","49.21","926.0","300","132","89","16","1","0.5","47.39999999999998","2.809","0","0","0","0.0",
"855817752","626373072","159550323","187.36","47.39999999999998","2.669","67.2","40.25","270.0","7.12","49.31","930.0","300","132","89","16","1","0.5","47.39999999999998","2.669","0","0","0","0.0",
"855817753","626372797","159550231","189.98","47.39999999999998","2.762","67.2","40.25","269.0","7.12","49.43","938.0","300","132","89","16","1","0.5","47.39999999999998","2.762","0","0","0","0.0",
"855817754","626372511","159550137","192.7","47.60000000000002","2.697","67.2","40.0","267.0","7.12","49.43","934.0","300","132","89","16","1","0.5","47.60000000000002","2.697","0","0","0","0.0",
"855817755","626372227","159550071","195.38","47.60000000000002","2.762","67.2","40.0","266.0","7.21","49.43","907.0","300","132","90","16","1","0.0","47.60000000000002","2.762","0","0","0","0.0",
"855817756","626371921","159550028","198.23","47.60000000000002","2.697","68.2","40.0","266.0","7.31","49.53","899.0","300","133","90","16","1","0.0","47.60000000000002","2.697","0","0","0","0.0",
"855817757","626371645","159549972","200.83","47.799999999999955","2.837","69.2","39.75","265.0","7.31","49.53","908.0","300","133","90","16","1","0.0","47.799999999999955","2.837","0","0","0","0.0",
"855817758","626371350","159549940","203.58","48.0","2.65","69.2","39.5","265.0","7.31","49.53","921.0","300","134","89","16","1","0.5","48.0","2.65","0","0","0","0.0",
"855817759","626371054","159549901","206.36","48.0","2.855","69.2","39.25","264.0","7.21","49.53","937.0","300","135","89","16","1","0.5","48.0","2.855","0","0","0","0.0",
"855817760","626370742","159549843","209.28","48.200000000000045","2.715","69.2","39.5","265.0","7.21","49.53","925.0","300","135","89","16","1","0.5","48.200000000000045","2.715","0","0","0","0.0",
"855817761","626370450","159549771","212.03","48.200000000000045","2.855","69.2","39.75","265.0","7.31","49.53","923.0","300","136","90","16","1","0.0","48.200000000000045","2.855","0","0","0","0.0",
"855817762","626370148","159549723","214.86","48.39999999999998","2.734","69.2","39.75","265.0","7.31","49.53","924.0","300","136","89","16","1","0.5","48.39999999999998","2.734","0","0","0","0.0",
"855817763","626369854","159549680","217.62","48.39999999999998","2.865","69.2","39.75","265.0","7.21","49.53","928.0","300","136","89","16","1","0.5","48.39999999999998","2.865","0","0","0","0.0",
"855817764","626369563","159549637","220.34","48.39999999999998","2.781","68.2","39.75","265.0","7.21","49.53","927.0","300","137","89","16","1","0.5","48.39999999999998","2.781","0","0","0","0.0",
"855817765","626369294","159549599","222.86","48.200000000000045","2.827","68.2","39.75","264.0","7.12","49.62","928.0","300","137","90","16","1","0.0","48.200000000000045","2.827","0","0","0","0.0",
"855817766","626368972","159549579","225.85","48.200000000000045","2.781","67.2","40.0","266.0","7.12","49.62","932.0","300","137","90","16","1","0.0","48.200000000000045","2.781","0","0","0","0.0",
"855817767","626368670","159549524","228.69","48.200000000000045","2.827","67.2","40.0","266.0","6.9","49.62","936.0","300","138","90","16","1","0.0","48.200000000000045","2.827","0","0","0","0.0",
"855817768","626368356","159549502","231.61","48.200000000000045","2.818","67.2","40.0","266.0","7.03","49.62","935.0","300","138","90","16","1","0.0","48.200000000000045","2.818","0","0","0","0.0",
"855817769","626368064","159549434","234.37","48.0","2.846","68.2","40.25","267.0","7.03","49.62","936.0","300","139","90","16","1","0.0","48.0","2.846","0","0","0","0.0",
"855817770","626367756","159549378","237.25","48.0","2.818","69.2","40.0","267.0","7.12","49.62","940.0","300","139","90","16","1","0.0","48.0","2.818","0","0","0","0.0",
"855817771","626367467","159549308","239.98","47.799999999999955","2.846","69.2","40.0","268.0","7.12","49.53","941.0","300","139","89","16","1","0.5","47.799999999999955","2.846","0","0","0","0.0",
"855817772","626367174","159549242","242.73","47.799999999999955","2.697","68.2","40.0","268.0","7.03","49.53","949.0","300","139","89","16","1","0.5","47.799999999999955","2.697","0","0","0","0.0",
"855817773","626366894","159549157","245.39","47.60000000000002","2.865","68.2","40.25","268.0","6.9","49.53","953.0","300","139","89","16","1","0.5","47.60000000000002","2.865","0","0","0","0.0",
"855817774","626366611","159549076","248.07","47.60000000000002","2.687","67.2","40.25","269.0","7.03","49.53","942.0","300","140","89","16","1","0.5","47.60000000000002","2.687","0","0","0","0.0",
"855817775","626366312","159548987","250.9","47.39999999999998","2.818","67.2","40.0","269.0","7.03","49.53","922.0","300","140","89","16","1","0.5","47.39999999999998","2.818","0","0","0","0.0",
"855817776","626366009","159548906","253.77","47.39999999999998","2.753","67.2","40.25","270.0","7.12","49.62","914.0","300","140","89","16","1","0.5","47.39999999999998","2.753","0","0","0","0.0",
"855817777","626365716","159548842","256.53","47.39999999999998","2.818","68.2","40.25","269.0","7.21","49.62","922.0","300","140","89","16","1","0.5","47.39999999999998","2.818","0","0","0","0.0",
"855817778","626365409","159548760","259.42","47.39999999999998","2.781","68.2","40.0","268.0","7.12","49.62","933.0","300","140","89","15","1","0.5","47.39999999999998","2.781","0","0","0","0.0",
"855817779","626365109","159548670","262.26","47.39999999999998","2.865","68.2","40.0","268.0","7.12","49.62","941.0","300","140","89","15","1","0.5","47.39999999999998","2.865","0","0","0","0.0",
"855817780","626364821","159548567","265.01","47.39999999999998","2.809","68.2","40.0","269.0","7.12","49.53","948.0","300","140","89","15","1","0.5","47.39999999999998","2.809","0","0","0","0.0",
"855817781","626364520","159548465","267.87","47.39999999999998","2.846","68.2","40.0","269.0","7.12","49.53","950.0","300","140","89","15","1","0.0","47.39999999999998","2.846","0","0","0","0.0",
"855817782","626364244","159548349","270.52","47.60000000000002","2.809","68.2","40.0","269.0","7.03","49.53","949.0","300","140","89","15","1","0.0","47.60000000000002","2.809","0","0","0","0.0",
"855817783","626363958","159548244","273.25","47.60000000000002","2.809","67.2","40.0","269.0","6.9","49.53","949.0","300","140","89","15","1","0.5","47.60000000000002","2.809","0","0","0","0.0",
"855817784","626363672","159548162","275.96","47.60000000000002","2.725","67.2","40.0","269.0","7.03","49.53","943.0","300","140","89","15","1","0.5","47.60000000000002","2.725","0","0","0","0.0",
"855817785","626363382","159548071","278.71","47.60000000000002","2.697","67.2","40.0","269.0","7.12","49.53","926.0","300","140","89","15","1","0.5","47.60000000000002","2.697","0","0","0","0.0",
"855817786","626363096","159547989","281.42","47.60000000000002","2.697","68.2","40.0","269.0","7.21","49.53","923.0","300","141","89","15","1","0.0","47.60000000000002","2.697","0","0","0","0.0",
"855817787","626362807","159547897","284.16","47.60000000000002","2.706","68.2","40.0","269.0","7.21","49.53","915.0","300","141","89","15","1","0.0","47.60000000000002","2.706","0","0","0","0.0",
"855817788","626362523","159547804","286.86","47.60000000000002","2.706","68.2","40.0","269.0","7.21","49.53","920.0","300","140","89","15","1","0.5","47.60000000000002","2.706","0","0","0","0.0",
"855817789","626362221","159547727","289.71","47.60000000000002","2.706","68.2","40.0","269.0","7.12","49.53","927.0","300","140","89","15","1","0.0","47.60000000000002","2.706","0","0","0","0.0",
"855817790","626361934","159547662","292.41","47.60000000000002","2.725","68.2","40.0","269.0","7.21","49.53","927.0","300","140","89","15","1","0.5","47.60000000000002","2.725","0","0","0","0.0",
"855817791","626361637","159547592","295.21","47.799999999999955","2.743","68.2","39.75","268.0","7.21","49.43","933.0","300","140","89","15","1","0.0","47.799999999999955","2.743","0","0","0","0.0",
"855817792","626361371","159547536","297.71","48.0","2.743","68.2","40.0","269.0","7.12","49.43","931.0","300","140","89","15","1","0.0","48.0","2.743","0","0","0","0.0",
"855817793","626361089","159547461","300.38","48.200000000000045","2.753","67.2","40.0","267.0","7.12","49.43","930.0","300","140","89","15","1","0.5","48.200000000000045","2.753","0","0","0","0.0",
"855817794","626360806","159547397","303.04","48.39999999999998","2.753","67.2","40.0","267.0","7.31","49.43","913.0","300","140","89","15","1","0.5","48.39999999999998","2.753","0","0","0","0.0",
"855817795","626360508","159547348","305.83","48.39999999999998","2.753","68.2","40.0","267.0","7.31","49.43","916.0","300","140","89","15","1","0.5","48.39999999999998","2.753","0","0","0","0.0",
"855817796","626360221","159547295","308.52","48.60000000000002","2.753","69.2","39.75","268.0","7.31","49.43","917.0","300","140","89","15","1","0.0","48.60000000000002","2.753","0","0","0","0.0",
"855817797","626359927","159547253","311.28","48.60000000000002","2.743","69.2","40.0","269.0","7.31","49.43","922.0","300","140","89","15","1","0.0","48.60000000000002","2.743","0","0","0","0.0",
"855817798","626359650","159547190","313.89","48.799999999999955","2.743","69.2","40.0","269.0","7.21","49.43","921.0","300","140","89","15","1","0.0","48.799999999999955","2.743","0","0","0","0.0",
"855817799","626359364","159547124","316.57","48.799999999999955","2.743","68.2","40.0","269.0","7.21","49.43","922.0","300","141","89","15","1","0.0","48.799999999999955","2.743","0","0","0","0.0",
"855817800","626359094","159547043","319.14","48.799999999999955","2.734","68.2","40.25","269.0","7.21","49.43","923.0","300","141","89","15","1","0.5","48.799999999999955","2.734","0","0","0","0.0",
"855817801","626358818","159546948","321.77","48.799999999999955","2.734","68.2","40.5","270.0","7.21","49.43","920.0","300","140","89","15","1","0.5","48.799999999999955","2.734","0","0","0","0.0",
"855817802","626358528","159546820","324.57","48.799999999999955","2.725","68.2","40.0","268.0","7.31","49.43","913.0","300","140","89","15","1","0.5","48.799999999999955","2.725","0","0","0","0.0",
"855817803","626358238","159546639","327.46","48.799999999999955","2.725","68.2","40.0","269.0","7.31","49.31","911.0","300","140","89","15","1","0.5","48.799999999999955","2.725","0","0","0","0.0",
"855817804","626357967","159546476","330.16","48.799999999999955","2.725","68.2","40.25","269.0","7.31","49.31","912.0","300","141","89","15","1","0.0","48.799999999999955","2.725","0","0","0","0.0",
"855817805","626357690","159546304","332.91","48.799999999999955","2.734","68.2","40.25","269.0","7.31","49.31","921.0","300","141","89","15","1","0.5","48.799999999999955","2.734","0","0","0","0.0",
"855817806","626357424","159546140","335.57","48.60000000000002","2.734","68.2","40.0","269.0","7.12","49.31","939.0","300","141","89","15","1","0.5","48.60000000000002","2.734","0","0","0","0.0",
"855817807","626357148","159545964","338.33","48.799999999999955","2.734","68.2","40.0","268.0","7.12","49.31","944.0","300","141","89","15","1","0.5","48.799999999999955","2.734","0","0","0","0.0",
"855817808","626356875","159545793","341.06","48.60000000000002","2.743","67.2","40.0","268.0","7.12","49.31","940.0","300","141","89","15","1","0.5","48.60000000000002","2.743","0","0","0","0.0",
"855817809","626356601","159545609","343.81","48.799999999999955","2.734","68.2","40.0","268.0","7.21","49.31","932.0","300","142","89","15","1","0.5","48.799999999999955","2.734","0","0","0","0.0",
"855817810","626356337","159545449","346.43","48.60000000000002","2.734","68.2","39.5","267.0","7.21","49.31","930.0","300","142","89","15","1","0.5","48.60000000000002","2.734","0","0","0","0.0",
"855817811","626356076","159545265","349.09","48.60000000000002","2.725","68.2","40.0","270.0","7.12","49.31","936.0","300","141","89","15","1","0.0","48.60000000000002","2.725","0","0","0","0.0",
"855817812","626355817","159545093","351.69","48.39999999999998","2.706","68.2","40.0","270.0","7.12","49.31","939.0","300","141","89","15","1","0.0","48.39999999999998","2.706","0","0","0","0.0",
"855817813","626355542","159544889","354.5","48.60000000000002","2.697","67.2","40.0","271.0","7.12","49.31","920.0","300","142","89","15","1","0.0","48.60000000000002","2.697","0","0","0","0.0",
"855817814","626355262","159544709","357.31","48.39999999999998","2.687","67.2","40.5","272.0","7.12","49.31","909.0","300","141","89","15","1","0.0","48.39999999999998","2.687","0","0","0","0.0",
"855817815","626354979","159544513","360.17","48.60000000000002","2.687","67.2","40.25","272.0","7.21","49.31","903.0","300","141","89","15","1","0.5","48.60000000000002","2.687","0","0","0","0.0",
"855817816","626354705","159544336","362.91","48.39999999999998","2.725","67.2","40.25","271.0","7.12","49.43","912.0","300","141","89","15","1","0.5","48.39999999999998","2.725","0","0","0","0.0",
"855817817","626354428","159544149","365.71","48.60000000000002","2.725","67.2","40.25","271.0","7.12","49.43","923.0","300","142","89","15","1","0.5","48.60000000000002","2.725","0","0","0","0.0",
"855817818","626354148","159543985","368.48","48.39999999999998","2.846","67.2","40.0","269.0","7.12","49.43","922.0","300","141","89","15","1","0.5","48.39999999999998","2.846","0","0","0","0.0",
"855817819","626353860","159543811","371.34","48.39999999999998","2.706","67.2","40.0","268.0","7.12","49.53","924.0","300","141","89","14","1","0.5","48.39999999999998","2.706","0","0","0","0.0",
"855817820","626353584","159543661","374.05","48.39999999999998","2.846","67.2","40.0","268.0","7.12","49.53","928.0","300","141","89","14","1","0.5","48.39999999999998","2.846","0","0","0","0.0",
"855817821","626353308","159543504","376.78","48.60000000000002","2.706","67.2","40.0","268.0","7.12","49.43","929.0","300","141","89","14","1","0.5","48.60000000000002","2.706","0","0","0","0.0",
"855817822","626353034","159543329","379.52","48.39999999999998","2.818","69.2","39.75","269.0","7.12","49.43","937.0","300","141","89","14","1","0.0","48.39999999999998","2.818","0","0","0","0.0",
"855817823","626352770","159543184","382.11","48.39999999999998","2.669","69.2","39.75","269.0","7.12","49.43","957.0","300","142","88","14","1","0.5","48.39999999999998","2.669","0","0","0","0.0",
"855817824","626352494","159543067","384.77","48.39999999999998","2.669","69.2","40.0","271.0","7.12","49.43","953.0","300","143","88","14","1","0.0","48.39999999999998","2.669","0","0","0","0.0",
"855817825","626352213","159542989","387.43","48.60000000000002","2.65","69.2","40.0","273.0","7.12","49.43","946.0","300","143","88","14","1","0.0","48.60000000000002","2.65","0","0","0","0.0",
"855817826","626351917","159542913","390.22","48.60000000000002","2.65","69.2","40.0","273.0","7.31","49.43","922.0","300","141","87","14","1","0.5","48.60000000000002","2.65","0","0","0","0.0",
"855817827","626351620","159542850","393.02","48.799999999999955","2.678","69.2","40.0","273.0","7.4","49.62","898.0","300","140","87","14","1","0.5","48.799999999999955","2.678","0","0","0","0.0",
"855817828","626351317","159542776","395.87","48.799999999999955","2.687","70.2","39.75","266.0","7.5","49.62","904.0","300","140","90","14","1","0.0","48.799999999999955","2.687","0","0","0","0.0",
"855817829","626351019","159542698","398.69","48.799999999999955","2.687","69.2","39.5","264.0","7.4","49.62","912.0","300","140","90","14","1","0.0","48.799999999999955","2.687","0","0","0","0.0",
"855817830","626350708","159542586","401.65","49.0","2.734","69.2","39.5","263.0","7.31","49.62","918.0","300","140","90","14","1","0.0","49.0","2.734","0","0","0","0.0",
"855817831","626350399","159542466","404.61","49.0","2.799","69.2","39.5","263.0","7.21","49.62","932.0","300","140","90","14","1","0.0","49.0","2.799","0","0","0","0.0",
"855817832","626350092","159542327","407.59","49.0","2.855","69.2","39.5","264.0","7.21","49.62","932.0","300","140","90","14","1","0.0","49.0","2.855","0","0","0","0.0",
"855817833","626349790","159542184","410.52","49.200000000000045","2.893","69.2","39.5","264.0","7.21","49.62","932.0","300","140","90","14","1","0.0","49.200000000000045","2.893","0","0","0","0.0",
"855817834","626349485","159542048","413.47","49.200000000000045","2.893","69.2","39.5","264.0","7.03","49.62","970.0","300","140","90","14","1","0.0","49.200000000000045","2.893","0","0","0","0.0",
"855817835","626349226","159541907","416.02","49.200000000000045","2.902","69.2","39.5","264.0","6.9","49.62","972.0","300","140","90","14","1","0.0","49.200000000000045","2.902","0","0","0","0.0",
"855817836","626348948","159541742","418.77","49.200000000000045","2.902","69.2","39.75","268.0","6.9","49.62","975.0","300","141","89","14","1","0.5","49.200000000000045","2.902","0","0","0","0.0",
"855817837","626348681","159541587","421.42","49.200000000000045","2.874","69.2","39.75","268.0","6.9","49.62","981.0","300","140","89","14","1","0.5","49.200000000000045","2.874","0","0","0","0.0",
"855817838","626348393","159541405","424.29","49.200000000000045","2.855","69.2","40.0","268.0","6.9","49.53","976.0","300","140","89","14","1","0.5","49.200000000000045","2.855","0","0","0","0.0",
"855817839","626348135","159541242","426.87","49.200000000000045","2.818","69.2","40.0","268.0","6.9","49.53","976.0","300","140","89","14","1","0.0","49.200000000000045","2.818","0","0","0","0.0",
"855817840","626347883","159541086","429.38","49.39999999999998","2.818","69.2","40.0","268.0","7.03","49.53","944.0","300","140","89","14","1","0.0","49.39999999999998","2.818","0","0","0","0.0",
