record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"857196219","626399415","159519560","0.0","57.39999999999998","0.0","31.2","43.0","500.0","2.71","52.59","810.0","300","61","56","26","1","0.5","57.39999999999998","0.0",
"857196220","626399463","159519618","0.54","57.0","0.009","45.7","39.5","439.0","2.71","52.96","810.0","300","64","68","26","1","0.5","57.0","0.009","0","0","0","0.0",
"857196221","626399666","159519681","2.47","57.200000000000045","0.037","74.0","38.75","328.0","38.06","53.15","205.0","300","64","93","26","1","0.5","57.200000000000045","0.037","0","0","0","0.0",
"857196222","626399837","159519661","4.07","56.799999999999955","1.997","87.7","38.75","291.0","45.0","51.9","189.0","300","64","90","26","1","0.0","56.799999999999955","1.997","0","0","0","0.0",
"857196223","626400054","159519527","6.23","56.799999999999955","2.529","80.0","38.5","272.0","10.71","50.53","665.0","300","64","90","26","1","0.5","56.799999999999955","2.529","0","0","0","0.0","198","0","0.0",
"857196224","626400044","159519151","7.84","56.799999999999955","2.771","78.0","38.25","263.0","12.37","50.21","642.0","300","64","91","26","1","0.0","56.799999999999955","2.771","0","0","0","0.0","197","0","0.0",
"857196225","626399842","159518580","11.41","56.39999999999998","2.902","80.0","38.25","258.0","12.37","49.96","650.0","300","65","91","26","1","0.5","56.39999999999998","2.902","0","0","0","0.0","197","0","0.0",
"857196226","626399698","159518083","13.8","56.39999999999998","2.902","81.0","38.5","257.0","12.37","49.87","656.0","300","67","92","26","1","0.0","56.39999999999998","2.902","0","89","0","0.0","197","0","0.0",
"857196227","626399501","159517541","16.6","56.60000000000002","2.883","79.0","38.75","256.0","10.34","49.65","872.0","300","68","93","26","1","0.0","56.60000000000002","2.883","274","93","0","5.75","197","76","13.25",
"857196228","626399309","159517011","19.69","56.39999999999998","2.855","76.0","39.0","257.0","9.75","49.65","890.0","300","70","92","26","1","0.5","56.39999999999998","2.855","274","93","242","5.75","197","76","13.25",
"857196229","626399334","159516651","21.73","56.39999999999998","2.827","76.0","39.25","258.0","9.25","49.53","889.0","300","72","92","26","1","0.5","56.39999999999998","2.827","268","91","244","5.625","197","75","13.25",
"857196230","626399369","159516176","24.4","56.200000000000045","2.771","75.0","39.25","256.0","9.25","49.53","889.0","300","76","92","26","1","0.5","56.200000000000045","2.771","263","91","248","5.625","197","75","13.25",
"857196231","626399423","159515633","27.11","56.200000000000045","2.771","74.0","39.5","259.0","9.25","49.53","889.0","300","77","92","26","1","0.5","56.200000000000045","2.771","264","90","248","5.875","197","76","13.0",
"857196232","626399386","159515241","27.49","56.200000000000045","2.771","74.0","40.0","264.0","8.46","49.21","893.0","300","78","91","26","1","0.5","56.200000000000045","2.771","262","93","248","5.75","197","75","12.75",
"857196233","626399602","159515158","29.37","56.0","2.762","81.0","41.0","273.0","8.68","49.21","904.0","300","88","89","26","1","0.5","56.0","2.762","256","90","252","5.75","197","75","12.875",
"857196234","626399880","159515347","32.17","56.0","2.743","80.0","41.0","276.0","8.46","49.34","922.0","300","94","87","26","1","0.5","56.0","2.743","246","86","260","5.625","197","75","12.875",
"857196235","626400104","159515517","34.47","56.0","2.734","78.0","40.5","272.0","8.28","49.43","907.0","300","98","88","26","1","0.0","56.0","2.734","245","89","268","5.875","197","75","12.625",
"857196236","626400290","159515625","36.31","56.200000000000045","2.687","73.0","40.0","263.0","8.37","49.43","774.0","300","102","97","26","1","0.5","56.200000000000045","2.687","245","89","276","5.875","197","75","12.625",
"857196237","626400650","159515623","39.66","56.200000000000045","2.678","72.2","39.75","260.0","8.37","49.56","817.0","300","106","94","26","1","0.5","56.200000000000045","2.678","247","88","270","6.125","197","76","11.625",
"857196238","626400961","159515669","42.55","56.39999999999998","2.678","74.0","39.5","258.0","8.68","49.56","797.0","300","109","94","26","1","0.0","56.39999999999998","2.678","247","95","270","5.75","197","73","12.125",
"857196239","626401329","159515728","46.0","56.60000000000002","2.697","73.0","40.5","261.0","8.68","49.56","793.0","300","111","94","26","1","0.0","56.60000000000002","2.697","256","94","246","5.0","197","69","13.625",
"857196240","626401701","159515627","49.52","56.799999999999955","2.79","71.2","40.0","260.0","8.46","49.43","803.0","300","114","93","26","1","0.5","56.799999999999955","2.79","263","93","242","5.375","197","73","13.75",
"857196241","626401978","159515500","52.19","57.0","2.809","70.2","40.0","259.0","8.46","49.43","814.0","300","119","93","26","1","0.5","57.0","2.809","262","93","242","5.625","197","75","13.625",
"857196242","626402245","159515270","54.98","57.200000000000045","2.809","70.2","39.5","255.0","8.28","49.43","883.0","300","125","93","26","1","0.5","57.200000000000045","2.809","272","93","240","5.625","197","75","13.5",
"857196243","626402468","159515052","57.4","57.200000000000045","2.809","71.2","39.5","255.0","8.18","49.43","880.0","300","126","93","26","1","0.5","57.200000000000045","2.809","264","94","242","5.625","197","75","13.5",
"857196244","626402692","159514868","59.75","57.200000000000045","2.781","71.2","39.5","256.0","8.0","49.43","887.0","300","127","93","26","1","0.0","57.200000000000045","2.781","261","94","242","5.5","197","74","13.25",
"857196245","626402864","159514634","61.81","57.200000000000045","2.743","70.2","39.75","256.0","8.0","49.43","878.0","300","127","93","26","1","0.5","57.200000000000045","2.743","261","93","242","5.625","197","75","13.375",
"857196246","626403006","159514335","63.92","57.0","2.678","70.2","39.75","256.0","8.0","49.43","867.0","300","128","93","26","1","0.0","57.0","2.678","263","93","242","5.625","197","75","13.5",
"857196247","626403156","159514032","66.11","57.200000000000045","2.622","70.2","39.75","257.0","8.09","49.43","844.0","300","130","92","26","1","0.5","57.200000000000045","2.622","264","91","244","5.625","197","75","13.0",
"857196248","626403361","159513636","69.07","57.200000000000045","2.603","69.2","39.5","256.0","8.09","49.43","844.0","300","131","93","26","1","0.0","57.200000000000045","2.603","267","92","248","5.5","197","74","13.0",
"857196249","626403645","159513274","72.41","57.39999999999998","2.603","69.2","39.5","256.0","8.37","49.53","800.0","300","131","93","26","1","0.0","57.39999999999998","2.603","264","94","248","5.5","197","73","13.0",
"857196250","626403883","159512957","75.26","57.39999999999998","2.631","69.2","39.75","257.0","8.37","49.53","797.0","300","132","93","26","1","0.0","57.39999999999998","2.631","257","92","248","5.625","197","74","13.0",
"857196251","626404130","159512718","77.89","57.60000000000002","2.631","69.2","39.75","257.0","8.37","49.53","804.0","300","132","93","26","1","0.0","57.60000000000002","2.631","257","92","250","5.625","197","74","13.0",
"857196252","626404440","159512447","81.16","57.39999999999998","2.641","68.2","39.5","256.0","8.28","49.53","806.0","300","133","93","26","1","0.0","57.39999999999998","2.641","259","92","250","5.625","197","74","13.0",
"857196253","626404692","159512040","84.39","57.39999999999998","2.659","68.2","39.5","256.0","8.28","49.53","811.0","300","134","93","26","1","0.0","57.39999999999998","2.659","260","91","250","5.625","197","74","12.75",
"857196254","626404910","159511704","87.08","57.200000000000045","2.687","68.2","40.0","258.0","8.09","49.43","825.0","300","133","93","26","1","0.0","57.200000000000045","2.687","255","92","250","5.625","197","74","12.875",
"857196255","626405216","159511376","90.46","57.0","2.706","68.2","39.75","256.0","8.0","49.31","833.0","300","133","93","26","1","0.0","57.0","2.706","256","93","250","5.5","197","74","12.125",
"857196256","626405470","159511017","93.45","56.799999999999955","2.734","68.2","39.75","257.0","7.9","49.31","850.0","300","133","92","25","1","0.5","56.799999999999955","2.734","254","93","258","5.25","197","72","12.25",
"857196257","626405809","159510829","96.78","56.799999999999955","2.753","69.2","39.5","257.0","7.81","49.31","880.0","300","133","92","25","1","0.5","56.799999999999955","2.753","254","93","258","5.25","197","72","12.25",
"857196258","626405984","159510508","99.17","56.60000000000002","2.753","69.2","40.0","259.0","7.68","49.31","884.0","300","133","92","25","1","0.5","56.60000000000002","2.753","259","92","254","5.375","197","73","12.5",
"857196259","626406236","159510286","101.8","56.60000000000002","2.753","69.2","39.75","259.0","7.68","49.31","901.0","300","134","92","25","1","0.0","56.60000000000002","2.753","262","93","254","5.625","197","74","12.5",
"857196260","626406266","159509844","103.79","56.799999999999955","2.753","69.2","39.75","260.0","7.59","49.31","907.0","300","134","91","25","1","0.5","56.799999999999955","2.753","254","89","252","5.625","197","74","12.25",
"857196261","626406417","159509480","106.16","56.799999999999955","2.743","68.2","40.0","262.0","7.5","49.31","904.0","300","134","92","25","1","0.0","56.799999999999955","2.743","249","92","258","5.375","197","72","12.25",
"857196262","626406435","159509077","108.1","57.0","2.743","67.2","40.0","261.0","7.4","49.53","888.0","300","134","92","25","1","0.0","57.0","2.743","255","92","260","5.375","197","72","12.25",
"857196263","626406635","159508703","110.88","57.0","2.734","65.2","40.0","258.0","7.5","49.62","863.0","300","133","93","25","1","0.5","57.0","2.734","255","92","258","5.375","197","72","12.125",
"857196264","626406313","159507793","110.88","57.200000000000045","2.734","66.2","40.25","260.0","7.59","49.53","863.0","300","134","93","25","1","0.5","57.200000000000045","2.734","259","94","260","5.5","198","73","12.25",
"857196265","626406775","159507367","115.79","57.200000000000045","2.762","66.2","40.25","261.0","7.5","49.53","862.0","300","134","92","25","1","0.5","57.200000000000045","2.762","259","93","260","5.25","198","72","12.125",
"857196266","626407073","159506592","120.96","57.200000000000045","2.771","66.2","40.0","259.0","7.5","49.53","876.0","300","134","93","25","1","0.0","57.200000000000045","2.771","269","92","264","5.25","198","71","11.875",
"857196267","626407438","159506075","125.44","57.200000000000045","3.07","67.2","40.0","259.0","7.4","49.53","899.0","300","134","93","25","1","0.0","57.200000000000045","3.07","269","93","264","5.125","198","71","11.875",
"857196268","626407505","159505439","128.92","57.200000000000045","3.088","67.2","39.75","258.0","7.31","49.53","923.0","300","134","92","25","1","0.5","57.200000000000045","3.088","269","93","264","5.125","198","71","11.875",
"857196269","626407900","159504908","133.63","57.200000000000045","3.182","68.2","39.5","257.0","7.12","49.43","942.0","300","134","92","25","1","0.5","57.200000000000045","3.182","264","92","262","5.25","198","71","12.125",
"857196270","626408345","159504665","138.0","57.200000000000045","3.172","68.2","39.5","257.0","7.03","49.43","952.0","300","134","92","25","1","0.5","57.200000000000045","3.172","268","91","262","5.25","198","71","11.75",
"857196271","626408655","159504311","141.51","57.200000000000045","3.172","68.2","39.25","255.0","7.03","49.43","959.0","300","135","92","25","1","0.5","57.200000000000045","3.172","263","92","262","5.25","198","71","11.875",
"857196272","626408967","159504033","144.83","57.200000000000045","3.07","67.2","39.5","256.0","6.81","49.43","966.0","300","136","92","25","1","0.5","57.200000000000045","3.07","263","92","260","5.25","198","71","11.875",
"857196273","626408934","159503466","147.6","57.200000000000045","3.051","66.2","39.75","256.0","6.81","49.43","968.0","300","136","93","25","1","0.0","57.200000000000045","3.051","267","94","252","5.5","198","73","12.375",
"857196274","626408914","159502930","150.05","57.39999999999998","2.995","67.2","39.75","257.0","6.81","49.43","969.0","300","136","93","25","1","0.0","57.39999999999998","2.995","269","92","254","5.5","198","73","12.5",
"857196275","626409091","159502692","152.11","57.60000000000002","2.995","67.2","39.75","257.0","6.81","49.43","970.0","300","137","92","25","1","0.5","57.60000000000002","2.995","269","92","252","5.5","198","73","12.5",
"857196276","626409257","159502396","154.34","57.60000000000002","2.948","66.2","40.0","257.0","6.71","49.43","961.0","300","137","93","25","1","0.0","57.60000000000002","2.948","277","93","254","5.25","198","72","12.0",
"857196277","626409253","159501945","156.47","57.60000000000002","2.874","66.2","39.75","257.0","6.81","49.43","957.0","300","137","93","25","1","0.0","57.60000000000002","2.874","277","93","258","5.25","198","72","12.0",
"857196278","626409356","159501590","158.62","57.60000000000002","2.799","68.2","39.75","258.0","6.9","49.43","954.0","300","137","92","25","1","0.5","57.60000000000002","2.799","276","93","256","5.25","198","72","12.0",
"857196279","626409559","159501245","161.32","57.60000000000002","2.734","68.2","39.5","256.0","7.12","49.31","942.0","300","137","92","25","1","0.5","57.60000000000002","2.734","276","93","256","5.25","198","72","12.0",
"857196280","626409698","159500809","164.02","57.60000000000002","2.734","69.2","39.25","258.0","7.21","49.31","935.0","300","138","90","25","1","0.0","57.60000000000002","2.734","274","91","256","5.5","198","73","12.375",
"857196281","626410000","159500447","167.51","57.60000000000002","2.734","68.2","39.5","260.0","7.12","49.21","877.0","300","138","91","25","1","0.5","57.60000000000002","2.734","263","89","260","5.5","198","73","12.5",
"857196282","626410046","159499908","170.12","57.60000000000002","2.753","68.2","39.5","258.0","7.31","49.21","873.0","300","138","92","25","1","0.0","57.60000000000002","2.753","263","90","260","5.625","198","74","12.125",
"857196283","626409986","159499283","173.02","57.39999999999998","2.781","67.2","39.75","257.0","7.31","49.21","879.0","300","138","93","25","1","0.0","57.39999999999998","2.781","263","91","264","5.625","198","74","11.875",
"857196284","626410130","159498764","176.12","57.60000000000002","2.827","68.2","39.5","257.0","7.31","49.21","886.0","300","138","92","25","1","0.5","57.60000000000002","2.827","257","94","262","5.375","198","72","12.0",
"857196285","626410121","159498233","178.58","57.39999999999998","2.846","68.2","39.75","257.0","7.31","49.09","906.0","300","139","92","25","1","0.5","57.39999999999998","2.846","260","91","260","5.25","198","71","12.125",
