record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"855556000","626404032","159515660","37.95","57.200000000000045","2.034","100","117","88","24","0.0","57.200000000000045","2.034","0","0","0","0.0",
"855556001","626404168","159515675","39.2","57.0","1.931","100","115","88","23","0.0","57.0","1.931","0","0","0","0.0",
"855556002","626404300","159515645","40.45","57.0","1.81","100","114","90","23","0.0","57.0","1.81","0","0","0","0.0",
"855556003","626404504","159515560","42.41","57.0","1.81","100","114","90","23","0.0","57.0","1.81","0","0","0","0.0",
"855556004","626404731","159515464","44.59","57.0","1.941","300","115","91","23","0.0","57.0","1.941","0","0","0","0.0",
"855556005","626404996","159515320","47.2","56.799999999999955","2.043","300","118","91","23","0.0","56.799999999999955","2.043","0","0","0","0.0",
"855556006","626405226","159515086","49.72","57.0","2.193","300","122","91","23","0.0","57.0","2.193","0","0","0","0.0",
"855556007","626405429","159514833","52.09","57.0","2.361","300","128","90","23","0.0","57.0","2.361","0","0","0","0.0",
"855556008","626405630","159514553","54.56","57.0","2.389","300","130","90","23","0.0","57.0","2.389","0","0","0","0.0",
"855556009","626405849","159514248","57.23","57.200000000000045","2.407","300","138","90","23","0.0","57.200000000000045","2.407","0","0","0","0.0",
"855556010","626406052","159513937","59.83","57.200000000000045","2.417","300","142","91","23","0.0","57.200000000000045","2.417","0","0","0","0.0",
"855556011","626406237","159513580","62.49","57.200000000000045","2.445","300","148","91","23","0.0","57.200000000000045","2.445","0","0","0","0.0",
"855556012","626406427","159513207","65.26","57.200000000000045","2.463","300","152","92","23","0.0","57.200000000000045","2.463","0","0","0","0.0",
"855556013","626406633","159512851","68.05","57.200000000000045","2.482","300","154","92","23","0.0","57.200000000000045","2.482","0","0","0","0.0",
"855556014","626406830","159512472","70.88","57.200000000000045","2.519","300","154","92","23","0.0","57.200000000000045","2.519","0","0","0","0.0",
"855556015","626407028","159512120","73.6","57.0","2.547","300","154","92","23","0.0","57.0","2.547","0","0","0","0.0",
"855556016","626407239","159511773","76.39","57.0","2.566","300","156","91","23","0.0","57.0","2.566","0","0","0","0.0",
"855556017","626407458","159511464","79.08","57.0","2.575","300","158","91","23","0.0","57.0","2.575","0","0","0","0.0",
"855556018","626407643","159511100","81.78","56.799999999999955","2.585","300","158","91","23","0.0","56.799999999999955","2.585","0","0","0","0.0",
"855556019","626407832","159510758","84.4","56.799999999999955","2.585","300","155","91","23","0.0","56.799999999999955","2.585","0","0","0","0.0",
"855556020","626408033","159510421","87.08","56.799999999999955","2.585","300","153","91","22","0.0","56.799999999999955","2.585","0","0","0","0.0",
"855556021","626408249","159509545","92.23","57.0","2.585","300","147","91","22","0.0","57.0","2.585","0","0","0","0.0",
"855556022","626408411","159508921","95.85","56.799999999999955","2.585","300","146","91","22","0.0","56.799999999999955","2.585","0","0","0","0.0",
"855556023","626408657","159508415","99.49","57.0","2.585","300","146","91","22","0.0","57.0","2.585","0","0","0","0.0",
"855556024","626408848","159507943","102.64","56.799999999999955","2.631","300","146","91","22","0.0","56.799999999999955","2.631","0","0","0","0.0",
"855556025","626408990","159507513","105.37","57.200000000000045","2.669","300","152","91","22","0.0","57.200000000000045","2.669","0","0","0","0.0",
"855556026","626409165","159507184","107.86","57.200000000000045","2.678","300","152","91","22","0.0","57.200000000000045","2.678","0","0","0","0.0",
"855556027","626409345","159506835","110.45","57.39999999999998","2.678","300","152","91","22","0.0","57.39999999999998","2.678","0","0","0","0.0",
"855556028","626409546","159506523","113.03","57.200000000000045","2.659","300","150","91","22","0.0","57.200000000000045","2.659","0","0","0","0.0",
"855556029","626409781","159506263","115.67","57.39999999999998","2.659","300","149","91","22","0.0","57.39999999999998","2.659","0","0","0","0.0",
"855556030","626409986","159505902","118.47","57.39999999999998","2.557","300","149","90","22","0.0","57.39999999999998","2.557","0","0","0","0.0",
"855556031","626410178","159505548","121.17","57.39999999999998","2.566","300","149","90","22","0.0","57.39999999999998","2.566","0","0","0","0.0",
"855556032","626410349","159505228","123.58","57.39999999999998","2.575","300","149","90","22","0.0","57.39999999999998","2.575","0","0","0","0.0",
"855556033","626410522","159504854","126.26","57.60000000000002","2.575","300","154","90","22","0.0","57.60000000000002","2.575","0","0","0","0.0",
"855556034","626410706","159504470","129.02","57.39999999999998","2.557","300","154","90","22","0.0","57.39999999999998","2.557","0","0","0","0.0",
"855556035","626410887","159504095","131.72","57.60000000000002","2.557","300","155","90","22","0.0","57.60000000000002","2.557","0","0","0","0.0",
"855556036","626411050","159503711","134.38","57.60000000000002","2.557","300","150","91","21","0.0","57.60000000000002","2.557","0","0","0","0.0",
"855556037","626411234","159503292","137.3","57.799999999999955","2.557","300","150","91","21","0.0","57.799999999999955","2.557","0","0","0","0.0",
"855556038","626411433","159502877","140.3","57.60000000000002","2.566","300","147","91","21","0.0","57.60000000000002","2.566","0","0","0","0.0",
"855556039","626411616","159502474","143.14","57.799999999999955","2.585","300","145","90","21","0.0","57.799999999999955","2.585","0","0","0","0.0",
"855556040","626411808","159502128","145.81","57.60000000000002","2.622","300","142","90","21","0.0","57.60000000000002","2.622","0","0","0","0.0",
"855556041","626412003","159501760","148.58","57.799999999999955","2.622","300","142","90","21","0.0","57.799999999999955","2.622","0","0","0","0.0",
"855556042","626412226","159501397","151.51","57.799999999999955","2.631","300","143","90","21","0.0","57.799999999999955","2.631","0","0","0","0.0",
"855556043","626412471","159501003","154.7","57.799999999999955","2.641","300","143","89","21","0.0","57.799999999999955","2.641","0","0","0","0.0",
"855556044","626412684","159500578","157.83","57.799999999999955","2.659","300","142","89","21","0.0","57.799999999999955","2.659","0","0","0","0.0",
"855556045","626412904","159500180","160.89","57.799999999999955","2.687","300","143","89","21","0.0","57.799999999999955","2.687","0","0","0","0.0",
"855556046","626413126","159499752","164.08","57.799999999999955","2.706","300","142","89","21","0.0","57.799999999999955","2.706","0","0","0","0.0",
"855556047","626413332","159499252","167.51","58.0","2.725","300","144","89","21","0.0","58.0","2.725","0","0","0","0.0",
"855556048","626413552","159498781","170.89","58.0","2.753","300","142","89","21","0.0","58.0","2.753","0","0","0","0.0",
"855556049","626413745","159498286","174.21","58.200000000000045","2.762","300","143","89","21","0.0","58.200000000000045","2.762","0","0","0","0.0",
"855556050","626413887","159497780","177.38","58.200000000000045","2.79","300","146","89","21","0.0","58.200000000000045","2.79","0","0","0","0.0",
"855556051","626414034","159497298","180.42","58.39999999999998","2.809","300","148","89","21","0.0","58.39999999999998","2.809","0","0","0","0.0",
"855556052","626414202","159496808","183.6","58.39999999999998","2.818","300","148","89","20","0.0","58.39999999999998","2.818","0","0","0","0.0",
"855556053","626414365","159496302","186.84","58.60000000000002","2.827","300","150","89","20","0.0","58.60000000000002","2.827","0","0","0","0.0",
"855556054","626414575","159495811","190.25","58.60000000000002","2.855","300","153","89","20","0.0","58.60000000000002","2.855","0","0","0","0.0",
"855556055","626414785","159495365","193.45","58.60000000000002","2.874","300","153","89","20","0.0","58.60000000000002","2.874","0","0","0","0.0",
"855556056","626414994","159494919","196.65","58.60000000000002","2.911","300","151","89","20","0.0","58.60000000000002","2.911","0","0","0","0.0",
"855556057","626415249","159494529","199.9","58.60000000000002","2.93","300","154","89","20","0.0","58.60000000000002","2.93","0","0","0","0.0",
"855556058","626415492","159494133","203.09","58.60000000000002","2.948","300","155","89","20","0.0","58.60000000000002","2.948","0","0","0","0.0",
"855556059","626415728","159493776","206.08","58.60000000000002","2.967","300","155","89","20","0.0","58.60000000000002","2.967","0","0","0","0.0",
"855556060","626415956","159493528","208.64","58.60000000000002","2.967","300","155","89","20","0.0","58.60000000000002","2.967","0","0","0","0.0",
"855556061","626416162","159493328","210.87","58.799999999999955","2.921","300","154","90","20","0.0","58.799999999999955","2.921","0","0","0","0.0",
"855556062","626416411","159493088","213.55","59.200000000000045","2.762","300","154","90","20","0.0","59.200000000000045","2.762","0","0","0","0.0",
"855556063","626416680","159492871","216.35","59.200000000000045","2.65","300","155","90","20","0.0","59.200000000000045","2.65","0","0","0","0.0",
"855556064","626416941","159492591","219.25","59.39999999999998","2.65","300","155","87","20","0.5","59.39999999999998","2.65","0","0","0","0.0",
"855556065","626417201","159492355","222.02","59.60000000000002","2.669","300","155","83","20","0.5","59.60000000000002","2.669","0","0","0","0.0",
"855556066","626417405","159492171","224.19","59.799999999999955","2.697","300","154","82","20","0.5","59.799999999999955","2.697","0","0","0","0.0",
"855556067","626417546","159492023","225.72","59.799999999999955","2.697","300","154","82","20","0.5","59.799999999999955","2.697","0","0","0","0.0",
"855556111","626418626","159490929","228.65","59.200000000000045","0.056","300","138","0","18","0.0","59.200000000000045","0.056","0","0","0","0.0",
"855556112","626418905","159491230","231.71","59.200000000000045","0.0","300","137","0","18","0.0","59.200000000000045","0.0","0","0","0","0.0",
"855556113","626419206","159491414","234.71","59.200000000000045","2.062","300","137","0","18","0.0","59.200000000000045","2.062","0","0","0","0.0",
"855556114","626419539","159491712","238.23","59.200000000000045","3.023","300","136","0","18","0.0","59.200000000000045","3.023","0","0","0","0.0",
"855556115","626419825","159491961","241.25","59.200000000000045","3.079","300","135","0","18","0.0","59.200000000000045","3.079","0","0","0","0.0",
"855556116","626420061","159492215","243.88","59.39999999999998","3.023","300","135","89","18","0.5","59.39999999999998","3.023","0","0","0","0.0",
"855556117","626420313","159492407","246.46","59.60000000000002","2.958","300","134","91","18","0.0","59.60000000000002","2.958","0","0","0","0.0",
"855556118","626420540","159492622","248.9","59.799999999999955","2.65","300","133","91","18","0.0","59.799999999999955","2.65","0","0","0","0.0",
"855556119","626420777","159492841","251.44","59.799999999999955","2.641","300","133","91","18","0.0","59.799999999999955","2.641","0","0","0","0.0",
"855556120","626421037","159493054","254.15","59.60000000000002","2.641","300","132","92","18","0.0","59.60000000000002","2.641","0","0","0","0.0",
"855556121","626421334","159493296","257.25","59.60000000000002","2.641","300","131","92","18","0.0","59.60000000000002","2.641","0","0","0","0.0",
"855556122","626421616","159493524","260.17","59.39999999999998","2.79","300","129","92","18","0.0","59.39999999999998","2.79","0","0","0","0.0",
"855556123","626421918","159493746","263.26","59.39999999999998","2.93","300","128","92","18","0.0","59.39999999999998","2.93","0","0","0","0.0",
"855556124","626422228","159493954","266.38","59.200000000000045","2.939","300","128","92","18","0.0","59.200000000000045","2.939","0","0","0","0.0",
"855556125","626422525","159494142","269.35","59.200000000000045","3.014","300","126","92","18","0.0","59.200000000000045","3.014","0","0","0","0.0",
"855556126","626422813","159494333","272.24","59.0","3.051","300","127","91","18","0.0","59.0","3.051","0","0","0","0.0",
"855556127","626423116","159494525","275.28","59.0","3.014","300","127","91","18","0.0","59.0","3.014","0","0","0","0.0",
"855556128","626423429","159494709","278.38","58.799999999999955","3.032","300","128","91","18","0.0","58.799999999999955","3.032","0","0","0","0.0",
"855556129","626423736","159494937","281.53","58.799999999999955","3.032","300","128","90","18","0.0","58.799999999999955","3.032","0","0","0","0.0",
"855556130","626424038","159495175","284.65","58.799999999999955","3.042","300","129","90","18","0.0","58.799999999999955","3.042","0","0","0","0.0",
"855556131","626424337","159495394","287.7","58.799999999999955","3.07","300","130","91","18","0.0","58.799999999999955","3.07","0","0","0","0.0",
"855556132","626424637","159495608","290.75","58.799999999999955","3.088","300","132","92","18","0.0","58.799999999999955","3.088","0","0","0","0.0",
"855556133","626424927","159495799","293.67","58.799999999999955","3.088","300","132","92","18","0.0","58.799999999999955","3.088","0","0","0","0.0",
"855556134","626425229","159495912","296.56","58.799999999999955","3.088","300","132","93","18","0.0","58.799999999999955","3.088","0","0","0","0.0",
"855556135","626425529","159496042","299.44","59.0","3.079","300","131","93","18","0.0","59.0","3.079","0","0","0","0.0",
"855556136","626425839","159496183","302.45","59.0","3.07","300","131","93","18","0.0","59.0","3.07","0","0","0","0.0",
"855556137","626426151","159496312","305.45","59.0","3.06","300","129","92","18","0.0","59.0","3.06","0","0","0","0.0",
"855556138","626426443","159496472","308.32","59.200000000000045","3.051","300","129","92","18","0.0","59.200000000000045","3.051","0","0","0","0.0",
"855556139","626426736","159496662","311.26","59.39999999999998","3.051","300","129","92","18","0.0","59.39999999999998","3.051","0","0","0","0.0",
"855556140","626427039","159496827","314.24","59.39999999999998","2.995","300","129","92","18","0.0","59.39999999999998","2.995","0","0","0","0.0",
"855556141","626427376","159497011","317.54","59.39999999999998","2.995","300","128","91","18","0.0","59.39999999999998","2.995","0","0","0","0.0",
"855556142","626427700","159497238","320.83","59.200000000000045","2.995","300","130","90","18","0.0","59.200000000000045","2.995","0","0","0","0.0",
"855556143","626428003","159497421","323.84","59.200000000000045","3.014","300","131","90","18","0.0","59.200000000000045","3.014","0","0","0","0.0",
"855556144","626428306","159497574","326.8","59.200000000000045","3.014","300","132","90","18","0.0","59.200000000000045","3.014","0","0","0","0.0",
"855556145","626428616","159497760","329.88","59.200000000000045","3.014","300","133","90","18","0.0","59.200000000000045","3.014","0","0","0","0.0",
"855556146","626428942","159497944","333.09","59.0","3.014","300","134","91","18","0.0","59.0","3.014","0","0","0","0.0",
"855556147","626429255","159498129","336.2","59.0","3.014","300","134","91","18","0.0","59.0","3.014","0","0","0","0.0",
"855556148","626429569","159498325","339.33","59.0","3.023","300","134","91","18","0.0","59.0","3.023","0","0","0","0.0",
"855556149","626429884","159498499","342.43","58.799999999999955","3.032","300","134","92","18","0.0","58.799999999999955","3.032","0","0","0","0.0",
"855556150","626430200","159498676","345.54","58.799999999999955","3.023","300","135","92","18","0.0","58.799999999999955","3.023","0","0","0","0.0",
"855556151","626430512","159498861","348.64","58.60000000000002","3.032","300","135","92","18","0.0","58.60000000000002","3.032","0","0","0","0.0",
"855556152","626430812","159499034","351.6","58.60000000000002","3.023","300","134","92","18","0.0","58.60000000000002","3.023","0","0","0","0.0",
"855556153","626431108","159499194","354.51","58.39999999999998","3.023","300","133","92","18","0.0","58.39999999999998","3.023","0","0","0","0.0",
"855556154","626431421","159499367","357.59","58.200000000000045","3.023","300","134","91","18","0.0","58.200000000000045","3.023","0","0","0","0.0",
"855556155","626431727","159499521","360.58","58.0","3.014","300","133","91","18","0.0","58.0","3.014","0","0","0","0.0",
"855556156","626432027","159499689","363.53","58.0","3.004","300","133","91","18","0.0","58.0","3.004","0","0","0","0.0",
"855556157","626432314","159499870","366.4","58.0","3.004","300","134","91","18","0.0","58.0","3.004","0","0","0","0.0",
"855556158","626432604","159500057","369.31","58.0","3.004","300","135","91","18","0.0","58.0","3.004","0","0","0","0.0",
"855556159","626432886","159500243","372.14","57.799999999999955","3.004","300","135","91","18","0.0","57.799999999999955","3.004","0","0","0","0.0",
"855556160","626433181","159500440","375.11","57.799999999999955","3.004","300","136","92","18","0.0","57.799999999999955","3.004","0","0","0","0.0",
"855556161","626433475","159500629","378.06","58.0","2.995","300","136","92","18","0.0","58.0","2.995","0","0","0","0.0",
"855556162","626433761","159500821","380.94","58.200000000000045","2.995","300","136","92","18","0.0","58.200000000000045","2.995","0","0","0","0.0",
"855556163","626434035","159500996","383.68","58.39999999999998","2.995","300","136","92","18","0.0","58.39999999999998","2.995","0","0","0","0.0",
"855556164","626434299","159501148","386.29","58.39999999999998","2.995","300","136","92","18","0.0","58.39999999999998","2.995","0","0","0","0.0",
"855556165","626434538","159501292","388.67","58.39999999999998","2.995","300","137","92","18","0.0","58.39999999999998","2.995","0","0","0","0.0",
"855556166","626434792","159501462","391.22","58.39999999999998","2.986","300","137","92","18","0.0","58.39999999999998","2.986","0","0","0","0.0",
"855556167","626435116","159501504","394.22","58.200000000000045","2.976","300","137","92","18","0.0","58.200000000000045","2.976","0","0","0","0.0",
"855556168","626435434","159501587","397.21","58.200000000000045","2.967","300","136","92","18","0.0","58.200000000000045","2.967","0","0","0","0.0",
"855556169","626435808","159501700","400.74","58.0","2.967","300","137","92","18","0.0","58.0","2.967","0","0","0","0.0",
"855556170","626436130","159501839","403.85","57.799999999999955","2.958","300","137","92","18","0.0","57.799999999999955","2.958","0","0","0","0.0",
"855556171","626436449","159501995","406.95","57.60000000000002","2.976","300","136","92","18","0.0","57.60000000000002","2.976","0","0","0","0.0",
"855556172","626436730","159502191","409.79","57.39999999999998","2.976","300","136","92","18","0.0","57.39999999999998","2.976","0","0","0","0.0",
"855556173","626436998","159502406","412.58","57.60000000000002","2.976","300","138","92","18","0.0","57.60000000000002","2.976","0","0","0","0.0",
"855556174","626437263","159502583","415.25","57.39999999999998","2.976","300","138","92","18","0.0","57.39999999999998","2.976","0","0","0","0.0",
"855556175","626437553","159502766","418.14","57.39999999999998","2.976","300","138","92","18","0.0","57.39999999999998","2.976","0","0","0","0.0",
"855556176","626437830","159502935","420.89","57.39999999999998","2.967","300","139","92","18","0.0","57.39999999999998","2.967","0","0","0","0.0",
"855556177","626438095","159503111","423.56","57.39999999999998","2.967","300","139","91","18","0.0","57.39999999999998","2.967","0","0","0","0.0",
"855556178","626438378","159503289","426.38","57.39999999999998","2.911","300","139","91","18","0.0","57.39999999999998","2.911","0","0","0","0.0",
"855556179","626438680","159503496","429.44","57.39999999999998","2.902","300","139","91","18","0.0","57.39999999999998","2.902","0","0","0","0.0",
"855556180","626438986","159503693","432.5","57.39999999999998","2.902","300","139","92","18","0.0","57.39999999999998","2.902","0","0","0","0.0",
"855556181","626439314","159503900","435.78","57.60000000000002","2.902","300","139","92","18","0.0","57.60000000000002","2.902","0","0","0","0.0",
"855556182","626439644","159504109","439.09","57.799999999999955","2.921","300","138","92","18","0.0","57.799999999999955","2.921","0","0","0","0.0",
"855556183","626439952","159504326","442.21","57.799999999999955","2.939","300","139","93","18","0.0","57.799999999999955","2.939","0","0","0","0.0",
"855556184","626440274","159504539","445.45","57.799999999999955","2.948","300","140","92","18","0.0","57.799999999999955","2.948","0","0","0","0.0",
"855556185","626440578","159504748","448.52","57.799999999999955","2.958","300","139","92","18","0.0","57.799999999999955","2.958","0","0","0","0.0",
"855556186","626440874","159504923","451.46","57.799999999999955","2.967","300","139","92","18","0.0","57.799999999999955","2.967","0","0","0","0.0",
"855556187","626441163","159505082","454.3","57.60000000000002","2.967","300","140","92","18","0.0","57.60000000000002","2.967","0","0","0","0.0",
"855556188","626441441","159505244","457.06","57.60000000000002","2.967","300","140","92","18","0.0","57.60000000000002","2.967","0","0","0","0.0",
"855556189","626441707","159505417","459.72","57.39999999999998","2.967","300","141","92","18","0.0","57.39999999999998","2.967","0","0","0","0.0",
"855556190","626441970","159505576","462.34","57.39999999999998","2.958","300","140","92","18","0.0","57.39999999999998","2.958","0","0","0","0.0",
"855556191","626442245","159505747","465.08","57.39999999999998","2.958","300","139","92","18","0.0","57.39999999999998","2.958","0","0","0","0.0",
"855556192","626442532","159505939","467.97","57.39999999999998","2.948","300","140","92","17","0.0","57.39999999999998","2.948","0","0","0","0.0",
"855556193","626442810","159506145","470.82","57.0","2.93","300","140","92","17","0.0","57.0","2.93","0","0","0","0.0",
"855556194","626443128","159506351","474.0","57.0","2.93","300","141","92","17","0.0","57.0","2.93","0","0","0","0.0",
"855556195","626443407","159506536","476.81","56.60000000000002","2.93","300","141","92","17","0.0","56.60000000000002","2.93","0","0","0","0.0",
"855556196","626443698","159506731","479.74","56.799999999999955","2.93","300","141","92","17","0.0","56.799999999999955","2.93","0","0","0","0.0",
"855556197","626443981","159506919","482.59","56.60000000000002","2.93","300","141","92","17","0.0","56.60000000000002","2.93","0","0","0","0.0",
"855556198","626444288","159507092","485.61","56.60000000000002","2.93","300","142","92","17","0.0","56.60000000000002","2.93","0","0","0","0.0",
"855556199","626444600","159507262","488.68","56.39999999999998","2.883","300","142","92","17","0.0","56.39999999999998","2.883","0","0","0","0.0",
"855556200","626444920","159507442","491.83","56.60000000000002","2.883","300","142","92","17","0.0","56.60000000000002","2.883","0","0","0","0.0",
"855556201","626445235","159507612","494.93","56.60000000000002","2.902","300","142","92","17","0.0","56.60000000000002","2.902","0","0","0","0.0",
"855556202","626445547","159507781","497.99","56.60000000000002","2.911","300","142","92","17","0.0","56.60000000000002","2.911","0","0","0","0.0",
"855556203","626445855","159507959","501.04","56.39999999999998","2.921","300","142","92","17","0.0","56.39999999999998","2.921","0","0","0","0.0",
"855556204","626446135","159508132","503.83","56.39999999999998","2.967","300","141","92","17","0.0","56.39999999999998","2.967","0","0","0","0.0",
"855556205","626446434","159508319","506.81","56.39999999999998","2.967","300","141","92","17","0.0","56.39999999999998","2.967","0","0","0","0.0",
"855556206","626446727","159508525","509.79","56.39999999999998","2.893","300","140","92","17","0.0","56.39999999999998","2.893","0","0","0","0.0",
"855556207","626447010","159508719","512.65","56.200000000000045","2.893","300","140","91","17","0.0","56.200000000000045","2.893","0","0","0","0.0",
"855556208","626447277","159508939","515.43","56.200000000000045","2.893","300","140","91","17","0.0","56.200000000000045","2.893","0","0","0","0.0",
"855556209","626447559","159509180","518.4","56.200000000000045","2.874","300","141","91","17","0.0","56.200000000000045","2.874","0","0","0","0.0",
"855556210","626447834","159509412","521.29","56.0","2.874","300","141","91","17","0.0","56.0","2.874","0","0","0","0.0",
"855556211","626448109","159509669","524.23","56.0","2.865","300","142","91","17","0.0","56.0","2.865","0","0","0","0.0",
"855556212","626448383","159509970","527.31","56.0","2.874","300","141","91","17","0.0","56.0","2.874","0","0","0","0.0",
"855556213","626448660","159510298","530.5","55.799999999999955","2.893","300","142","91","17","0.0","55.799999999999955","2.893","0","0","0","0.0",
"855556214","626448914","159510633","533.54","55.799999999999955","2.93","300","142","92","17","0.0","55.799999999999955","2.93","0","0","0","0.0",
"855556215","626449158","159510998","536.63","55.799999999999955","2.976","300","141","92","17","0.0","55.799999999999955","2.976","0","0","0","0.0",
"855556216","626449378","159511357","539.52","55.799999999999955","2.986","300","141","92","17","0.0","55.799999999999955","2.986","0","0","0","0.0",
"855556217","626449601","159511740","542.53","55.799999999999955","2.976","300","141","92","17","0.0","55.799999999999955","2.976","0","0","0","0.0",
"855556218","626449821","159512133","545.56","55.60000000000002","2.958","300","141","92","17","0.0","55.60000000000002","2.958","0","0","0","0.0",
"855556219","626450022","159512553","548.6","55.799999999999955","2.958","300","141","92","17","0.0","55.799999999999955","2.958","0","0","0","0.0",
"855556220","626450216","159512987","551.66","55.799999999999955","2.958","300","142","92","17","0.0","55.799999999999955","2.958","0","0","0","0.0",
"855556221","626450420","159513366","554.54","56.0","2.958","300","142","92","17","0.0","56.0","2.958","0","0","0","0.0",
"855556222","626450534","159513712","556.77","56.200000000000045","2.958","300","141","93","17","0.0","56.200000000000045","2.958","0","0","0","0.0",
"855556223","626450743","159514003","559.33","56.200000000000045","2.958","300","142","93","17","0.0","56.200000000000045","2.958","0","0","0","0.0",
"855556224","626450928","159514333","561.87","56.39999999999998","2.948","300","142","93","17","0.0","56.39999999999998","2.948","0","0","0","0.0",
"855556225","626451106","159514697","564.53","56.39999999999998","2.939","300","143","93","17","0.0","56.39999999999998","2.939","0","0","0","0.0",
"855556226","626451300","159515092","567.41","56.200000000000045","2.93","300","142","93","17","0.0","56.200000000000045","2.93","0","0","0","0.0",
"855556227","626451475","159515512","570.3","56.200000000000045","2.93","300","142","92","17","0.0","56.200000000000045","2.93","0","0","0","0.0",
"855556228","626451668","159515930","573.28","56.0","2.921","300","143","92","17","0.0","56.0","2.921","0","0","0","0.0",
"855556229","626451868","159516359","576.35","56.0","2.921","300","143","92","17","0.0","56.0","2.921","0","0","0","0.0",
"855556230","626452051","159516801","579.39","55.799999999999955","2.921","300","143","91","17","0.0","55.799999999999955","2.921","0","0","0","0.0",
"855556231","626452210","159517237","582.28","55.799999999999955","2.921","300","142","91","17","0.0","55.799999999999955","2.921","0","0","0","0.0",
"855556232","626452480","159517680","585.82","55.799999999999955","2.921","300","142","91","17","0.0","55.799999999999955","2.921","0","0","0","0.0",
"855556233","626452652","159518108","588.73","55.60000000000002","2.921","300","142","91","17","0.0","55.60000000000002","2.921","0","0","0","0.0",
"855556234","626452836","159518536","591.72","55.60000000000002","2.921","300","142","91","17","0.0","55.60000000000002","2.921","0","0","0","0.0",
"855556235","626453043","159518965","594.83","55.60000000000002","2.921","300","143","91","17","0.0","55.60000000000002","2.921","0","0","0","0.0",
"855556236","626453228","159519359","597.66","55.39999999999998","2.921","300","143","91","17","0.0","55.39999999999998","2.921","0","0","0","0.0",
"855556237","626453396","159519766","600.45","55.39999999999998","2.921","300","143","91","17","0.0","55.39999999999998","2.921","0","0","0","0.0",
"855556238","626453595","159520190","603.49","55.39999999999998","2.921","300","143","91","17","0.0","55.39999999999998","2.921","0","0","0","0.0",
