record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],record.developer.0.Elevation[Meters],record.developer.0.Form Power[Watts],record.developer.0.Leg Spring Stiffness[kN/m],
"856678837","626398009","159519412","0.0","-10.199999999999989","0.0","0.0","0.0","0.0","0.0","0.0","0.0","300","84","0","27","1","0.0","-10.199999999999989","0.0",
"856678838","626397972","159519498","0.52","-10.0","0.0","57.5","12.5","226.0","0.0","39.59","0.0","300","85","37","27","1","0.5","-10.0","0.0","0","0","0","0.0",
"856678839","626397945","159519728","1.85","-10.399999999999977","0.028","59.5","18.25","232.0","0.0","47.37","0.0","300","87","52","27","1","0.0","-10.399999999999977","0.028","0","0","0","0.0",
"856678840","626397876","159519964","3.34","-10.199999999999989","0.028","70.2","38.0","236.0","0.0","49.34","0.0","300","92","94","27","1","0.5","-10.199999999999989","0.028","0","0","0","0.0","138","0","0.0",
"856678841","626397769","159520237","5.14","-10.399999999999977","1.493","70.2","38.0","236.0","3.9","49.87","461.0","300","95","94","27","1","0.5","-10.399999999999977","1.493","0","0","0","0.0","138","0","0.0",
"856678842","626397568","159520468","7.39","-10.0","2.155","70.2","38.0","236.0","15.71","49.78","479.0","300","99","94","27","1","0.5","-10.0","2.155","0","0","0","0.0","138","0","0.0",
"856678843","626397324","159520787","10.28","-10.199999999999989","2.463","76.0","38.5","245.0","15.71","49.78","473.0","300","102","93","27","1","0.0","-10.199999999999989","2.463","41","92","0","0.0","138","41","0.0",
"856678844","626397170","159521231","13.15","-10.199999999999989","2.697","76.0","38.5","245.0","14.06","49.78","737.0","300","105","93","27","1","0.0","-10.199999999999989","2.697","41","92","0","0.0","138","41","0.0",
"856678845","626397054","159521778","16.45","-10.199999999999989","2.762","74.0","39.0","248.0","14.06","49.78","737.0","300","107","93","27","1","0.5","-10.199999999999989","2.762","259","92","236","5.625","138","76","13.625",
"856678846","626396827","159522560","21.36","-10.199999999999989","3.004","75.0","39.25","250.0","14.06","49.78","737.0","300","108","93","27","1","0.5","-10.199999999999989","3.004","261","95","236","5.75","138","76","13.5",
"856678847","626396530","159523402","26.89","-10.199999999999989","3.275","76.0","39.25","250.0","14.06","49.78","737.0","300","110","93","27","1","0.5","-10.199999999999989","3.275","272","92","240","6.0","138","78","12.75",
"856678848","626396334","159523840","29.98","-10.199999999999989","3.275","76.0","39.25","251.0","9.06","49.5","936.0","300","112","93","27","1","0.5","-10.199999999999989","3.275","258","92","240","5.875","138","77","13.0",
"856678849","626396142","159524250","32.92","-10.199999999999989","3.163","76.0","39.25","251.0","8.37","49.5","1000.0","300","114","93","27","1","0.5","-10.199999999999989","3.163","253","92","238","5.875","138","77","13.0",
"856678850","626395942","159524684","36.01","-10.199999999999989","3.051","74.0","39.25","250.0","7.9","49.5","1007.0","300","116","94","27","1","0.0","-10.199999999999989","3.051","248","93","238","5.625","138","75","13.0",
"856678851","626395677","159525349","40.53","-10.199999999999989","3.051","73.0","39.25","250.0","7.81","49.5","1005.0","300","117","94","27","1","0.0","-10.199999999999989","3.051","247","92","244","5.75","137","75","12.875",
"856678852","626395448","159525883","44.24","-10.399999999999977","3.163","73.0","39.25","251.0","7.59","49.5","996.0","300","119","93","27","1","0.5","-10.399999999999977","3.163","252","95","246","5.375","138","73","12.625",
"856678853","626395219","159526500","48.35","-10.399999999999977","3.219","74.0","39.25","252.0","7.59","49.5","996.0","300","120","93","27","1","0.0","-10.399999999999977","3.219","247","92","244","5.25","137","73","12.75",
"856678854","626395051","159527003","51.6","-10.199999999999989","3.247","73.0","39.25","253.0","7.31","49.5","1009.0","300","121","93","27","1","0.0","-10.199999999999989","3.247","257","91","244","5.5","138","74","12.75",
"856678855","626394855","159527449","54.73","-10.0","3.247","73.0","39.5","253.0","7.21","49.5","1015.0","300","122","93","27","1","0.0","-10.0","3.247","247","91","248","5.5","138","74","12.75",
"856678856","626394646","159527844","57.71","-9.800000000000011","3.219","73.0","39.5","254.0","7.12","49.37","1036.0","300","123","93","27","1","0.0","-9.800000000000011","3.219","242","94","246","5.625","138","74","13.25",
"856678857","626394422","159528223","60.71","-9.800000000000011","3.2","73.0","39.5","255.0","7.03","49.37","1039.0","300","124","93","27","1","0.0","-9.800000000000011","3.2","238","91","246","5.625","138","74","13.25",
"856678858","626394214","159528621","63.69","-9.800000000000011","3.182","72.2","39.5","253.0","6.9","49.28","1023.0","300","125","94","27","1","0.0","-9.800000000000011","3.182","244","97","246","5.625","138","74","13.25",
"856678859","626394033","159528976","66.32","-9.800000000000011","3.163","72.2","39.75","255.0","6.9","49.28","1023.0","300","126","93","27","1","0.5","-9.800000000000011","3.163","254","93","242","5.625","138","74","13.25",
"856678860","626393818","159529325","69.14","-9.800000000000011","3.144","72.2","39.75","256.0","6.9","49.28","1023.0","300","126","93","27","1","0.5","-9.800000000000011","3.144","265","93","242","5.625","138","75","12.875",
"856678861","626393637","159529701","71.85","-10.0","3.126","72.2","40.0","260.0","6.9","49.28","1025.0","300","126","92","27","1","0.0","-10.0","3.126","264","92","242","5.625","138","75","13.5",
"856678862","626393577","159529948","73.35","-10.199999999999989","3.07","72.2","40.25","260.0","6.9","49.28","1025.0","300","126","92","27","1","0.5","-10.199999999999989","3.07","270","90","242","5.75","138","76","13.5",
"856678863","626393490","159530323","75.64","-10.199999999999989","2.921","72.2","40.25","261.0","6.9","49.28","1025.0","300","127","92","27","1","0.5","-10.199999999999989","2.921","275","93","246","5.75","138","75","13.25",
"856678865","626393305","159530983","79.78","-9.600000000000023","2.846","71.2","40.0","260.0","7.4","49.28","874.0","300","127","92","27","1","0.5","-9.600000000000023","2.846","271","92","252","5.75","138","76","13.25",
"856678866","626393183","159531232","81.58","-9.600000000000023","2.827","71.2","40.0","260.0","7.5","49.28","868.0","300","127","92","26","1","0.5","-9.600000000000023","2.827","273","94","252","5.5","138","73","12.625",
"856678867","626393077","159531492","83.36","-9.600000000000023","2.799","72.2","39.75","257.0","7.68","49.28","866.0","300","128","92","26","1","0.5","-9.600000000000023","2.799","271","92","252","5.375","138","72","13.0",
"856678868","626392876","159531823","86.01","-9.600000000000023","2.771","72.2","39.5","256.0","7.9","49.28","867.0","300","128","92","26","1","0.5","-9.600000000000023","2.771","264","91","252","5.625","138","74","13.125",
"856678869","626392702","159532012","87.94","-9.600000000000023","2.771","72.2","39.5","257.0","8.0","49.28","864.0","300","128","92","26","1","0.0","-9.600000000000023","2.771","266","93","250","5.5","138","73","13.25",
"856678870","626392468","159532393","91.01","-9.800000000000011","2.753","71.2","39.75","257.0","8.0","49.37","860.0","300","128","92","26","1","0.5","-9.800000000000011","2.753","261","93","250","5.5","138","73","13.25",
"856678871","626392205","159532754","94.13","-9.800000000000011","2.753","71.2","39.0","253.0","8.0","49.37","857.0","300","127","92","26","1","0.5","-9.800000000000011","2.753","265","92","250","5.625","138","75","13.0",
"856678872","626391975","159533023","96.64","-10.0","2.753","71.2","39.25","254.0","8.09","49.46","859.0","300","128","92","26","1","0.5","-10.0","2.753","271","93","250","5.5","138","74","13.0",
"856678873","626391756","159533273","99.12","-10.199999999999989","2.734","72.2","39.25","253.0","8.0","49.46","860.0","300","126","92","26","1","0.5","-10.199999999999989","2.734","272","93","250","5.5","138","74","13.0",
"856678874","626391479","159533634","102.41","-10.199999999999989","2.734","70.2","39.25","255.0","8.0","49.46","859.0","300","126","92","26","1","0.5","-10.199999999999989","2.734","262","93","250","5.375","138","73","13.125",
"856678875","626391222","159533970","105.47","-10.0","2.743","70.2","39.5","254.0","8.0","49.46","857.0","300","126","92","26","1","0.5","-10.0","2.743","258","93","250","5.5","138","74","13.125",
"856678876","626391019","159534415","108.63","-10.0","2.753","69.2","39.5","254.0","7.9","49.46","861.0","300","125","93","26","1","0.0","-10.0","2.753","257","93","250","5.5","138","74","13.125",
"856678877","626390713","159534844","112.38","-9.800000000000011","2.771","69.2","39.75","256.0","7.81","49.46","867.0","300","125","93","26","1","0.0","-9.800000000000011","2.771","256","92","248","5.375","138","73","13.125",
"856678878","626390454","159535319","116.01","-9.800000000000011","2.799","69.2","40.0","257.0","7.81","49.46","873.0","300","125","93","26","1","0.0","-9.800000000000011","2.799","247","92","248","5.375","138","73","13.125",
"856678879","626390199","159535710","119.25","-9.600000000000023","2.837","69.2","40.0","258.0","7.68","49.46","895.0","300","125","93","26","1","0.0","-9.600000000000023","2.837","240","92","250","5.5","138","74","13.25",
"856678880","626389983","159536201","122.68","-9.800000000000011","2.855","69.2","40.0","260.0","7.5","49.46","917.0","300","124","92","26","1","0.5","-9.800000000000011","2.855","239","92","252","5.625","138","74","13.125",
"856678881","626389728","159536647","126.16","-9.800000000000011","2.893","69.2","40.0","260.0","7.5","49.59","929.0","300","124","92","26","1","0.5","-9.800000000000011","2.893","244","93","254","5.5","138","74","13.0",
"856678882","626389532","159537156","129.58","-10.0","2.902","69.2","40.0","260.0","7.4","49.59","929.0","300","125","92","26","1","0.5","-10.0","2.902","255","94","250","5.5","138","73","13.125",
"856678883","626389429","159537585","132.19","-10.199999999999989","2.902","70.2","40.0","258.0","7.4","49.59","948.0","300","126","93","26","1","0.0","-10.199999999999989","2.902","260","94","248","5.5","139","73","13.125",
"856678884","626389330","159537868","134.05","-10.199999999999989","2.902","72.2","39.5","257.0","7.4","49.68","957.0","300","126","91","26","1","0.5","-10.199999999999989","2.902","270","91","248","5.625","139","75","13.25",
"856678885","626389267","159538091","135.43","-10.399999999999977","2.865","71.2","39.75","259.0","7.4","49.78","948.0","300","127","91","26","1","0.5","-10.399999999999977","2.865","264","91","252","5.5","138","74","13.0",
