record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.vertical_oscillation[mm],record.stance_time_percent[percent],record.stance_time[ms],record.vertical_ratio[percent],record.stance_time_balance[percent],record.step_length[mm],record.unknown,record.heart_rate[bpm],record.cadence[rpm],record.temperature[C],record.activity_type,record.fractional_cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.0.Power[Watts],record.developer.0.Cadence[RPM],record.developer.0.Ground Time[Milliseconds],record.developer.0.Vertical Oscillation[Centimeters],
"855212565","626369265","159550416","402.1","58.0","2.585","66.2","40.0","262.0","7.81","50.21","840.0","300","140","91","20","1","0.5","58.0","2.585","0","0","0","0.0",
"855212566","626368969","159550347","404.88","58.0","2.566","66.2","40.0","261.0","7.81","50.21","838.0","300","140","91","20","1","0.5","58.0","2.566","0","0","0","0.0",
"855212567","626368673","159550243","407.71","58.200000000000045","2.557","66.2","39.75","261.0","7.81","50.12","832.0","300","140","91","19","1","0.0","58.200000000000045","2.557","0","0","0","0.0",
"855212568","626368385","159550167","410.43","58.200000000000045","2.557","65.2","40.25","262.0","7.68","50.12","821.0","300","139","91","19","1","0.5","58.200000000000045","2.557","0","0","0","0.0",
"855212569","626368092","159550064","413.21","58.200000000000045","2.575","64.2","40.25","262.0","7.68","50.12","820.0","300","139","92","19","1","0.0","58.200000000000045","2.575","0","0","0","0.0",
"855212570","626367782","159550024","416.12","58.200000000000045","2.603","64.2","40.5","262.0","7.59","50.12","830.0","300","139","92","19","1","0.5","58.200000000000045","2.603","0","0","0","0.0",
"855212571","626367477","159549948","418.99","58.200000000000045","2.613","64.2","40.5","262.0","7.59","50.12","835.0","300","139","92","19","1","0.0","58.200000000000045","2.613","0","0","0","0.0",
"855212572","626367160","159549854","421.99","58.200000000000045","2.65","64.2","40.25","262.0","7.5","50.21","845.0","300","139","92","19","1","0.0","58.200000000000045","2.65","0","0","0","0.0",
"855212573","626366840","159549749","425.03","58.200000000000045","2.669","64.2","40.5","263.0","7.31","50.21","870.0","300","139","92","19","1","0.0","58.200000000000045","2.669","0","0","0","0.0",
"855212574","626366518","159549624","428.12","58.0","2.706","63.2","40.5","264.0","7.31","50.21","870.0","300","139","92","19","1","0.0","58.0","2.706","0","0","0","0.0",
"855212575","626366253","159549551","430.62","58.0","2.715","64.2","40.25","264.0","7.31","50.21","870.0","300","142","92","19","1","0.0","58.0","2.715","0","0","0","0.0",
"855212576","626365952","159549454","433.48","57.799999999999955","2.743","64.2","40.0","261.0","7.31","50.21","870.0","300","142","92","19","1","0.0","57.799999999999955","2.743","0","0","0","0.0",
